time_s z_m[FEM] v_m_per_s[FEM-diff] a_m_per_s2[FEM-diff] i_coil_A[FEM] emf_V[FEM]
9.200000e-02 1.893143e-02 -3.836051e-01 3.311155e+00 5.799406e-04 -5.449477e-03
9.300000e-02 1.854948e-02 -3.802122e-01 3.473761e+00 5.633572e-04 -5.293650e-03
9.400000e-02 1.817101e-02 -3.766576e-01 3.634579e+00 5.490745e-04 -5.159440e-03
9.500000e-02 1.779617e-02 -3.729430e-01 3.793543e+00 5.391987e-04 -5.066641e-03
9.600000e-02 1.742512e-02 -3.690705e-01 3.950585e+00 5.291287e-04 -4.972017e-03
9.700000e-02 1.705803e-02 -3.650419e-01 4.105638e+00 5.190178e-04 -4.877009e-03
9.800000e-02 1.669504e-02 -3.608592e-01 4.258639e+00 5.138904e-04 -4.828829e-03
9.900000e-02 1.633631e-02 -3.565246e-01 4.409523e+00 5.068260e-04 -4.762448e-03
1.000000e-01 1.598199e-02 -3.520402e-01 4.558228e+00 4.987346e-04 -4.686416e-03
1.010000e-01 1.563223e-02 -3.474081e-01 4.704690e+00 4.554363e-04 -4.279559e-03
1.020000e-01 1.528717e-02 -3.426308e-01 4.848850e+00 4.402689e-04 -4.137037e-03
1.030000e-01 1.494697e-02 -3.377104e-01 4.990649e+00 4.276027e-04 -4.018017e-03
1.040000e-01 1.461175e-02 -3.326495e-01 5.130026e+00 4.164726e-04 -3.913431e-03
1.050000e-01 1.428167e-02 -3.274504e-01 5.266925e+00 4.063280e-04 -3.818106e-03
1.060000e-01 1.395685e-02 -3.221156e-01 5.401289e+00 3.969494e-04 -3.729980e-03
1.070000e-01 1.363744e-02 -3.166478e-01 5.533064e+00 3.960659e-04 -3.721677e-03
1.080000e-01 1.332356e-02 -3.110495e-01 5.662196e+00 3.919917e-04 -3.683394e-03
1.090000e-01 1.301534e-02 -3.053234e-01 5.788633e+00 3.246508e-04 -3.050618e-03
1.100000e-01 1.271291e-02 -2.994722e-01 5.912323e+00 2.841752e-04 -2.670284e-03
1.110000e-01 1.241639e-02 -2.934988e-01 6.033215e+00 2.539034e-04 -2.385832e-03
1.120000e-01 1.212591e-02 -2.874058e-01 6.151262e+00 2.299333e-04 -2.160594e-03
1.130000e-01 1.184158e-02 -2.811963e-01 6.266415e+00 2.135726e-04 -2.006859e-03
1.140000e-01 1.156352e-02 -2.748730e-01 6.378630e+00 2.014454e-04 -1.892904e-03
1.150000e-01 1.129184e-02 -2.684390e-01 6.487861e+00 1.624278e-04 -1.526271e-03
1.160000e-01 1.102664e-02 -2.618973e-01 6.594065e+00 1.392295e-04 -1.308286e-03
1.170000e-01 1.076804e-02 -2.552509e-01 6.697200e+00 1.238962e-04 -1.164204e-03
1.180000e-01 1.051614e-02 -2.485029e-01 6.797227e+00 1.128743e-04 -1.060636e-03
1.190000e-01 1.027104e-02 -2.416564e-01 6.894105e+00 1.042624e-04 -9.797132e-04
1.200000e-01 1.003283e-02 -2.347147e-01 6.987797e+00 9.704527e-05 -9.118968e-04
1.210000e-01 9.801607e-03 -2.276808e-01 7.078267e+00 -1.130881e-05 1.062645e-04
1.220000e-01 9.577466e-03 -2.205581e-01 7.165481e+00 -7.044352e-05 6.619304e-04
1.230000e-01 9.360491e-03 -2.133499e-01 7.249406e+00 -1.037721e-04 9.751066e-04
1.240000e-01 9.150767e-03 -2.060593e-01 7.330009e+00 -1.235399e-04 1.160857e-03
1.250000e-01 8.948373e-03 -1.986898e-01 7.407260e+00 -1.361387e-04 1.279243e-03
1.260000e-01 8.753387e-03 -1.912448e-01 7.481132e+00 -2.212401e-04 2.078908e-03
1.270000e-01 8.565883e-03 -1.837276e-01 7.551597e+00 -2.674973e-04 2.513569e-03
1.280000e-01 8.385932e-03 -1.761416e-01 7.618629e+00 -2.928592e-04 2.751885e-03
1.290000e-01 8.213600e-03 -1.684903e-01 7.682205e+00 -3.080275e-04 2.894415e-03
1.300000e-01 8.048951e-03 -1.607772e-01 7.742301e+00 -3.178241e-04 2.986470e-03
1.310000e-01 7.892045e-03 -1.530057e-01 7.798898e+00 -3.247412e-04 3.051467e-03
1.320000e-01 7.742940e-03 -1.451794e-01 7.851975e+00 -3.300659e-04 3.101501e-03
1.330000e-01 7.601687e-03 -1.373018e-01 7.901516e+00 -3.344635e-04 3.142824e-03
1.340000e-01 7.468336e-03 -1.293764e-01 7.947504e+00 -3.382786e-04 3.178673e-03
1.350000e-01 7.342934e-03 -1.214068e-01 7.989924e+00 -3.416910e-04 3.210738e-03
1.360000e-01 7.225523e-03 -1.133965e-01 8.028764e+00 -3.459427e-04 3.250690e-03
1.370000e-01 7.116141e-03 -1.053492e-01 8.064012e+00 -3.493808e-04 3.282996e-03
1.380000e-01 7.014824e-03 -9.726849e-02 8.095659e+00 -3.523069e-04 3.310491e-03
1.390000e-01 6.921604e-03 -8.915790e-02 8.123696e+00 -3.548775e-04 3.334647e-03
1.400000e-01 6.836508e-03 -8.102109e-02 8.148116e+00 -3.571749e-04 3.356234e-03
1.410000e-01 6.759562e-03 -7.286167e-02 8.168916e+00 -3.592433e-04 3.375670e-03
1.420000e-01 6.690785e-03 -6.468326e-02 8.186090e+00 -3.611541e-04 3.393625e-03
1.430000e-01 6.630195e-03 -5.648949e-02 8.199639e+00 -3.628970e-04 3.410002e-03
1.440000e-01 6.577806e-03 -4.828399e-02 8.209561e+00 -3.644686e-04 3.424770e-03
1.450000e-01 6.533627e-03 -4.007037e-02 8.215858e+00 -3.658684e-04 3.437924e-03
1.460000e-01 6.497665e-03 -3.185227e-02 8.218532e+00 -3.670970e-04 3.449468e-03
1.470000e-01 6.469923e-03 -2.363331e-02 8.217590e+00 -3.681558e-04 3.459417e-03
1.480000e-01 6.450399e-03 -1.541709e-02 8.213036e+00 -4.056113e-04 3.811372e-03
1.490000e-01 6.439089e-03 -7.207233e-03 8.204879e+00 -4.248091e-04 3.991766e-03
1.500000e-01 6.435984e-03 9.926677e-04 8.193128e+00 -4.347054e-04 4.084758e-03
1.510000e-01 6.441074e-03 9.179023e-03 8.177793e+00 -4.398195e-04 4.132813e-03
1.520000e-01 6.454342e-03 1.734825e-02 8.158888e+00 -4.424301e-04 4.157344e-03
1.530000e-01 6.475770e-03 2.549680e-02 8.136426e+00 -4.436861e-04 4.169147e-03
1.540000e-01 6.505336e-03 3.362111e-02 8.110424e+00 -4.441665e-04 4.173661e-03
1.550000e-01 6.543013e-03 4.171765e-02 8.080897e+00 -4.441629e-04 4.173627e-03
1.560000e-01 6.588771e-03 4.978290e-02 8.047864e+00 -4.438234e-04 4.170437e-03
1.570000e-01 6.642578e-03 5.781337e-02 8.011347e+00 -4.067371e-04 3.821951e-03
1.580000e-01 6.704398e-03 6.580559e-02 7.971365e+00 -3.875899e-04 3.642032e-03
1.590000e-01 6.774190e-03 7.375610e-02 7.927943e+00 -3.773992e-04 3.546274e-03
1.600000e-01 6.851910e-03 8.166148e-02 7.881105e+00 -3.716396e-04 3.492153e-03
1.610000e-01 6.937513e-03 8.951832e-02 7.830878e+00 -3.680306e-04 3.458241e-03
1.620000e-01 7.030947e-03 9.732324e-02 7.777288e+00 -3.654225e-04 3.433734e-03
1.630000e-01 7.132159e-03 1.050729e-01 7.720364e+00 -3.632423e-04 3.413248e-03
1.640000e-01 7.241093e-03 1.127640e-01 7.660137e+00 -3.612311e-04 3.394348e-03
1.650000e-01 7.357687e-03 1.203932e-01 7.596639e+00 -3.592181e-04 3.375433e-03
1.660000e-01 7.481879e-03 1.279572e-01 7.529903e+00 -3.571154e-04 3.355675e-03
1.670000e-01 7.613601e-03 1.354530e-01 7.459963e+00 -3.548764e-04 3.334636e-03
1.680000e-01 7.752785e-03 1.428772e-01 7.386855e+00 -3.524755e-04 3.312076e-03
1.690000e-01 7.899356e-03 1.502267e-01 7.310616e+00 -3.487596e-04 3.277159e-03
1.700000e-01 8.053238e-03 1.574984e-01 7.231286e+00 -3.454241e-04 3.245817e-03
1.710000e-01 8.214353e-03 1.646893e-01 7.148903e+00 -3.421829e-04 3.215361e-03
1.720000e-01 8.382617e-03 1.717962e-01 7.063509e+00 -3.388885e-04 3.184404e-03
1.730000e-01 8.557945e-03 1.788163e-01 6.975146e+00 -3.354636e-04 3.152222e-03
1.740000e-01 8.740249e-03 1.857465e-01 6.883858e+00 -3.318665e-04 3.118421e-03
1.750000e-01 8.929438e-03 1.925840e-01 6.789690e+00 -3.280735e-04 3.082780e-03
1.760000e-01 9.125417e-03 1.993259e-01 6.692687e+00 -3.240698e-04 3.045158e-03
1.770000e-01 9.328090e-03 2.059694e-01 6.592897e+00 -3.205529e-04 3.012112e-03
1.780000e-01 9.537356e-03 2.125117e-01 6.490368e+00 -3.164821e-04 2.973860e-03
1.790000e-01 9.753113e-03 2.189501e-01 6.385149e+00 -2.359685e-04 2.217304e-03
1.800000e-01 9.975256e-03 2.252820e-01 6.277292e+00 -1.922355e-04 1.806363e-03
1.810000e-01 1.020368e-02 2.315047e-01 6.166847e+00 -1.673025e-04 1.572076e-03
1.820000e-01 1.043827e-02 2.376157e-01 6.053868e+00 -1.519393e-04 1.427715e-03
1.830000e-01 1.067891e-02 2.436124e-01 5.938408e+00 -1.414003e-04 1.328684e-03
1.840000e-01 1.092549e-02 2.494925e-01 5.820522e+00 -3.167357e-05 2.976242e-04
1.850000e-01 1.117789e-02 2.552535e-01 5.700265e+00 2.784692e-05 -2.616667e-04
1.860000e-01 1.143600e-02 2.608930e-01 5.577695e+00 6.149440e-05 -5.778390e-04
1.870000e-01 1.169968e-02 2.664088e-01 5.452868e+00 8.182288e-05 -7.688579e-04
1.880000e-01 1.196881e-02 2.717987e-01 5.325843e+00 9.532799e-05 -8.957602e-04
1.890000e-01 1.224328e-02 2.770605e-01 5.196681e+00 1.053807e-04 -9.902219e-04
1.900000e-01 1.252294e-02 2.821921e-01 5.065441e+00 1.422615e-04 -1.336776e-03
1.910000e-01 1.280766e-02 2.871914e-01 4.932182e+00 1.649126e-04 -1.549620e-03
1.920000e-01 1.309732e-02 2.920565e-01 4.796969e+00 1.801698e-04 -1.692986e-03
1.930000e-01 1.339177e-02 2.967854e-01 4.659864e+00 1.916229e-04 -1.800606e-03
1.940000e-01 1.369089e-02 3.013762e-01 4.520928e+00 2.052355e-04 -1.928518e-03
1.950000e-01 1.399453e-02 3.058272e-01 4.380228e+00 2.206533e-04 -2.073393e-03
1.960000e-01 1.430254e-02 3.101367e-01 4.237826e+00 2.326194e-04 -2.185835e-03
1.970000e-01 1.461480e-02 3.143029e-01 4.093789e+00 3.036435e-04 -2.853221e-03
1.980000e-01 1.493115e-02 3.183242e-01 3.948182e+00 3.454913e-04 -3.246448e-03
1.990000e-01 1.525145e-02 3.221992e-01 3.801074e+00 3.637802e-04 -3.418301e-03
2.000000e-01 1.557555e-02 3.259264e-01 3.652528e+00 3.773044e-04 -3.545383e-03
2.010000e-01 1.590330e-02 3.295043e-01 3.502614e+00 3.884267e-04 -3.649895e-03
2.020000e-01 1.623456e-02 3.329316e-01 3.351401e+00 3.983422e-04 -3.743067e-03
2.030000e-01 1.656916e-02 3.362071e-01 3.198956e+00 4.077156e-04 -3.831146e-03
2.040000e-01 1.690697e-02 3.393295e-01 3.045347e+00 4.035259e-04 -3.791777e-03
2.050000e-01 1.724782e-02 3.422978e-01 2.890646e+00 4.396476e-04 -4.131198e-03
2.060000e-01 1.759157e-02 3.451108e-01 2.734921e+00 4.635715e-04 -4.356002e-03
2.070000e-01 1.793804e-02 3.477676e-01 2.578244e+00 4.807873e-04 -4.517772e-03
2.080000e-01 1.828710e-02 3.502673e-01 2.420682e+00 4.943266e-04 -4.644995e-03
2.090000e-01 1.863858e-02 3.526090e-01 2.262308e+00 5.010936e-04 -4.708582e-03
2.100000e-01 1.899232e-02 3.547919e-01 2.103193e+00 5.089536e-04 -4.782439e-03
2.110000e-01 1.934816e-02 3.568154e-01 1.943409e+00 5.174936e-04 -4.862687e-03
2.120000e-01 1.970595e-02 3.586787e-01 1.783025e+00 5.237027e-04 -4.921031e-03
2.130000e-01 2.006552e-02 3.603814e-01 1.622113e+00 5.315626e-04 -4.994888e-03
2.140000e-01 2.042671e-02 3.619230e-01 1.460745e+00 5.403783e-04 -5.077726e-03
2.150000e-01 2.078937e-02 3.633029e-01 1.298994e+00 5.497663e-04 -5.165941e-03
2.160000e-01 2.115332e-02 3.645209e-01 1.136930e+00 5.733067e-04 -5.387141e-03
2.170000e-01 2.151841e-02 3.655768e-01 9.746250e-01 5.904528e-04 -5.548256e-03
2.180000e-01 2.188447e-02 3.664702e-01 8.121510e-01 6.038296e-04 -5.673953e-03
2.190000e-01 2.225135e-02 3.672011e-01 6.495803e-01 6.149824e-04 -5.778752e-03
2.200000e-01 2.261887e-02 3.677694e-01 4.869835e-01 6.536877e-04 -6.142450e-03
2.210000e-01 2.298689e-02 3.681750e-01 3.244325e-01 6.790314e-04 -6.380595e-03
2.220000e-01 2.335522e-02 3.684182e-01 1.619988e-01 6.970314e-04 -6.549734e-03
2.230000e-01 2.372372e-02 3.684990e-01 -2.467500e-04 7.106590e-04 -6.677787e-03
2.240000e-01 2.409222e-02 3.684177e-01 -1.622323e-01 7.090684e-04 -6.662841e-03
2.250000e-01 2.446056e-02 3.681746e-01 -3.238875e-01 7.174221e-04 -6.741338e-03
2.260000e-01 2.482857e-02 3.677700e-01 -4.851423e-01 7.254724e-04 -6.816983e-03
2.270000e-01 2.519610e-02 3.672043e-01 -6.459257e-01 7.332596e-04 -6.890156e-03
2.280000e-01 2.556298e-02 3.664781e-01 -8.061682e-01 7.627031e-04 -7.166825e-03
2.290000e-01 2.592906e-02 3.655920e-01 -9.658000e-01 7.803081e-04 -7.332253e-03
2.300000e-01 2.629416e-02 3.645465e-01 -1.124752e+00 7.924567e-04 -7.446409e-03
2.310000e-01 2.665815e-02 3.633425e-01 -1.282956e+00 7.942178e-04 -7.462956e-03
2.320000e-01 2.702085e-02 3.619806e-01 -1.440342e+00 7.938250e-04 -7.459266e-03
2.330000e-01 2.738211e-02 3.604618e-01 -1.596844e+00 7.932455e-04 -7.453820e-03
2.340000e-01 2.774177e-02 3.587869e-01 -1.752393e+00 7.956716e-04 -7.476618e-03
2.350000e-01 2.809968e-02 3.569570e-01 -1.906924e+00 7.949777e-04 -7.470097e-03
2.360000e-01 2.845569e-02 3.549731e-01 -2.060369e+00 7.964094e-04 -7.483550e-03
2.370000e-01 2.880963e-02 3.528362e-01 -2.212663e+00 7.939689e-04 -7.460618e-03
2.380000e-01 2.916136e-02 3.505477e-01 -2.363740e+00 7.929784e-04 -7.451310e-03
2.390000e-01 2.951073e-02 3.481088e-01 -2.513537e+00 7.852404e-04 -7.378600e-03
2.400000e-01 2.985758e-02 3.455207e-01 -2.661990e+00 7.809466e-04 -7.338253e-03
2.410000e-01 3.020177e-02 3.427848e-01 -2.809035e+00 7.758667e-04 -7.290519e-03
2.420000e-01 3.054315e-02 3.399026e-01 -2.954609e+00 7.730230e-04 -7.263798e-03
2.430000e-01 3.088157e-02 3.368756e-01 -3.098652e+00 7.708374e-04 -7.243260e-03
2.440000e-01 3.121690e-02 3.337053e-01 -3.241103e+00 7.694805e-04 -7.230510e-03
2.450000e-01 3.154898e-02 3.303934e-01 -3.381901e+00 7.684922e-04 -7.221223e-03
2.460000e-01 3.187768e-02 3.269415e-01 -3.520987e+00 7.608109e-04 -7.149045e-03
2.470000e-01 3.220287e-02 3.233514e-01 -3.658303e+00 7.560507e-04 -7.104315e-03
2.480000e-01 3.252439e-02 3.196249e-01 -3.793790e+00 7.526591e-04 -7.072446e-03
2.490000e-01 3.284211e-02 3.157638e-01 -3.927394e+00 7.511494e-04 -7.058260e-03
2.500000e-01 3.315591e-02 3.117701e-01 -4.059057e+00 7.497862e-04 -7.045451e-03
2.510000e-01 3.346566e-02 3.076457e-01 -4.188725e+00 7.478819e-04 -7.027556e-03
2.520000e-01 3.377121e-02 3.033926e-01 -4.316345e+00 7.460451e-04 -7.010297e-03
2.530000e-01 3.407244e-02 2.990130e-01 -4.441863e+00 7.442376e-04 -6.993312e-03
2.540000e-01 3.436923e-02 2.945089e-01 -4.565227e+00 7.424731e-04 -6.976732e-03
2.550000e-01 3.466146e-02 2.898825e-01 -4.686387e+00 7.407096e-04 -6.960161e-03
2.560000e-01 3.494900e-02 2.851361e-01 -4.805293e+00 7.398511e-04 -6.952094e-03
2.570000e-01 3.523173e-02 2.802720e-01 -4.921896e+00 7.380069e-04 -6.934764e-03
2.580000e-01 3.550954e-02 2.752923e-01 -5.036150e+00 7.353740e-04 -6.910024e-03
2.590000e-01 3.578232e-02 2.701997e-01 -5.148006e+00 7.243171e-04 -6.806127e-03
2.600000e-01 3.604994e-02 2.649963e-01 -5.257421e+00 7.152217e-04 -6.720661e-03
2.610000e-01 3.631231e-02 2.596848e-01 -5.364349e+00 7.073092e-04 -6.646311e-03
2.620000e-01 3.656931e-02 2.542676e-01 -5.468748e+00 7.000580e-04 -6.578173e-03
2.630000e-01 3.682084e-02 2.487473e-01 -5.570576e+00 6.931167e-04 -6.512949e-03
2.640000e-01 3.706680e-02 2.431265e-01 -5.669791e+00 6.964640e-04 -6.544402e-03
2.650000e-01 3.730710e-02 2.374077e-01 -5.766356e+00 6.972341e-04 -6.551638e-03
2.660000e-01 3.754162e-02 2.315938e-01 -5.860232e+00 6.961357e-04 -6.541318e-03
2.670000e-01 3.777028e-02 2.256873e-01 -5.951380e+00 6.936329e-04 -6.517800e-03
2.680000e-01 3.799299e-02 2.196910e-01 -6.039767e+00 6.893817e-04 -6.477853e-03
2.690000e-01 3.820967e-02 2.136077e-01 -6.125357e+00 6.883566e-04 -6.468220e-03
2.700000e-01 3.842021e-02 2.074403e-01 -6.208117e+00 6.769403e-04 -6.360946e-03
2.710000e-01 3.862455e-02 2.011915e-01 -6.288016e+00 6.668165e-04 -6.265816e-03
2.720000e-01 3.882259e-02 1.948643e-01 -6.365023e+00 6.574561e-04 -6.177860e-03
2.730000e-01 3.901427e-02 1.884615e-01 -6.439108e+00 6.671911e-04 -6.269336e-03
2.740000e-01 3.919952e-02 1.819860e-01 -6.510244e+00 6.729063e-04 -6.323040e-03
2.750000e-01 3.937825e-02 1.754410e-01 -6.578404e+00 6.753074e-04 -6.345602e-03
2.760000e-01 3.955040e-02 1.688292e-01 -6.643563e+00 6.755352e-04 -6.347742e-03
2.770000e-01 3.971591e-02 1.621538e-01 -6.705697e+00 6.790805e-04 -6.381056e-03
