time_s z_m [analyt] v_m_per_s [analyt] a_m_per_s2 [analyt] i_coil_A [FEM] emf_V [FEM]
1.000000e-03 4.499450e-02 -1.099040e-02 -1.096800e+01 0.000000e+00 0.000000e+00
2.000000e-03 4.497803e-02 -2.195840e-02 -1.095440e+01 2.246688e-07 -2.111126e-06
3.000000e-03 4.495060e-02 -3.289920e-02 -1.092483e+01 3.366426e-04 -3.163300e-03
4.000000e-03 4.491224e-02 -4.380806e-02 -1.089050e+01 5.783750e-04 -5.434765e-03
5.000000e-03 4.486299e-02 -5.468021e-02 -1.085144e+01 7.516807e-04 -7.063252e-03
6.000000e-03 4.480289e-02 -6.551094e-02 -1.080767e+01 8.754566e-04 -8.226327e-03
7.000000e-03 4.473199e-02 -7.629556e-02 -1.075923e+01 9.633047e-04 -9.051801e-03
8.000000e-03 4.465032e-02 -8.702939e-02 -1.070612e+01 1.025018e-03 -9.631693e-03
9.000000e-03 4.455794e-02 -9.770780e-02 -1.064840e+01 1.067647e-03 -1.003227e-02
1.000000e-02 4.445492e-02 -1.083262e-01 -1.058608e+01 1.096272e-03 -1.030124e-02
1.100000e-02 4.434131e-02 -1.188800e-01 -1.051922e+01 1.114551e-03 -1.047301e-02
1.200000e-02 4.421719e-02 -1.293646e-01 -1.044783e+01 1.125120e-03 -1.057231e-02
1.300000e-02 4.408261e-02 -1.397756e-01 -1.037197e+01 1.129874e-03 -1.061698e-02
1.400000e-02 4.393766e-02 -1.501086e-01 -1.029166e+01 1.130177e-03 -1.061983e-02
1.500000e-02 4.378242e-02 -1.603590e-01 -1.020696e+01 1.127005e-03 -1.059003e-02
1.600000e-02 4.361697e-02 -1.705225e-01 -1.011791e+01 1.121052e-03 -1.053409e-02
1.700000e-02 4.344140e-02 -1.805948e-01 -1.002456e+01 1.112804e-03 -1.045659e-02
1.800000e-02 4.325581e-02 -1.905716e-01 -9.926942e+00 1.102590e-03 -1.036061e-02
1.900000e-02 4.306030e-02 -2.004487e-01 -9.825119e+00 1.090617e-03 -1.024811e-02
2.000000e-02 4.285495e-02 -2.102218e-01 -9.719140e+00 1.076994e-03 -1.012010e-02
2.100000e-02 4.263989e-02 -2.198870e-01 -9.609057e+00 1.061741e-03 -9.976770e-03
