time_s z_m[FEM] v_m_per_s[FEM-diff] a_m_per_s2[FEM-diff] i_coil_A[FEM] emf_V[FEM]
8.600000e-02 2.128687e-02 -4.004729e-01 2.301899e+00 2.881619e-03 -2.807598e-02
8.700000e-02 2.088754e-02 -3.980847e-01 2.473755e+00 2.739519e-03 -2.669148e-02
8.800000e-02 2.049070e-02 -3.955254e-01 2.644249e+00 2.640719e-03 -2.572886e-02
8.900000e-02 2.009649e-02 -3.927962e-01 2.813307e+00 2.567493e-03 -2.501541e-02
9.000000e-02 1.970510e-02 -3.898988e-01 2.980858e+00 2.509130e-03 -2.444678e-02
9.100000e-02 1.931670e-02 -3.868345e-01 3.146831e+00 2.401111e-03 -2.339434e-02
9.200000e-02 1.893143e-02 -3.836051e-01 3.311155e+00 2.319270e-03 -2.259695e-02
9.300000e-02 1.854948e-02 -3.802122e-01 3.473761e+00 2.252955e-03 -2.195083e-02
9.400000e-02 1.817101e-02 -3.766576e-01 3.634579e+00 2.195840e-03 -2.139436e-02
9.500000e-02 1.779617e-02 -3.729430e-01 3.793543e+00 2.156351e-03 -2.100960e-02
9.600000e-02 1.742512e-02 -3.690705e-01 3.950585e+00 2.116083e-03 -2.061727e-02
9.700000e-02 1.705803e-02 -3.650419e-01 4.105638e+00 2.075651e-03 -2.022333e-02
9.800000e-02 1.669504e-02 -3.608592e-01 4.258639e+00 2.055150e-03 -2.002359e-02
9.900000e-02 1.633631e-02 -3.565246e-01 4.409523e+00 2.026901e-03 -1.974836e-02
1.000000e-01 1.598199e-02 -3.520402e-01 4.558228e+00 1.994544e-03 -1.943310e-02
1.010000e-01 1.563223e-02 -3.474081e-01 4.704690e+00 1.821371e-03 -1.774585e-02
1.020000e-01 1.528717e-02 -3.426308e-01 4.848850e+00 1.760718e-03 -1.715490e-02
1.030000e-01 1.494697e-02 -3.377104e-01 4.990649e+00 1.710068e-03 -1.666141e-02
1.040000e-01 1.461175e-02 -3.326495e-01 5.130026e+00 1.665560e-03 -1.622776e-02
1.050000e-01 1.428167e-02 -3.274504e-01 5.266925e+00 1.624993e-03 -1.583251e-02
1.060000e-01 1.395685e-02 -3.221156e-01 5.401289e+00 1.587488e-03 -1.546710e-02
1.070000e-01 1.363744e-02 -3.166478e-01 5.533064e+00 1.583960e-03 -1.543273e-02
1.080000e-01 1.332356e-02 -3.110495e-01 5.662196e+00 1.567669e-03 -1.527400e-02
1.090000e-01 1.301534e-02 -3.053234e-01 5.788633e+00 1.298332e-03 -1.264982e-02
1.100000e-01 1.271291e-02 -2.994722e-01 5.912323e+00 1.136458e-03 -1.107266e-02
1.110000e-01 1.241639e-02 -2.934988e-01 6.033215e+00 1.015397e-03 -9.893144e-03
1.120000e-01 1.212591e-02 -2.874058e-01 6.151262e+00 9.195391e-04 -8.959188e-03
1.130000e-01 1.184158e-02 -2.811963e-01 6.266415e+00 8.541144e-04 -8.321747e-03
1.140000e-01 1.156352e-02 -2.748730e-01 6.378630e+00 8.056197e-04 -7.849257e-03
1.150000e-01 1.129184e-02 -2.684390e-01 6.487861e+00 6.495704e-04 -6.328849e-03
1.160000e-01 1.102664e-02 -2.618973e-01 6.594065e+00 5.567964e-04 -5.424939e-03
1.170000e-01 1.076804e-02 -2.552509e-01 6.697200e+00 4.954787e-04 -4.827513e-03
1.180000e-01 1.051614e-02 -2.485029e-01 6.797227e+00 4.514035e-04 -4.398083e-03
1.190000e-01 1.027104e-02 -2.416564e-01 6.894105e+00 4.169651e-04 -4.062545e-03
1.200000e-01 1.003283e-02 -2.347147e-01 6.987797e+00 3.881042e-04 -3.781349e-03
1.210000e-01 9.801607e-03 -2.276808e-01 7.078267e+00 -4.527137e-05 4.410848e-04
1.220000e-01 9.577466e-03 -2.205581e-01 7.165481e+00 -2.817689e-04 2.745311e-03
1.230000e-01 9.360491e-03 -2.133499e-01 7.249406e+00 -4.150507e-04 4.043893e-03
1.240000e-01 9.150767e-03 -2.060593e-01 7.330009e+00 -4.940982e-04 4.814062e-03
1.250000e-01 8.948373e-03 -1.986898e-01 7.407260e+00 -5.444770e-04 5.304910e-03
1.260000e-01 8.753387e-03 -1.912448e-01 7.481132e+00 -8.848455e-04 8.621164e-03
1.270000e-01 8.565883e-03 -1.837276e-01 7.551597e+00 -1.069840e-03 1.042358e-02
1.280000e-01 8.385932e-03 -1.761416e-01 7.618629e+00 -1.171261e-03 1.141174e-02
1.290000e-01 8.213600e-03 -1.684903e-01 7.682205e+00 -1.231915e-03 1.200271e-02
1.300000e-01 8.048951e-03 -1.607772e-01 7.742301e+00 -1.271089e-03 1.238438e-02
1.310000e-01 7.892045e-03 -1.530057e-01 7.798898e+00 -1.298749e-03 1.265388e-02
1.320000e-01 7.742940e-03 -1.451794e-01 7.851975e+00 -1.320041e-03 1.286133e-02
1.330000e-01 7.601687e-03 -1.373018e-01 7.901516e+00 -1.337627e-03 1.303268e-02
1.340000e-01 7.468336e-03 -1.293764e-01 7.947504e+00 -1.352885e-03 1.318133e-02
1.350000e-01 7.342934e-03 -1.214068e-01 7.989924e+00 -1.366531e-03 1.331429e-02
1.360000e-01 7.225523e-03 -1.133965e-01 8.028764e+00 -1.383535e-03 1.347996e-02
1.370000e-01 7.116141e-03 -1.053492e-01 8.064012e+00 -1.397285e-03 1.361393e-02
1.380000e-01 7.014824e-03 -9.726849e-02 8.095659e+00 -1.408988e-03 1.372795e-02
1.390000e-01 6.921604e-03 -8.915790e-02 8.123696e+00 -1.419268e-03 1.382811e-02
1.400000e-01 6.836508e-03 -8.102109e-02 8.148116e+00 -1.428456e-03 1.391763e-02
1.410000e-01 6.759562e-03 -7.286167e-02 8.168916e+00 -1.436728e-03 1.399823e-02
1.420000e-01 6.690785e-03 -6.468326e-02 8.186090e+00 -1.444370e-03 1.407269e-02
1.430000e-01 6.630195e-03 -5.648949e-02 8.199639e+00 -1.451341e-03 1.414060e-02
1.440000e-01 6.577806e-03 -4.828399e-02 8.209561e+00 -1.457626e-03 1.420184e-02
1.450000e-01 6.533627e-03 -4.007037e-02 8.215858e+00 -1.463224e-03 1.425638e-02
1.460000e-01 6.497665e-03 -3.185227e-02 8.218532e+00 -1.468138e-03 1.430426e-02
1.470000e-01 6.469923e-03 -2.363331e-02 8.217590e+00 -1.472372e-03 1.434551e-02
1.480000e-01 6.450399e-03 -1.541709e-02 8.213036e+00 -1.622181e-03 1.580512e-02
1.490000e-01 6.439089e-03 -7.207233e-03 8.204879e+00 -1.698959e-03 1.655318e-02
1.500000e-01 6.435984e-03 9.926677e-04 8.193128e+00 -1.738535e-03 1.693877e-02
1.510000e-01 6.441074e-03 9.179023e-03 8.177793e+00 -1.758984e-03 1.713801e-02
1.520000e-01 6.454342e-03 1.734825e-02 8.158888e+00 -1.769423e-03 1.723971e-02
1.530000e-01 6.475770e-03 2.549680e-02 8.136426e+00 -1.774444e-03 1.728864e-02
1.540000e-01 6.505336e-03 3.362111e-02 8.110424e+00 -1.776364e-03 1.730735e-02
1.550000e-01 6.543013e-03 4.171765e-02 8.080897e+00 -1.776349e-03 1.730720e-02
1.560000e-01 6.588771e-03 4.978290e-02 8.047864e+00 -1.774991e-03 1.729396e-02
1.570000e-01 6.642578e-03 5.781337e-02 8.011347e+00 -1.626658e-03 1.584874e-02
1.580000e-01 6.704398e-03 6.580559e-02 7.971365e+00 -1.550082e-03 1.510264e-02
1.590000e-01 6.774190e-03 7.375610e-02 7.927943e+00 -1.509329e-03 1.470558e-02
1.600000e-01 6.851910e-03 8.166148e-02 7.881105e+00 -1.486297e-03 1.448118e-02
1.610000e-01 6.937513e-03 8.951832e-02 7.830878e+00 -1.471866e-03 1.434058e-02
1.620000e-01 7.030947e-03 9.732324e-02 7.777288e+00 -1.461436e-03 1.423896e-02
1.630000e-01 7.132159e-03 1.050729e-01 7.720364e+00 -1.452718e-03 1.415402e-02
1.640000e-01 7.241093e-03 1.127640e-01 7.660137e+00 -1.444675e-03 1.407565e-02
1.650000e-01 7.357687e-03 1.203932e-01 7.596639e+00 -1.436624e-03 1.399721e-02
1.660000e-01 7.481879e-03 1.279572e-01 7.529903e+00 -1.428215e-03 1.391528e-02
1.670000e-01 7.613601e-03 1.354530e-01 7.459963e+00 -1.419260e-03 1.382803e-02
1.680000e-01 7.752785e-03 1.428772e-01 7.386855e+00 -1.409658e-03 1.373448e-02
1.690000e-01 7.899356e-03 1.502267e-01 7.310616e+00 -1.394796e-03 1.358968e-02
1.700000e-01 8.053238e-03 1.574984e-01 7.231286e+00 -1.381456e-03 1.345970e-02
1.710000e-01 8.214353e-03 1.646893e-01 7.148903e+00 -1.368493e-03 1.333341e-02
1.720000e-01 8.382617e-03 1.717962e-01 7.063509e+00 -1.355317e-03 1.320503e-02
1.730000e-01 8.557945e-03 1.788163e-01 6.975146e+00 -1.341620e-03 1.307157e-02
1.740000e-01 8.740249e-03 1.857465e-01 6.883858e+00 -1.327234e-03 1.293141e-02
1.750000e-01 8.929438e-03 1.925840e-01 6.789690e+00 -1.312064e-03 1.278361e-02
1.760000e-01 9.125417e-03 1.993259e-01 6.692687e+00 -1.296051e-03 1.262759e-02
1.770000e-01 9.328090e-03 2.059694e-01 6.592897e+00 -1.281986e-03 1.249055e-02
1.780000e-01 9.537356e-03 2.125117e-01 6.490368e+00 -1.265705e-03 1.233192e-02
1.790000e-01 9.753113e-03 2.189501e-01 6.385149e+00 -9.436785e-04 9.194381e-03
1.800000e-01 9.975256e-03 2.252820e-01 6.277292e+00 -7.687760e-04 7.490284e-03
1.810000e-01 1.020368e-02 2.315047e-01 6.166847e+00 -6.690672e-04 6.518808e-03
1.820000e-01 1.043827e-02 2.376157e-01 6.053868e+00 -6.076317e-04 5.920234e-03
1.830000e-01 1.067891e-02 2.436124e-01 5.938408e+00 -5.654882e-04 5.509625e-03
1.840000e-01 1.092549e-02 2.494925e-01 5.820522e+00 -1.266246e-04 1.233720e-03
1.850000e-01 1.117789e-02 2.552535e-01 5.700265e+00 1.114146e-04 -1.085527e-03
1.860000e-01 1.143600e-02 2.608930e-01 5.577695e+00 2.459709e-04 -2.396526e-03
1.870000e-01 1.169968e-02 2.664088e-01 5.452868e+00 3.272602e-04 -3.188539e-03
1.880000e-01 1.196881e-02 2.717987e-01 5.325843e+00 3.812631e-04 -3.714696e-03
1.890000e-01 1.224328e-02 2.770605e-01 5.196681e+00 4.214614e-04 -4.106353e-03
1.900000e-01 1.252294e-02 2.821921e-01 5.065441e+00 5.689651e-04 -5.543500e-03
1.910000e-01 1.280766e-02 2.871914e-01 4.932182e+00 6.595513e-04 -6.426094e-03
1.920000e-01 1.309732e-02 2.920565e-01 4.796969e+00 7.205653e-04 -7.020561e-03
1.930000e-01 1.339177e-02 2.967854e-01 4.659864e+00 7.663656e-04 -7.466799e-03
1.940000e-01 1.369089e-02 3.013762e-01 4.520928e+00 8.208044e-04 -7.997203e-03
1.950000e-01 1.399453e-02 3.058272e-01 4.380228e+00 8.824641e-04 -8.597962e-03
1.960000e-01 1.430254e-02 3.101367e-01 4.237826e+00 9.303182e-04 -9.064210e-03
1.970000e-01 1.461480e-02 3.143029e-01 4.093789e+00 1.214384e-03 -1.183190e-02
1.980000e-01 1.493115e-02 3.183242e-01 3.948182e+00 1.381745e-03 -1.346252e-02
1.990000e-01 1.525145e-02 3.221992e-01 3.801074e+00 1.454877e-03 -1.417505e-02
2.000000e-01 1.557555e-02 3.259264e-01 3.652528e+00 1.508956e-03 -1.470195e-02
2.010000e-01 1.590330e-02 3.295043e-01 3.502614e+00 1.553431e-03 -1.513528e-02
2.020000e-01 1.623456e-02 3.329316e-01 3.351401e+00 1.593081e-03 -1.552159e-02
2.030000e-01 1.656916e-02 3.362071e-01 3.198956e+00 1.630564e-03 -1.588680e-02
2.040000e-01 1.690697e-02 3.393295e-01 3.045347e+00 1.613801e-03 -1.572347e-02
2.050000e-01 1.724782e-02 3.422978e-01 2.890646e+00 1.758272e-03 -1.713107e-02
2.060000e-01 1.759157e-02 3.451108e-01 2.734921e+00 1.853950e-03 -1.806328e-02
2.070000e-01 1.793804e-02 3.477676e-01 2.578244e+00 1.922797e-03 -1.873406e-02
2.080000e-01 1.828710e-02 3.502673e-01 2.420682e+00 1.976940e-03 -1.926158e-02
2.090000e-01 1.863858e-02 3.526090e-01 2.262308e+00 2.003997e-03 -1.952520e-02
2.100000e-01 1.899232e-02 3.547919e-01 2.103193e+00 2.035427e-03 -1.983143e-02
2.110000e-01 1.934816e-02 3.568154e-01 1.943409e+00 2.069578e-03 -2.016416e-02
2.120000e-01 1.970595e-02 3.586787e-01 1.783025e+00 2.094406e-03 -2.040607e-02
2.130000e-01 2.006552e-02 3.603814e-01 1.622113e+00 2.125837e-03 -2.071231e-02
2.140000e-01 2.042671e-02 3.619230e-01 1.460745e+00 2.161092e-03 -2.105580e-02
2.150000e-01 2.078937e-02 3.633029e-01 1.298994e+00 2.198635e-03 -2.142158e-02
2.160000e-01 2.115332e-02 3.645209e-01 1.136930e+00 2.292782e-03 -2.233887e-02
2.170000e-01 2.151841e-02 3.655768e-01 9.746250e-01 2.361351e-03 -2.300695e-02
2.180000e-01 2.188447e-02 3.664702e-01 8.121510e-01 2.414844e-03 -2.352814e-02
2.190000e-01 2.225135e-02 3.672011e-01 6.495803e-01 2.459443e-03 -2.396267e-02
2.200000e-01 2.261887e-02 3.677694e-01 4.869835e-01 2.614242e-03 -2.547090e-02
2.210000e-01 2.298689e-02 3.681750e-01 3.244325e-01 2.715594e-03 -2.645839e-02
2.220000e-01 2.335522e-02 3.684182e-01 1.619988e-01 2.787574e-03 -2.715969e-02
2.230000e-01 2.372372e-02 3.684990e-01 -2.467500e-04 2.842066e-03 -2.769062e-02
2.240000e-01 2.409222e-02 3.684177e-01 -1.622323e-01 2.835692e-03 -2.762852e-02
2.250000e-01 2.446056e-02 3.681746e-01 -3.238875e-01 2.869097e-03 -2.795398e-02
2.260000e-01 2.482857e-02 3.677700e-01 -4.851423e-01 2.901287e-03 -2.826761e-02
2.270000e-01 2.519610e-02 3.672043e-01 -6.459257e-01 2.932425e-03 -2.857100e-02
2.280000e-01 2.556298e-02 3.664781e-01 -8.061682e-01 3.050181e-03 -2.971831e-02
2.290000e-01 2.592906e-02 3.655920e-01 -9.658000e-01 3.120583e-03 -3.040424e-02
2.300000e-01 2.629416e-02 3.645465e-01 -1.124752e+00 3.169160e-03 -3.087754e-02
2.310000e-01 2.665815e-02 3.633425e-01 -1.282956e+00 3.176192e-03 -3.094605e-02
2.320000e-01 2.702085e-02 3.619806e-01 -1.440342e+00 3.174611e-03 -3.093065e-02
2.330000e-01 2.738211e-02 3.604618e-01 -1.596844e+00 3.172286e-03 -3.090799e-02
2.340000e-01 2.774177e-02 3.587869e-01 -1.752393e+00 3.181984e-03 -3.100248e-02
2.350000e-01 2.809968e-02 3.569570e-01 -1.906924e+00 3.179202e-03 -3.097538e-02
2.360000e-01 2.845569e-02 3.549731e-01 -2.060369e+00 3.184923e-03 -3.103112e-02
2.370000e-01 2.880963e-02 3.528362e-01 -2.212663e+00 3.175157e-03 -3.093596e-02
2.380000e-01 2.916136e-02 3.505477e-01 -2.363740e+00 3.171190e-03 -3.089732e-02
2.390000e-01 2.951073e-02 3.481088e-01 -2.513537e+00 3.140237e-03 -3.059573e-02
2.400000e-01 2.985758e-02 3.455207e-01 -2.661990e+00 3.123060e-03 -3.042838e-02
2.410000e-01 3.020177e-02 3.427848e-01 -2.809035e+00 3.102740e-03 -3.023040e-02
2.420000e-01 3.054315e-02 3.399026e-01 -2.954609e+00 3.091364e-03 -3.011956e-02
2.430000e-01 3.088157e-02 3.368756e-01 -3.098652e+00 3.082620e-03 -3.003437e-02
2.440000e-01 3.121690e-02 3.337053e-01 -3.241103e+00 3.077191e-03 -2.998147e-02
2.450000e-01 3.154898e-02 3.303934e-01 -3.381901e+00 3.073235e-03 -2.994293e-02
2.460000e-01 3.187768e-02 3.269415e-01 -3.520987e+00 3.042509e-03 -2.964356e-02
2.470000e-01 3.220287e-02 3.233514e-01 -3.658303e+00 3.023468e-03 -2.945804e-02
2.480000e-01 3.252439e-02 3.196249e-01 -3.793790e+00 3.009901e-03 -2.932585e-02
2.490000e-01 3.284211e-02 3.157638e-01 -3.927394e+00 3.003860e-03 -2.926699e-02
2.500000e-01 3.315591e-02 3.117701e-01 -4.059057e+00 2.998404e-03 -2.921384e-02
2.510000e-01 3.346566e-02 3.076457e-01 -4.188725e+00 2.990784e-03 -2.913959e-02
2.520000e-01 3.377121e-02 3.033926e-01 -4.316345e+00 2.983434e-03 -2.906798e-02
2.530000e-01 3.407244e-02 2.990130e-01 -4.441863e+00 2.976201e-03 -2.899751e-02
2.540000e-01 3.436923e-02 2.945089e-01 -4.565227e+00 2.969139e-03 -2.892871e-02
2.550000e-01 3.466146e-02 2.898825e-01 -4.686387e+00 2.962082e-03 -2.885995e-02
2.560000e-01 3.494900e-02 2.851361e-01 -4.805293e+00 2.958645e-03 -2.882646e-02
2.570000e-01 3.523173e-02 2.802720e-01 -4.921896e+00 2.951265e-03 -2.875455e-02
2.580000e-01 3.550954e-02 2.752923e-01 -5.036150e+00 2.940730e-03 -2.865192e-02
2.590000e-01 3.578232e-02 2.701997e-01 -5.148006e+00 2.896503e-03 -2.822100e-02
2.600000e-01 3.604994e-02 2.649963e-01 -5.257421e+00 2.860123e-03 -2.786655e-02
2.610000e-01 3.631231e-02 2.596848e-01 -5.364349e+00 2.828476e-03 -2.755821e-02
2.620000e-01 3.656931e-02 2.542676e-01 -5.468748e+00 2.799474e-03 -2.727563e-02
2.630000e-01 3.682084e-02 2.487473e-01 -5.570576e+00 2.771712e-03 -2.700515e-02
2.640000e-01 3.706680e-02 2.431265e-01 -5.669791e+00 2.785100e-03 -2.713559e-02
2.650000e-01 3.730710e-02 2.374077e-01 -5.766356e+00 2.788179e-03 -2.716559e-02
2.660000e-01 3.754162e-02 2.315938e-01 -5.860232e+00 2.783783e-03 -2.712276e-02
2.670000e-01 3.777028e-02 2.256873e-01 -5.951380e+00 2.773770e-03 -2.702520e-02
2.680000e-01 3.799299e-02 2.196910e-01 -6.039767e+00 2.756765e-03 -2.685951e-02
2.690000e-01 3.820967e-02 2.136077e-01 -6.125357e+00 2.752663e-03 -2.681955e-02
2.700000e-01 3.842021e-02 2.074403e-01 -6.208117e+00 2.707000e-03 -2.637465e-02
2.710000e-01 3.862455e-02 2.011915e-01 -6.288016e+00 2.666508e-03 -2.598013e-02
2.720000e-01 3.882259e-02 1.948643e-01 -6.365023e+00 2.629071e-03 -2.561538e-02
2.730000e-01 3.901427e-02 1.884615e-01 -6.439108e+00 2.668010e-03 -2.599477e-02
2.740000e-01 3.919952e-02 1.819860e-01 -6.510244e+00 2.690868e-03 -2.621747e-02
2.750000e-01 3.937825e-02 1.754410e-01 -6.578404e+00 2.700468e-03 -2.631101e-02
2.760000e-01 3.955040e-02 1.688292e-01 -6.643563e+00 2.701376e-03 -2.631985e-02
2.770000e-01 3.971591e-02 1.621538e-01 -6.705697e+00 2.715553e-03 -2.645798e-02
