frame,t_s,z_magnet_m,z_magnet_std_m,z_bore_m
411,0.41100000000000003,0.009061962613678611,0.009500261893239556,0.020199317668384557
412,0.41200000000000003,0.00879127372027822,0.009500261893239832,0.020199317668384557
413,0.41300000000000003,0.008526373486777832,0.009500261893240103,0.020199317668384557
414,0.41400000000000003,0.008267369117477455,0.009500261893240368,0.020199317668384557
415,0.41500000000000004,0.008014365053077087,0.009500261893240628,0.020199317668384557
416,0.41600000000000004,0.007767462929576726,0.00950026189324088,0.020199317668384557
417,0.417,0.007526761537676381,0.009500261893241126,0.020199317668384557
418,0.418,0.007292356784176042,0.009500261893241366,0.020199317668384557
419,0.419,0.007064341654375707,0.0095002618932416,0.020199317668384557
420,0.42,0.006842806175875386,0.009500261893241825,0.020199317668384557
421,0.421,0.006627837383475071,0.009500261893242046,0.020199317668384557
422,0.422,0.0064195192862747715,0.009500261893242259,0.020199317668384557
423,0.423,0.006217932834774479,0.009500261893242466,0.020199317668384557
424,0.424,0.006023155890974192,0.009500261893242663,0.020199317668384557
425,0.425,0.005835263198373918,0.009500261893242858,0.020199317668384557
426,0.426,0.005654326354873657,0.009500261893243041,0.020199317668384557
427,0.427,0.005480413785473405,0.00950026189324322,0.020199317668384557
428,0.428,0.005313590717973161,0.00950026189324339,0.020199317668384557
429,0.429,0.005153919158972929,0.009500261893243555,0.020199317668384557
430,0.43,0.005001457871872706,0.009500261893243711,0.020199317668384557
431,0.431,0.004856262356472499,0.009500261893243859,0.020199317668384557
432,0.432,0.004718384829272299,0.009500261893244,0.020199317668384557
433,0.433,0.0045878742063721065,0.009500261893244134,0.020199317668384557
434,0.434,0.004464776086771928,0.00950026189324426,0.020199317668384557
435,0.435,0.00434913273777176,0.009500261893244379,0.020199317668384557
436,0.436,0.004240983081771604,0.009500261893244488,0.020199317668384557
437,0.437,0.004140362684671456,0.00950026189324459,0.020199317668384557
438,0.438,0.004047303745171321,0.009500261893244686,0.020199317668384557
439,0.439,0.003961835086271195,0.009500261893244774,0.020199317668384557
440,0.44,0.0038839821479710853,0.009500261893244854,0.020199317668384557
441,0.441,0.003813766981470984,0.009500261893244925,0.020199317668384557
442,0.442,0.003751208245170888,0.00950026189324499,0.020199317668384557
443,0.443,0.003696321201170814,0.009500261893245047,0.020199317668384557
444,0.444,0.003649117714770739,0.009500261893245094,0.020199317668384557
445,0.445,0.003609606254270683,0.009500261893245135,0.020199317668384557
446,0.446,0.003577791892770636,0.009500261893245168,0.020199317668384557
447,0.447,0.0035536763113706046,0.00950026189324519,0.020199317668384557
448,0.448,0.0035372578038705763,0.009500261893245208,0.020199317668384557
449,0.449,0.00352853128287057,0.009500261893245217,0.020199317668384557
450,0.45,0.003527488287570567,0.009500261893245219,0.020199317668384557
451,0.451,0.0035341169925705742,0.009500261893245212,0.020199317668384557
452,0.452,0.0035484022187705928,0.009500261893245198,0.020199317668384557
453,0.453,0.0035703254454706236,0.009500261893245175,0.020199317668384557
454,0.454,0.003599864823370672,0.009500261893245146,0.020199317668384557
455,0.455,0.0036369951898707264,0.009500261893245106,0.020199317668384557
456,0.456,0.003681688085470787,0.00950026189324506,0.020199317668384557
457,0.457,0.0037339117712708683,0.009500261893245007,0.020199317668384557
458,0.458,0.003793631248570952,0.009500261893244946,0.020199317668384557
459,0.459,0.003860808278971047,0.009500261893244877,0.020199317668384557
460,0.46,0.0039354014068711555,0.0095002618932448,0.020199317668384557
461,0.461,0.004017365982371282,0.009500261893244719,0.020199317668384557
462,0.462,0.004106654186471404,0.009500261893244625,0.020199317668384557
463,0.463,0.004203215056571547,0.009500261893244526,0.020199317668384557
464,0.464,0.004306994514571701,0.00950026189324442,0.020199317668384557
465,0.465,0.004417935395171861,0.009500261893244308,0.020199317668384557
466,0.466,0.004535977476072034,0.009500261893244186,0.020199317668384557
467,0.467,0.004661057509472213,0.009500261893244058,0.020199317668384557
468,0.468,0.004793109254272406,0.009500261893243924,0.020199317668384557
469,0.46900000000000003,0.004932063510572607,0.009500261893243782,0.020199317668384557
470,0.47000000000000003,0.005077848154472818,0.009500261893243631,0.020199317668384557
471,0.47100000000000003,0.005230388174373038,0.009500261893243475,0.020199317668384557
472,0.47200000000000003,0.0053896057089732755,0.009500261893243314,0.020199317668384557
473,0.47300000000000003,0.005555420085473514,0.009500261893243144,0.020199317668384557
474,0.47400000000000003,0.005727747860273767,0.009500261893242967,0.020199317668384557
475,0.47500000000000003,0.0059065028592740244,0.009500261893242785,0.020199317668384557
476,0.47600000000000003,0.00609159622067429,0.009500261893242596,0.020199317668384557
477,0.47700000000000004,0.006282936438474573,0.0095002618932424,0.020199317668384557
478,0.47800000000000004,0.006480429406174858,0.009500261893242197,0.020199317668384557
479,0.47900000000000004,0.006683978463075157,0.009500261893241988,0.020199317668384557
480,0.48,0.006893484440575457,0.009500261893241773,0.020199317668384557
481,0.481,0.007108845709475773,0.009500261893241555,0.020199317668384557
482,0.482,0.007329958229276094,0.009500261893241328,0.020199317668384557
483,0.483,0.0075567155970764225,0.009500261893241095,0.020199317668384557
484,0.484,0.007789009098476759,0.009500261893240857,0.020199317668384557
485,0.485,0.008026727759277109,0.009500261893240616,0.020199317668384557
486,0.486,0.008269758397177456,0.009500261893240367,0.020199317668384557
487,0.487,0.008517985675977818,0.009500261893240112,0.020199317668384557
488,0.488,0.008771292158878185,0.009500261893239853,0.020199317668384557
489,0.489,0.00902955836397856,0.009500261893239588,0.020199317668384557
490,0.49,0.00929266282007895,0.009500261893239319,0.020199317668384557
491,0.491,0.009560482122879332,0.009500261893239045,0.020199317668384557
492,0.492,0.009832890992779729,0.009500261893238765,0.020199317668384557
493,0.493,0.010109762332780131,0.009500261893238483,0.020199317668384557
494,0.494,0.010390967286880541,0.009500261893238196,0.020199317668384557
495,0.495,0.01067637530028096,0.009500261893237903,0.020199317668384557
496,0.496,0.01096585417888138,0.009500261893237607,0.020199317668384557
497,0.497,0.011259270150381804,0.009500261893237306,0.020199317668384557
498,0.498,0.011556487925382233,0.009500261893237003,0.020199317668384557
499,0.499,0.011857370759282672,0.009500261893236694,0.020199317668384557
500,0.5,0.012161780515083119,0.009500261893236384,0.020199317668384557
501,0.501,0.012469577725883566,0.009500261893236068,0.020199317668384557
502,0.502,0.012780621658584016,0.00950026189323575,0.020199317668384557
503,0.503,0.01309477037758447,0.009500261893235428,0.020199317668384557
504,0.504,0.013411880809484935,0.009500261893235103,0.020199317668384557
505,0.505,0.013731808807385396,0.009500261893234776,0.020199317668384557
506,0.506,0.01405440921608587,0.009500261893234446,0.020199317668384557
507,0.507,0.014379535937786344,0.009500261893234113,0.020199317668384557
508,0.508,0.014707041997386816,0.009500261893233778,0.020199317668384557
509,0.509,0.015036779608887295,0.009500261893233442,0.020199317668384557
510,0.51,0.01536860024138778,0.0095002618932331,0.020199317668384557
511,0.511,0.015702354685788265,0.00950026189323276,0.020199317668384557
512,0.512,0.016037893121288747,0.009500261893232416,0.020199317668384557
513,0.513,0.016375065182289237,0.009500261893232071,0.020199317668384557
514,0.514,0.01671372002548973,0.009500261893231724,0.020199317668384557
515,0.515,0.01705370639679023,0.009500261893231377,0.020199317668384557
516,0.516,0.017394872698390722,0.009500261893231029,0.020199317668384557
517,0.517,0.01773706705649122,0.009500261893230676,0.020199317668384557
518,0.518,0.01808013738779172,0.009500261893230326,0.020199317668384557
519,0.519,0.01842393146719222,0.009500261893229976,0.020199317668384557
520,0.52,0.01876829699459272,0.009500261893229622,0.020199317668384557
521,0.521,0.01911308166249322,0.00950026189322927,0.020199317668384557
522,0.522,0.01945813322219372,0.009500261893228916,0.020199317668384557
523,0.523,0.019803299551294225,0.009500261893228563,0.020199317668384557
524,0.524,0.020148428720294726,0.00950026189322821,0.020199317668384557
525,0.525,0.02049336905869523,0.009500261893227857,0.020199317668384557
526,0.526,0.02083796922139573,0.009500261893227504,0.020199317668384557
527,0.527,0.02118207825509623,0.009500261893227151,0.020199317668384557
528,0.528,0.02152554566359673,0.009500261893226801,0.020199317668384557
529,0.529,0.02186822147339722,0.00950026189322645,0.020199317668384557
530,0.53,0.022209956298797726,0.0095002618932261,0.020199317668384557
531,0.531,0.02255060140639822,0.009500261893225751,0.020199317668384557
532,0.532,0.02289000878009871,0.009500261893225405,0.020199317668384557
533,0.533,0.0232280311840992,0.00950026189322506,0.020199317668384557
534,0.534,0.02356452222729969,0.009500261893224714,0.020199317668384557
535,0.535,0.023899336425500177,0.009500261893224372,0.020199317668384557
536,0.536,0.024232329264500658,0.00950026189322403,0.020199317668384557
537,0.537,0.024563357261801144,0.009500261893223692,0.020199317668384557
538,0.538,0.024892278028201622,0.009500261893223356,0.020199317668384557
539,0.539,0.025218950328302098,0.009500261893223021,0.020199317668384557
540,0.54,0.02554323414130257,0.00950026189322269,0.020199317668384557
541,0.541,0.025864990720103037,0.00950026189322236,0.020199317668384557
542,0.542,0.026184082650503503,0.009500261893222034,0.020199317668384557
543,0.543,0.02650037390950396,0.00950026189322171,0.020199317668384557
544,0.544,0.02681372992290442,0.009500261893221389,0.020199317668384557
545,0.545,0.027124017621804865,0.009500261893221071,0.020199317668384557
546,0.546,0.02743110549940532,0.009500261893220757,0.020199317668384557
547,0.547,0.02773486366540575,0.009500261893220447,0.020199317668384557
548,0.548,0.028035163901406195,0.00950026189322014,0.020199317668384557
549,0.549,0.028331879714006622,0.009500261893219834,0.020199317668384557
550,0.55,0.028624886387907045,0.009500261893219536,0.020199317668384557
551,0.551,0.02891406103790747,0.00950026189321924,0.020199317668384557
552,0.552,0.029199282659807882,0.009500261893218948,0.020199317668384557
553,0.553,0.029480432180908293,0.00950026189321866,0.020199317668384557
554,0.554,0.029757392509008686,0.009500261893218377,0.020199317668384557
555,0.555,0.03003004858070909,0.009500261893218096,0.020199317668384557
556,0.556,0.030298287409109476,0.009500261893217824,0.020199317668384557
557,0.557,0.030561998129609868,0.009500261893217553,0.020199317668384557
558,0.558,0.030821072045810246,0.009500261893217288,0.020199317668384557
559,0.559,0.03107540267341061,0.009500261893217028,0.020199317668384557
560,0.56,0.03132488578381097,0.009500261893216773,0.020199317668384557
561,0.561,0.03156941944591133,0.009500261893216523,0.020199317668384557
562,0.562,0.031808904067711676,0.009500261893216278,0.020199317668384557
563,0.5630000000000001,0.03204324243611202,0.009500261893216037,0.020199317668384557
564,0.5640000000000001,0.03227233975591236,0.009500261893215803,0.020199317668384557
565,0.5650000000000001,0.03249610368751267,0.009500261893215574,0.020199317668384557
566,0.5660000000000001,0.03271444438361299,0.00950026189321535,0.020199317668384557
567,0.5670000000000001,0.032927274525113306,0.009500261893215133,0.020199317668384557
568,0.5680000000000001,0.0331345093547136,0.009500261893214922,0.020199317668384557
569,0.5690000000000001,0.0333360667107139,0.009500261893214713,0.020199317668384557
570,0.5700000000000001,0.033531867058714186,0.009500261893214514,0.020199317668384557
571,0.5710000000000001,0.033721833522514455,0.00950026189321432,0.020199317668384557
572,0.5720000000000001,0.033905891913414726,0.009500261893214132,0.020199317668384557
573,0.5730000000000001,0.03408397075901499,0.009500261893213948,0.020199317668384557
574,0.5740000000000001,0.03425600132951523,0.009500261893213773,0.020199317668384557
575,0.5750000000000001,0.03442191766441547,0.009500261893213603,0.020199317668384557
576,0.5760000000000001,0.034581656596415704,0.00950026189321344,0.020199317668384557
577,0.577,0.034735157775215936,0.009500261893213282,0.020199317668384557
578,0.578,0.03488236368921615,0.009500261893213131,0.020199317668384557
579,0.579,0.03502321968621635,0.009500261893212987,0.020199317668384557
580,0.58,0.035157673993216544,0.00950026189321285,0.020199317668384557
581,0.581,0.03528567773431673,0.00950026189321272,0.020199317668384557
582,0.582,0.0354071849476169,0.009500261893212595,0.020199317668384557
583,0.583,0.035522152600717075,0.009500261893212477,0.020199317668384557
584,0.584,0.035630540605217226,0.009500261893212365,0.020199317668384557
585,0.585,0.035732311829217385,0.009500261893212262,0.020199317668384557
586,0.586,0.03582743210911752,0.009500261893212165,0.020199317668384557
587,0.587,0.03591587026011764,0.009500261893212075,0.020199317668384557
588,0.588,0.03599759808484777,0.009500261893211992,0.020199317668384557
589,0.589,0.03607259038097787,0.009500261893211914,0.020199317668384557
590,0.59,0.03614082494775797,0.009500261893211844,0.020199317668384557
591,0.591,0.036202282590808064,0.009500261893211782,0.020199317668384557
592,0.592,0.03625694712578814,0.009500261893211724,0.020199317668384557
593,0.593,0.03630480538068821,0.009500261893211678,0.020199317668384557
594,0.594,0.03634584719683827,0.009500261893211634,0.020199317668384557
595,0.595,0.03638006542850832,0.0095002618932116,0.020199317668384557
596,0.596,0.03640745594127836,0.00950026189321157,0.020199317668384557
597,0.597,0.03642801760901839,0.00950026189321155,0.020199317668384557
598,0.598,0.03644175230957841,0.009500261893211537,0.020199317668384557
599,0.599,0.036448664919148416,0.009500261893211528,0.020199317668384557
600,0.6,0.03644876330533842,0.009500261893211528,0.020199317668384557
601,0.601,0.036442058318948416,0.009500261893211537,0.020199317668384557
602,0.602,0.0364285637843984,0.00950026189321155,0.020199317668384557
603,0.603,0.03640829648888835,0.00950026189321157,0.020199317668384557
604,0.604,0.03638127617034832,0.009500261893211598,0.020199317668384557
605,0.605,0.036347525503958276,0.009500261893211633,0.020199317668384557
606,0.606,0.036307070087548216,0.009500261893211674,0.020199317668384557
607,0.607,0.03625993842563814,0.009500261893211723,0.020199317668384557
608,0.608,0.03620616191225806,0.009500261893211777,0.020199317668384557
609,0.609,0.03614577481256798,0.009500261893211837,0.020199317668384557
610,0.61,0.036078814243147884,0.009500261893211908,0.020199317668384557
611,0.611,0.03600532015114777,0.009500261893211981,0.020199317668384557
612,0.612,0.03592533529221766,0.009500261893212065,0.020199317668384557
613,0.613,0.035838905207117536,0.009500261893212155,0.020199317668384557
614,0.614,0.0357460781975174,0.009500261893212248,0.020199317668384557
615,0.615,0.035646905300017254,0.009500261893212349,0.020199317668384557
616,0.616,0.0355414402594171,0.009500261893212458,0.020199317668384557
617,0.617,0.03542973950101694,0.009500261893212573,0.020199317668384557
618,0.618,0.03531186210121677,0.009500261893212692,0.020199317668384557
619,0.619,0.035187869757316595,0.009500261893212819,0.020199317668384557
620,0.62,0.0350578267565164,0.009500261893212953,0.020199317668384557
621,0.621,0.0349217999431162,0.009500261893213091,0.020199317668384557
622,0.622,0.03477985868541599,0.009500261893213237,0.020199317668384557
623,0.623,0.03463207484081578,0.009500261893213388,0.020199317668384557
624,0.624,0.034478522720515555,0.009500261893213546,0.020199317668384557
625,0.625,0.03431927905281532,0.009500261893213709,0.020199317668384557
626,0.626,0.03415442294551508,0.009500261893213877,0.020199317668384557
627,0.627,0.033984035847414835,0.00950026189321405,0.020199317668384557
628,0.628,0.03380820150851459,0.009500261893214231,0.020199317668384557
629,0.629,0.03362700594011432,0.009500261893214417,0.020199317668384557
630,0.63,0.03344053737241405,0.009500261893214608,0.020199317668384557
631,0.631,0.03324888621321377,0.009500261893214804,0.020199317668384557
632,0.632,0.033052145004013475,0.009500261893215005,0.020199317668384557
633,0.633,0.032850408376013183,0.009500261893215211,0.020199317668384557
634,0.634,0.0326437730055129,0.009500261893215423,0.020199317668384557
635,0.635,0.032432337567712584,0.00950026189321564,0.020199317668384557
636,0.636,0.032216202690312265,0.00950026189321586,0.020199317668384557
637,0.637,0.03199547090641195,0.009500261893216086,0.020199317668384557
638,0.638,0.03177024660571162,0.009500261893216316,0.020199317668384557
639,0.639,0.03154063598651129,0.009500261893216552,0.020199317668384557
640,0.64,0.03130674700531094,0.009500261893216792,0.020199317668384557
641,0.641,0.0310686893273106,0.009500261893217034,0.020199317668384557
642,0.642,0.030826574274810243,0.009500261893217283,0.020199317668384557
643,0.643,0.030580514775909888,0.009500261893217534,0.020199317668384557
644,0.644,0.030330625312309532,0.00950026189321779,0.020199317668384557
645,0.645,0.030077021866609155,0.00950026189321805,0.020199317668384557
646,0.646,0.029819821868508782,0.009500261893218313,0.020199317668384557
647,0.647,0.0295591441413084,0.009500261893218578,0.020199317668384557
648,0.648,0.029295108847208026,0.009500261893218849,0.020199317668384557
649,0.649,0.02902783743240763,0.009500261893219123,0.020199317668384557
650,0.65,0.028757452571607237,0.009500261893219399,0.020199317668384557
651,0.651,0.028484078112206844,0.00950026189321968,0.020199317668384557
652,0.652,0.028207839017906442,0.009500261893219963,0.020199317668384557
653,0.653,0.027928861312106038,0.009500261893220249,0.020199317668384557
654,0.654,0.02764727202060563,0.009500261893220535,0.020199317668384557
655,0.655,0.027363199114205216,0.009500261893220827,0.020199317668384557
656,0.656,0.0270767714511048,0.00950026189322112,0.020199317668384557
657,0.657,0.02678811871860438,0.009500261893221415,0.020199317668384557
658,0.658,0.026497371375203957,0.009500261893221713,0.020199317668384557
659,0.659,0.026204660591203528,0.009500261893222011,0.020199317668384557
660,0.66,0.025910118190803105,0.009500261893222313,0.020199317668384557
661,0.661,0.025613876592502673,0.009500261893222617,0.020199317668384557
662,0.662,0.02531606875000224,0.009500261893222922,0.020199317668384557
663,0.663,0.0250168280934018,0.009500261893223227,0.020199317668384557
664,0.664,0.02471628846900137,0.009500261893223536,0.020199317668384557
665,0.665,0.024414584080400925,0.009500261893223845,0.020199317668384557
666,0.666,0.024111849428600486,0.009500261893224154,0.020199317668384557
667,0.667,0.023808219252700047,0.009500261893224464,0.020199317668384557
668,0.668,0.023503828469799606,0.009500261893224777,0.020199317668384557
669,0.669,0.02319881211589916,0.009500261893225089,0.020199317668384557
670,0.67,0.022893305286098713,0.0095002618932254,0.020199317668384557
671,0.671,0.022587443075098274,0.009500261893225713,0.020199317668384557
672,0.672,0.022281360517997825,0.009500261893226027,0.020199317668384557
673,0.673,0.02197519253069738,0.00950026189322634,0.020199317668384557
674,0.674,0.021669073850996937,0.009500261893226654,0.020199317668384557
675,0.675,0.02136313897959649,0.009500261893226968,0.020199317668384557
676,0.676,0.021057522121696048,0.009500261893227278,0.020199317668384557
677,0.677,0.020752357127595603,0.009500261893227592,0.020199317668384557
678,0.678,0.02044777743529516,0.009500261893227904,0.020199317668384557
679,0.679,0.02014391601199472,0.009500261893228215,0.020199317668384557
680,0.68,0.01984090529669428,0.009500261893228524,0.020199317668384557
681,0.681,0.01953887714259384,0.009500261893228834,0.020199317668384557
682,0.682,0.019237962759993402,0.009500261893229141,0.020199317668384557
683,0.683,0.01893829266009297,0.009500261893229448,0.020199317668384557
684,0.684,0.018639996597992533,0.009500261893229753,0.020199317668384557
685,0.685,0.0183432035175921,0.009500261893230057,0.020199317668384557
686,0.686,0.018048041495891672,0.009500261893230359,0.020199317668384557
687,0.687,0.017754637687891248,0.009500261893230659,0.020199317668384557
688,0.6880000000000001,0.01746311827239082,0.009500261893230957,0.020199317668384557
689,0.6890000000000001,0.0171736083980904,0.009500261893231254,0.020199317668384557
690,0.6900000000000001,0.01688623213018998,0.009500261893231547,0.020199317668384557
691,0.6910000000000001,0.016601112397289567,0.00950026189323184,0.020199317668384557
692,0.6920000000000001,0.01631837093978916,0.009500261893232128,0.020199317668384557
693,0.6930000000000001,0.01603812825758875,0.009500261893232416,0.020199317668384557
694,0.6940000000000001,0.01576050355958835,0.0095002618932327,0.020199317668384557
695,0.6950000000000001,0.015485614712987948,0.009500261893232982,0.020199317668384557
696,0.6960000000000001,0.015213578193987552,0.00950026189323326,0.020199317668384557
697,0.6970000000000001,0.014944509038387161,0.009500261893233535,0.020199317668384557
698,0.6980000000000001,0.014678520793686775,0.009500261893233808,0.020199317668384557
699,0.6990000000000001,0.01441572547138639,0.009500261893234076,0.020199317668384557
700,0.7000000000000001,0.014156233499986013,0.009500261893234342,0.020199317668384557
701,0.7010000000000001,0.013900153679485647,0.009500261893234604,0.020199317668384557
702,0.7020000000000001,0.013647593135685277,0.009500261893234862,0.020199317668384557
703,0.7030000000000001,0.013398657275884913,0.009500261893235117,0.020199317668384557
704,0.704,0.013153449745484559,0.009500261893235369,0.020199317668384557
705,0.705,0.012912072385084204,0.009500261893235615,0.020199317668384557
706,0.706,0.01267462518838386,0.009500261893235858,0.020199317668384557
707,0.707,0.012441206261583525,0.009500261893236097,0.020199317668384557
708,0.708,0.012211911783183193,0.009500261893236332,0.020199317668384557
709,0.709,0.01198683596438286,0.009500261893236562,0.020199317668384557
710,0.71,0.011766071011382544,0.009500261893236788,0.020199317668384557
711,0.711,0.011549707087582229,0.00950026189323701,0.020199317668384557
712,0.712,0.011337832277581917,0.009500261893237225,0.020199317668384557
713,0.713,0.011130532551381618,0.009500261893237438,0.020199317668384557
714,0.714,0.010927891730481327,0.009500261893237645,0.020199317668384557
715,0.715,0.010729991453781035,0.009500261893237848,0.020199317668384557
716,0.716,0.010536911145980755,0.009500261893238047,0.020199317668384557
717,0.717,0.010348727985480484,0.009500261893238238,0.020199317668384557
718,0.718,0.010165516874480213,0.009500261893238425,0.020199317668384557
719,0.719,0.009987350409479958,0.00950026189323861,0.020199317668384557
720,0.72,0.009814298853379706,0.009500261893238786,0.020199317668384557
721,0.721,0.00964643010767946,0.009500261893238956,0.020199317668384557
722,0.722,0.009483809687079223,0.009500261893239123,0.020199317668384557
723,0.723,0.009326500694078995,0.009500261893239284,0.020199317668384557
724,0.724,0.009174563795378773,0.00950026189323944,0.020199317668384557
725,0.725,0.009028057198778564,0.009500261893239591,0.020199317668384557
726,0.726,0.008887036631678355,0.009500261893239733,0.020199317668384557
727,0.727,0.008751555320678162,0.009500261893239874,0.020199317668384557
728,0.728,0.008621663971977972,0.009500261893240006,0.020199317668384557
729,0.729,0.008497410753177788,0.009500261893240132,0.020199317668384557
730,0.73,0.008378841276177615,0.009500261893240255,0.020199317668384557
731,0.731,0.008265998581177453,0.009500261893240368,0.020199317668384557
732,0.732,0.008158923121977297,0.00950026189324048,0.020199317668384557
733,0.733,0.008057652752177152,0.009500261893240583,0.020199317668384557
734,0.734,0.00796222271277701,0.00950026189324068,0.020199317668384557
735,0.735,0.007872665620676882,0.009500261893240772,0.020199317668384557
736,0.736,0.0077890114590767594,0.009500261893240857,0.020199317668384557
737,0.737,0.007711287567776646,0.009500261893240937,0.020199317668384557
738,0.738,0.007639518635776543,0.00950026189324101,0.020199317668384557
739,0.739,0.007573726694776445,0.009500261893241078,0.020199317668384557
740,0.74,0.0075139311134763635,0.009500261893241138,0.020199317668384557
741,0.741,0.0074601485933762845,0.009500261893241194,0.020199317668384557
742,0.742,0.007412393165876211,0.009500261893241243,0.020199317668384557
743,0.743,0.00737067619007615,0.009500261893241286,0.020199317668384557
744,0.744,0.007335006352376103,0.009500261893241322,0.020199317668384557
745,0.745,0.007305389666576057,0.009500261893241352,0.020199317668384557
746,0.746,0.007281829475876026,0.009500261893241378,0.020199317668384557
747,0.747,0.007264326455576,0.009500261893241395,0.020199317668384557
748,0.748,0.007252878616675982,0.009500261893241407,0.020199317668384557
749,0.749,0.007247481311475973,0.009500261893241413,0.020199317668384557
750,0.75,0.0072481272397759726,0.00950026189324141,0.020199317668384557
751,0.751,0.00725480645617598,0.009500261893241404,0.020199317668384557
752,0.752,0.007267506378676004,0.009500261893241392,0.020199317668384557
753,0.753,0.007286211798476032,0.009500261893241373,0.020199317668384557
754,0.754,0.007310904891176068,0.009500261893241347,0.020199317668384557
755,0.755,0.007341565228076108,0.009500261893241315,0.020199317668384557
756,0.756,0.007378169789976162,0.009500261893241279,0.020199317668384557
757,0.757,0.007420692981376228,0.009500261893241236,0.020199317668384557
758,0.758,0.007469106645276291,0.009500261893241185,0.020199317668384557
759,0.759,0.007523380080276374,0.00950026189324113,0.020199317668384557
760,0.76,0.007583480058076463,0.009500261893241069,0.020199317668384557
761,0.761,0.007649370841576558,0.009500261893241001,0.020199317668384557
762,0.762,0.0077210142052766585,0.009500261893240927,0.020199317668384557
763,0.763,0.007798369455676772,0.009500261893240849,0.020199317668384557
764,0.764,0.007881393453276897,0.009500261893240764,0.020199317668384557
765,0.765,0.007970040635177025,0.009500261893240674,0.020199317668384557
766,0.766,0.008064263039477161,0.009500261893240576,0.020199317668384557
767,0.767,0.008164010329677307,0.009500261893240474,0.020199317668384557
768,0.768,0.00826922982107746,0.009500261893240367,0.020199317668384557
769,0.769,0.00837986650707762,0.009500261893240254,0.020199317668384557
770,0.77,0.008495863087677786,0.009500261893240134,0.020199317668384557
771,0.771,0.008617159998277961,0.009500261893240011,0.020199317668384557
772,0.772,0.008743695438978146,0.00950026189323988,0.020199317668384557
773,0.773,0.008875405405778341,0.009500261893239745,0.020199317668384557
774,0.774,0.009012223722278535,0.009500261893239605,0.020199317668384557
775,0.775,0.009154082071778742,0.009500261893239461,0.020199317668384557
776,0.776,0.009300910031178961,0.009500261893239312,0.020199317668384557
777,0.777,0.009452635105279177,0.009500261893239156,0.020199317668384557
778,0.778,0.009609182761779404,0.009500261893238996,0.020199317668384557
779,0.779,0.009770476467279639,0.00950026189323883,0.020199317668384557
780,0.78,0.009936437724279882,0.009500261893238661,0.020199317668384557
781,0.781,0.01010698610878013,0.009500261893238484,0.020199317668384557
782,0.782,0.010282039308780383,0.009500261893238307,0.020199317668384557
783,0.783,0.010461513163280643,0.009500261893238124,0.020199317668384557
784,0.784,0.01064532170238091,0.009500261893237934,0.020199317668384557
785,0.785,0.010833377188081184,0.009500261893237742,0.020199317668384557
786,0.786,0.011025590155381466,0.009500261893237546,0.020199317668384557
787,0.787,0.01122186945478175,0.009500261893237345,0.020199317668384557
788,0.788,0.011422122294582037,0.00950026189323714,0.020199317668384557
789,0.789,0.01162625428468234,0.00950026189323693,0.020199317668384557
790,0.79,0.011834169480482638,0.009500261893236718,0.020199317668384557
791,0.791,0.012045770427282948,0.009500261893236502,0.020199317668384557
792,0.792,0.012260958206283262,0.009500261893236281,0.020199317668384557
793,0.793,0.01247963247958358,0.009500261893236057,0.020199317668384557
794,0.794,0.0127016915370839,0.00950026189323583,0.020199317668384557
795,0.795,0.012927032343084227,0.0095002618932356,0.020199317668384557
796,0.796,0.013155550583984564,0.009500261893235365,0.020199317668384557
797,0.797,0.013387140716084895,0.00950026189323513,0.020199317668384557
798,0.798,0.013621696013685241,0.00950026189323489,0.020199317668384557
799,0.799,0.013859108618485588,0.009500261893234647,0.020199317668384557
800,0.8,0.014099269588085928,0.009500261893234399,0.020199317668384557
801,0.801,0.014342068946186283,0.009500261893234153,0.020199317668384557
802,0.802,0.014587395732386639,0.009500261893233901,0.020199317668384557
803,0.803,0.014835138052487002,0.009500261893233648,0.020199317668384557
804,0.804,0.015085183129387364,0.009500261893233391,0.020199317668384557
805,0.805,0.015337417353587733,0.009500261893233133,0.020199317668384557
806,0.806,0.015591726335088102,0.009500261893232873,0.020199317668384557
807,0.807,0.015847994954588475,0.00950026189323261,0.020199317668384557
808,0.808,0.01610610741518885,0.009500261893232347,0.020199317668384557
809,0.809,0.016365947294589223,0.009500261893232081,0.020199317668384557
810,0.81,0.01662739759728961,0.009500261893231813,0.020199317668384557
811,0.811,0.016890340806689986,0.009500261893231544,0.020199317668384557
812,0.812,0.017154658937790373,0.009500261893231273,0.020199317668384557
813,0.8130000000000001,0.01742023358969076,0.009500261893231,0.020199317668384557
814,0.8140000000000001,0.01768694599839115,0.009500261893230728,0.020199317668384557
815,0.8150000000000001,0.017954677089791538,0.009500261893230454,0.020199317668384557
816,0.8160000000000001,0.018223307531991927,0.00950026189323018,0.020199317668384557
817,0.8170000000000001,0.01849271778869232,0.009500261893229904,0.020199317668384557
818,0.8180000000000001,0.01876278817169271,0.009500261893229629,0.020199317668384557
819,0.8190000000000001,0.019033398894093105,0.009500261893229351,0.020199317668384557
820,0.8200000000000001,0.019304430122993498,0.009500261893229073,0.020199317668384557
821,0.8210000000000001,0.019575762031893894,0.009500261893228796,0.020199317668384557
822,0.8220000000000001,0.01984727485409429,0.009500261893228518,0.020199317668384557
823,0.8230000000000001,0.020118848934494685,0.00950026189322824,0.020199317668384557
