   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   6.367944884914E-014   1.332669897630E+001   1.000000000000E-003   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   3.016937402024E-001   0.000000000000E+000   1.000000000000E+001   0.000000000000E+000
   4.486153487520E-007   4.486153487520E-007  -4.486153487520E-006   4.486153487520E-006   1.483360400342E-007   7.398890058623E+004   2.000000000000E-003   4.486153487520E-007   0.000000000000E+000   4.486153487520E-007  -4.486153487520E-006   4.486153487520E-007   4.486153487520E-006   3.016937402024E-001   6.071759426354E-014   1.000000000000E+001   2.012557311359E-012
   6.733125838749E-004   6.733125838749E-004  -6.733125838749E-003   6.733125838749E-003   4.144596480919E-007   2.184136639125E+005   3.000000000000E-003   6.733125838749E-004   0.000000000000E+000   6.733125838749E-004  -6.733125838749E-003   6.733125838749E-004   6.733125838749E-003   3.016937402024E-001   1.367728075236E-007   1.000000000000E+001   4.533498356043E-006
   1.156915584106E-003   1.156915584106E-003  -1.156915584106E-002   1.156915584106E-002   6.934901639836E-007   3.690287063219E+005   4.000000000000E-003   1.156915584106E-003   0.000000000000E+000   1.156915584106E-003  -1.156915584106E-002   1.156915584106E-003   1.156915584106E-002   3.016937402024E-001   4.038030934122E-007   1.000000000000E+001   1.338453668748E-005
   1.503836154969E-003   1.503836154969E-003  -1.503836154969E-002   1.503836154969E-002   9.381740361102E-007   5.008084926444E+005   5.000000000000E-003   1.503836154969E-003   0.000000000000E+000   1.503836154969E-003  -1.503836154969E-002   1.503836154969E-003   1.503836154969E-002   3.016937402024E-001   6.822873870278E-007   1.000000000000E+001   2.261523180992E-005
   1.751911418036E-003   1.751911418036E-003  -1.751911418036E-002   1.751911418036E-002   1.135156730403E-006   6.067648870588E+005   6.000000000000E-003   1.751911418036E-003   0.000000000000E+000   1.751911418036E-003  -1.751911418036E-002   1.751911418036E-003   1.751911418036E-002   3.016937402024E-001   9.259565016109E-007   1.000000000000E+001   3.069193616645E-005
   1.928375123991E-003   1.928375123991E-003  -1.928375123991E-002   1.928375123991E-002   1.285564853503E-006   6.875998838483E+005   7.000000000000E-003   1.928375123991E-003   0.000000000000E+000   1.928375123991E-003  -1.928375123991E-002   1.928375123991E-003   1.928375123991E-002   3.016937402024E-001   1.121887579825E-006   1.000000000000E+001   3.718630618829E-005
   2.052832728053E-003   2.052832728053E-003  -2.052832728053E-002   2.052832728053E-002   1.395799119793E-006   7.468028116194E+005   8.000000000000E-003   2.052832728053E-003   0.000000000000E+000   2.052832728053E-003  -2.052832728053E-002   2.052832728053E-003   2.052832728053E-002   3.016937402024E-001   1.271374291013E-006   1.000000000000E+001   4.214122209366E-005
   2.139400725797E-003   2.139400725797E-003  -2.139400725797E-002   2.139400725797E-002   1.473381306053E-006   7.884415755269E+005   9.000000000000E-003   2.139400725797E-003   0.000000000000E+000   2.139400725797E-003  -2.139400725797E-002   2.139400725797E-003   2.139400725797E-002   3.016937402024E-001   1.380862948637E-006   1.000000000000E+001   4.577035465539E-005
   2.198245239496E-003   2.198245239496E-003  -2.198245239496E-002   2.198245239496E-002   1.525249042648E-006   8.162580889384E+005   1.000000000000E-002   2.198245239496E-003   0.000000000000E+000   2.198245239496E-003  -2.198245239496E-002   2.198245239496E-003   2.198245239496E-002   3.016937402024E-001   1.457869270407E-006   1.000000000000E+001   4.832282132966E-005
