time_s z_m[FEM] v_m_per_s[FEM-diff] a_m_per_s2[FEM-diff] i_coil_A[FEM] emf_V[FEM]
1.040000e-01 1.461175e-02 -3.326495e-01 5.130026e+00 8.329122e-04 -8.077837e-03
1.050000e-01 1.428167e-02 -3.274504e-01 5.266925e+00 8.126241e-04 -7.881077e-03
1.060000e-01 1.395685e-02 -3.221156e-01 5.401289e+00 7.938680e-04 -7.699175e-03
1.070000e-01 1.363744e-02 -3.166478e-01 5.533064e+00 7.921015e-04 -7.682043e-03
1.080000e-01 1.332356e-02 -3.110495e-01 5.662196e+00 7.839537e-04 -7.603023e-03
1.090000e-01 1.301534e-02 -3.053234e-01 5.788633e+00 6.492745e-04 -6.296863e-03
1.100000e-01 1.271291e-02 -2.994722e-01 5.912323e+00 5.683261e-04 -5.511801e-03
1.110000e-01 1.241639e-02 -2.934988e-01 6.033215e+00 5.077852e-04 -4.924656e-03
1.120000e-01 1.212591e-02 -2.874058e-01 6.151262e+00 4.598472e-04 -4.459739e-03
1.130000e-01 1.184158e-02 -2.811963e-01 6.266415e+00 4.271276e-04 -4.142415e-03
1.140000e-01 1.156352e-02 -2.748730e-01 6.378630e+00 4.028747e-04 -3.907202e-03
1.150000e-01 1.129184e-02 -2.684390e-01 6.487861e+00 3.248416e-04 -3.150413e-03
1.160000e-01 1.102664e-02 -2.618973e-01 6.594065e+00 2.784469e-04 -2.700463e-03
1.170000e-01 1.076804e-02 -2.552509e-01 6.697200e+00 2.477818e-04 -2.403064e-03
1.180000e-01 1.051614e-02 -2.485029e-01 6.797227e+00 2.257393e-04 -2.189289e-03
1.190000e-01 1.027104e-02 -2.416564e-01 6.894105e+00 2.085164e-04 -2.022255e-03
1.200000e-01 1.003283e-02 -2.347147e-01 6.987797e+00 1.940829e-04 -1.882275e-03
1.210000e-01 9.801607e-03 -2.276808e-01 7.078267e+00 -2.262122e-05 2.193875e-04
1.220000e-01 9.577466e-03 -2.205581e-01 7.165481e+00 -1.408865e-04 1.366361e-03
1.230000e-01 9.360491e-03 -2.133499e-01 7.249406e+00 -2.075405e-04 2.012791e-03
1.240000e-01 9.150767e-03 -2.060593e-01 7.330009e+00 -2.470737e-04 2.396196e-03
1.250000e-01 8.948373e-03 -1.986898e-01 7.407260e+00 -2.722697e-04 2.640555e-03
1.260000e-01 8.753387e-03 -1.912448e-01 7.481132e+00 -4.424688e-04 4.291198e-03
1.270000e-01 8.565883e-03 -1.837276e-01 7.551597e+00 -5.349797e-04 5.188397e-03
1.280000e-01 8.385932e-03 -1.761416e-01 7.618629e+00 -5.857009e-04 5.680306e-03
1.290000e-01 8.213600e-03 -1.684903e-01 7.682205e+00 -6.160355e-04 5.974501e-03
1.300000e-01 8.048951e-03 -1.607772e-01 7.742301e+00 -6.356275e-04 6.164510e-03
1.310000e-01 7.892045e-03 -1.530057e-01 7.798898e+00 -6.494608e-04 6.298670e-03
1.320000e-01 7.742940e-03 -1.451794e-01 7.851975e+00 -6.601096e-04 6.401945e-03
1.330000e-01 7.601687e-03 -1.373018e-01 7.901516e+00 -6.689044e-04 6.487240e-03
1.340000e-01 7.468336e-03 -1.293764e-01 7.947504e+00 -6.765344e-04 6.561237e-03
1.350000e-01 7.342934e-03 -1.214068e-01 7.989924e+00 -6.833588e-04 6.627423e-03
1.360000e-01 7.225523e-03 -1.133965e-01 8.028764e+00 -6.918620e-04 6.709890e-03
1.370000e-01 7.116141e-03 -1.053492e-01 8.064012e+00 -6.987379e-04 6.776574e-03
1.380000e-01 7.014824e-03 -9.726849e-02 8.095659e+00 -7.045898e-04 6.833328e-03
1.390000e-01 6.921604e-03 -8.915790e-02 8.123696e+00 -7.097309e-04 6.883188e-03
1.400000e-01 6.836508e-03 -8.102109e-02 8.148116e+00 -7.143255e-04 6.927747e-03
1.410000e-01 6.759562e-03 -7.286167e-02 8.168916e+00 -7.184622e-04 6.967867e-03
1.420000e-01 6.690785e-03 -6.468326e-02 8.186090e+00 -7.222837e-04 7.004929e-03
1.430000e-01 6.630195e-03 -5.648949e-02 8.199639e+00 -7.257693e-04 7.038733e-03
1.440000e-01 6.577806e-03 -4.828399e-02 8.209561e+00 -7.289125e-04 7.069216e-03
1.450000e-01 6.533627e-03 -4.007037e-02 8.215858e+00 -7.317120e-04 7.096367e-03
1.460000e-01 6.497665e-03 -3.185227e-02 8.218532e+00 -7.341691e-04 7.120196e-03
1.470000e-01 6.469923e-03 -2.363331e-02 8.217590e+00 -7.362865e-04 7.140732e-03
1.480000e-01 6.450399e-03 -1.541709e-02 8.213036e+00 -8.111963e-04 7.867231e-03
1.490000e-01 6.439089e-03 -7.207233e-03 8.204879e+00 -8.495905e-04 8.239589e-03
1.500000e-01 6.435984e-03 9.926677e-04 8.193128e+00 -8.693821e-04 8.431534e-03
1.510000e-01 6.441074e-03 9.179023e-03 8.177793e+00 -8.796097e-04 8.530725e-03
1.520000e-01 6.454342e-03 1.734825e-02 8.158888e+00 -8.848306e-04 8.581358e-03
1.530000e-01 6.475770e-03 2.549680e-02 8.136426e+00 -8.873423e-04 8.605718e-03
1.540000e-01 6.505336e-03 3.362111e-02 8.110424e+00 -8.883029e-04 8.615034e-03
1.550000e-01 6.543013e-03 4.171765e-02 8.080897e+00 -8.882956e-04 8.614963e-03
1.560000e-01 6.588771e-03 4.978290e-02 8.047864e+00 -8.876166e-04 8.608378e-03
1.570000e-01 6.642578e-03 5.781337e-02 8.011347e+00 -8.134452e-04 7.889040e-03
1.580000e-01 6.704398e-03 6.580559e-02 7.971365e+00 -7.751520e-04 7.517662e-03
1.590000e-01 6.774190e-03 7.375610e-02 7.927943e+00 -7.547717e-04 7.320007e-03
1.600000e-01 6.851910e-03 8.166148e-02 7.881105e+00 -7.432531e-04 7.208296e-03
1.610000e-01 6.937513e-03 8.951832e-02 7.830878e+00 -7.360356e-04 7.138299e-03
1.620000e-01 7.030947e-03 9.732324e-02 7.777288e+00 -7.308197e-04 7.087713e-03
1.630000e-01 7.132159e-03 1.050729e-01 7.720364e+00 -7.264596e-04 7.045428e-03
1.640000e-01 7.241093e-03 1.127640e-01 7.660137e+00 -7.224372e-04 7.006417e-03
1.650000e-01 7.357687e-03 1.203932e-01 7.596639e+00 -7.184114e-04 6.967374e-03
1.660000e-01 7.481879e-03 1.279572e-01 7.529903e+00 -7.142061e-04 6.926589e-03
1.670000e-01 7.613601e-03 1.354530e-01 7.459963e+00 -7.097283e-04 6.883162e-03
1.680000e-01 7.752785e-03 1.428772e-01 7.386855e+00 -7.049267e-04 6.836595e-03
1.690000e-01 7.899356e-03 1.502267e-01 7.310616e+00 -6.974950e-04 6.764520e-03
1.700000e-01 8.053238e-03 1.574984e-01 7.231286e+00 -6.908243e-04 6.699826e-03
1.710000e-01 8.214353e-03 1.646893e-01 7.148903e+00 -6.843421e-04 6.636959e-03
1.720000e-01 8.382617e-03 1.717962e-01 7.063509e+00 -6.777534e-04 6.573060e-03
1.730000e-01 8.557945e-03 1.788163e-01 6.975146e+00 -6.709038e-04 6.506631e-03
1.740000e-01 8.740249e-03 1.857465e-01 6.883858e+00 -6.637099e-04 6.436862e-03
1.750000e-01 8.929438e-03 1.925840e-01 6.789690e+00 -6.561241e-04 6.363292e-03
1.760000e-01 9.125417e-03 1.993259e-01 6.692687e+00 -6.481168e-04 6.285635e-03
1.770000e-01 9.328090e-03 2.059694e-01 6.592897e+00 -6.410833e-04 6.217422e-03
1.780000e-01 9.537356e-03 2.125117e-01 6.490368e+00 -6.329419e-04 6.138464e-03
1.790000e-01 9.753113e-03 2.189501e-01 6.385149e+00 -4.719174e-04 4.576800e-03
1.800000e-01 9.975256e-03 2.252820e-01 6.277292e+00 -3.844545e-04 3.728557e-03
1.810000e-01 1.020368e-02 2.315047e-01 6.166847e+00 -3.345907e-04 3.244963e-03
1.820000e-01 1.043827e-02 2.376157e-01 6.053868e+00 -3.038661e-04 2.946986e-03
1.830000e-01 1.067891e-02 2.436124e-01 5.938408e+00 -2.827894e-04 2.742578e-03
1.840000e-01 1.092549e-02 2.494925e-01 5.820522e+00 -6.334019e-05 6.142926e-04
1.850000e-01 1.117789e-02 2.552535e-01 5.700265e+00 5.569653e-05 -5.401620e-04
1.860000e-01 1.143600e-02 2.608930e-01 5.577695e+00 1.229881e-04 -1.192777e-03
1.870000e-01 1.169968e-02 2.664088e-01 5.452868e+00 1.636426e-04 -1.587056e-03
1.880000e-01 1.196881e-02 2.717987e-01 5.325843e+00 1.906511e-04 -1.848993e-03
1.890000e-01 1.224328e-02 2.770605e-01 5.196681e+00 2.107553e-04 -2.043970e-03
1.900000e-01 1.252294e-02 2.821921e-01 5.065441e+00 2.845149e-04 -2.759313e-03
1.910000e-01 1.280766e-02 2.871914e-01 4.932182e+00 3.298153e-04 -3.198650e-03
1.920000e-01 1.309732e-02 2.920565e-01 4.796969e+00 3.603283e-04 -3.494574e-03
1.930000e-01 1.339177e-02 2.967854e-01 4.659864e+00 3.832333e-04 -3.716714e-03
1.940000e-01 1.369089e-02 3.013762e-01 4.520928e+00 4.104572e-04 -3.980740e-03
1.950000e-01 1.399453e-02 3.058272e-01 4.380228e+00 4.412917e-04 -4.279782e-03
1.960000e-01 1.430254e-02 3.101367e-01 4.237826e+00 4.652230e-04 -4.511875e-03
1.970000e-01 1.461480e-02 3.143029e-01 4.093789e+00 6.072682e-04 -5.889473e-03
1.980000e-01 1.493115e-02 3.183242e-01 3.948182e+00 6.909607e-04 -6.701148e-03
1.990000e-01 1.525145e-02 3.221992e-01 3.801074e+00 7.275360e-04 -7.055867e-03
2.000000e-01 1.557555e-02 3.259264e-01 3.652528e+00 7.545826e-04 -7.318174e-03
2.010000e-01 1.590330e-02 3.295043e-01 3.502614e+00 7.768258e-04 -7.533895e-03
2.020000e-01 1.623456e-02 3.329316e-01 3.351401e+00 7.966557e-04 -7.726211e-03
2.030000e-01 1.656916e-02 3.362071e-01 3.198956e+00 8.154015e-04 -7.908014e-03
2.040000e-01 1.690697e-02 3.393295e-01 3.045347e+00 8.070217e-04 -7.826743e-03
2.050000e-01 1.724782e-02 3.422978e-01 2.890646e+00 8.792635e-04 -8.527366e-03
2.060000e-01 1.759157e-02 3.451108e-01 2.734921e+00 9.271095e-04 -8.991392e-03
2.070000e-01 1.793804e-02 3.477676e-01 2.578244e+00 9.615396e-04 -9.325305e-03
2.080000e-01 1.828710e-02 3.502673e-01 2.420682e+00 9.886166e-04 -9.587907e-03
2.090000e-01 1.863858e-02 3.526090e-01 2.262308e+00 1.002149e-03 -9.719153e-03
2.100000e-01 1.899232e-02 3.547919e-01 2.103193e+00 1.017869e-03 -9.871601e-03
2.110000e-01 1.934816e-02 3.568154e-01 1.943409e+00 1.034948e-03 -1.003724e-02
2.120000e-01 1.970595e-02 3.586787e-01 1.783025e+00 1.047365e-03 -1.015767e-02
2.130000e-01 2.006552e-02 3.603814e-01 1.622113e+00 1.063084e-03 -1.031011e-02
2.140000e-01 2.042671e-02 3.619230e-01 1.460745e+00 1.080715e-03 -1.048110e-02
2.150000e-01 2.078937e-02 3.633029e-01 1.298994e+00 1.099490e-03 -1.066319e-02
2.160000e-01 2.115332e-02 3.645209e-01 1.136930e+00 1.146569e-03 -1.111978e-02
2.170000e-01 2.151841e-02 3.655768e-01 9.746250e-01 1.180860e-03 -1.145234e-02
2.180000e-01 2.188447e-02 3.664702e-01 8.121510e-01 1.207612e-03 -1.171179e-02
2.190000e-01 2.225135e-02 3.672011e-01 6.495803e-01 1.229916e-03 -1.192811e-02
2.200000e-01 2.261887e-02 3.677694e-01 4.869835e-01 1.307325e-03 -1.267883e-02
2.210000e-01 2.298689e-02 3.681750e-01 3.244325e-01 1.358010e-03 -1.317039e-02
2.220000e-01 2.335522e-02 3.684182e-01 1.619988e-01 1.394008e-03 -1.351951e-02
2.230000e-01 2.372372e-02 3.684990e-01 -2.467500e-04 1.421261e-03 -1.378383e-02
2.240000e-01 2.409222e-02 3.684177e-01 -1.622323e-01 1.418079e-03 -1.375296e-02
2.250000e-01 2.446056e-02 3.681746e-01 -3.238875e-01 1.434785e-03 -1.391499e-02
2.260000e-01 2.482857e-02 3.677700e-01 -4.851423e-01 1.450885e-03 -1.407112e-02
2.270000e-01 2.519610e-02 3.672043e-01 -6.459257e-01 1.466458e-03 -1.422216e-02
2.280000e-01 2.556298e-02 3.664781e-01 -8.061682e-01 1.525343e-03 -1.479325e-02
2.290000e-01 2.592906e-02 3.655920e-01 -9.658000e-01 1.560551e-03 -1.513471e-02
2.300000e-01 2.629416e-02 3.645465e-01 -1.124752e+00 1.584847e-03 -1.537033e-02
2.310000e-01 2.665815e-02 3.633425e-01 -1.282956e+00 1.588368e-03 -1.540448e-02
2.320000e-01 2.702085e-02 3.619806e-01 -1.440342e+00 1.587581e-03 -1.539685e-02
2.330000e-01 2.738211e-02 3.604618e-01 -1.596844e+00 1.586422e-03 -1.538560e-02
2.340000e-01 2.774177e-02 3.587869e-01 -1.752393e+00 1.591273e-03 -1.543265e-02
2.350000e-01 2.809968e-02 3.569570e-01 -1.906924e+00 1.589885e-03 -1.541919e-02
2.360000e-01 2.845569e-02 3.549731e-01 -2.060369e+00 1.592748e-03 -1.544695e-02
2.370000e-01 2.880963e-02 3.528362e-01 -2.212663e+00 1.587866e-03 -1.539961e-02
2.380000e-01 2.916136e-02 3.505477e-01 -2.363740e+00 1.585885e-03 -1.538039e-02
2.390000e-01 2.951073e-02 3.481088e-01 -2.513537e+00 1.570408e-03 -1.523030e-02
2.400000e-01 2.985758e-02 3.455207e-01 -2.661990e+00 1.561821e-03 -1.514702e-02
2.410000e-01 3.020177e-02 3.427848e-01 -2.809035e+00 1.551661e-03 -1.504848e-02
2.420000e-01 3.054315e-02 3.399026e-01 -2.954609e+00 1.545973e-03 -1.499332e-02
2.430000e-01 3.088157e-02 3.368756e-01 -3.098652e+00 1.541602e-03 -1.495093e-02
2.440000e-01 3.121690e-02 3.337053e-01 -3.241103e+00 1.538888e-03 -1.492461e-02
2.450000e-01 3.154898e-02 3.303934e-01 -3.381901e+00 1.536911e-03 -1.490544e-02
2.460000e-01 3.187768e-02 3.269415e-01 -3.520987e+00 1.521549e-03 -1.475644e-02
2.470000e-01 3.220287e-02 3.233514e-01 -3.658303e+00 1.512028e-03 -1.466411e-02
2.480000e-01 3.252439e-02 3.196249e-01 -3.793790e+00 1.505245e-03 -1.459833e-02
2.490000e-01 3.284211e-02 3.157638e-01 -3.927394e+00 1.502225e-03 -1.456904e-02
2.500000e-01 3.315591e-02 3.117701e-01 -4.059057e+00 1.499499e-03 -1.454260e-02
2.510000e-01 3.346566e-02 3.076457e-01 -4.188725e+00 1.495690e-03 -1.450566e-02
2.520000e-01 3.377121e-02 3.033926e-01 -4.316345e+00 1.492016e-03 -1.447003e-02
2.530000e-01 3.407244e-02 2.990130e-01 -4.441863e+00 1.488400e-03 -1.443496e-02
2.540000e-01 3.436923e-02 2.945089e-01 -4.565227e+00 1.484871e-03 -1.440073e-02
2.550000e-01 3.466146e-02 2.898825e-01 -4.686387e+00 1.481344e-03 -1.436653e-02
2.560000e-01 3.494900e-02 2.851361e-01 -4.805293e+00 1.479627e-03 -1.434987e-02
2.570000e-01 3.523173e-02 2.802720e-01 -4.921896e+00 1.475938e-03 -1.431410e-02
2.580000e-01 3.550954e-02 2.752923e-01 -5.036150e+00 1.470672e-03 -1.426302e-02
2.590000e-01 3.578232e-02 2.701997e-01 -5.148006e+00 1.448558e-03 -1.404856e-02
2.600000e-01 3.604994e-02 2.649963e-01 -5.257421e+00 1.430367e-03 -1.387214e-02
2.610000e-01 3.631231e-02 2.596848e-01 -5.364349e+00 1.414543e-03 -1.371867e-02
2.620000e-01 3.656931e-02 2.542676e-01 -5.468748e+00 1.400040e-03 -1.357802e-02
2.630000e-01 3.682084e-02 2.487473e-01 -5.570576e+00 1.386158e-03 -1.344339e-02
2.640000e-01 3.706680e-02 2.431265e-01 -5.669791e+00 1.392853e-03 -1.350831e-02
2.650000e-01 3.730710e-02 2.374077e-01 -5.766356e+00 1.394393e-03 -1.352325e-02
2.660000e-01 3.754162e-02 2.315938e-01 -5.860232e+00 1.392196e-03 -1.350194e-02
2.670000e-01 3.777028e-02 2.256873e-01 -5.951380e+00 1.387190e-03 -1.345339e-02
2.680000e-01 3.799299e-02 2.196910e-01 -6.039767e+00 1.378687e-03 -1.337093e-02
2.690000e-01 3.820967e-02 2.136077e-01 -6.125357e+00 1.376637e-03 -1.335105e-02
2.700000e-01 3.842021e-02 2.074403e-01 -6.208117e+00 1.353805e-03 -1.312961e-02
2.710000e-01 3.862455e-02 2.011915e-01 -6.288016e+00 1.333557e-03 -1.293325e-02
2.720000e-01 3.882259e-02 1.948643e-01 -6.365023e+00 1.314837e-03 -1.275169e-02
2.730000e-01 3.901427e-02 1.884615e-01 -6.439108e+00 1.334307e-03 -1.294052e-02
2.740000e-01 3.919952e-02 1.819860e-01 -6.510244e+00 1.345737e-03 -1.305137e-02
2.750000e-01 3.937825e-02 1.754410e-01 -6.578404e+00 1.350539e-03 -1.309794e-02
2.760000e-01 3.955040e-02 1.688292e-01 -6.643563e+00 1.350994e-03 -1.310235e-02
2.770000e-01 3.971591e-02 1.621538e-01 -6.705697e+00 1.358084e-03 -1.317112e-02
