time_s z_m[FEM] v_m_per_s[FEM-diff] a_m_per_s2[FEM-diff] i_coil_A[FEM] emf_V[FEM]
8.260000e-01 2.502843e-02 2.275008e-01 -3.486865e-01 1.479196e-03 -1.403204e-02
8.270000e-01 2.525576e-02 2.271023e-01 -4.480585e-01 1.532776e-03 -1.454031e-02
8.280000e-01 2.548264e-02 2.266046e-01 -5.470740e-01 1.567264e-03 -1.486747e-02
8.290000e-01 2.570897e-02 2.260082e-01 -6.456907e-01 1.586542e-03 -1.505035e-02
8.300000e-01 2.593465e-02 2.253133e-01 -7.438665e-01 1.600104e-03 -1.517900e-02
8.310000e-01 2.615960e-02 2.245204e-01 -8.415578e-01 1.595869e-03 -1.513883e-02
8.320000e-01 2.638369e-02 2.236301e-01 -9.387230e-01 1.595116e-03 -1.513168e-02
8.330000e-01 2.660686e-02 2.226430e-01 -1.035320e+00 1.597058e-03 -1.515010e-02
8.340000e-01 2.682898e-02 2.215595e-01 -1.131308e+00 1.593688e-03 -1.511814e-02
8.350000e-01 2.704997e-02 2.203804e-01 -1.226645e+00 1.589776e-03 -1.508103e-02
8.360000e-01 2.726974e-02 2.191062e-01 -1.321290e+00 1.592078e-03 -1.510286e-02
8.370000e-01 2.748819e-02 2.177378e-01 -1.415203e+00 1.594893e-03 -1.512957e-02
8.380000e-01 2.770522e-02 2.162758e-01 -1.508343e+00 1.591431e-03 -1.509672e-02
8.390000e-01 2.792074e-02 2.147211e-01 -1.600672e+00 1.591474e-03 -1.509714e-02
8.400000e-01 2.813466e-02 2.130745e-01 -1.692149e+00 1.593491e-03 -1.511627e-02
8.410000e-01 2.834689e-02 2.113368e-01 -1.782736e+00 1.595754e-03 -1.513774e-02
8.420000e-01 2.855733e-02 2.095090e-01 -1.872395e+00 1.589801e-03 -1.508127e-02
8.430000e-01 2.876591e-02 2.075920e-01 -1.961087e+00 1.586730e-03 -1.505213e-02
8.440000e-01 2.897252e-02 2.055868e-01 -2.048775e+00 1.570421e-03 -1.489742e-02
8.450000e-01 2.917708e-02 2.034945e-01 -2.135422e+00 1.560348e-03 -1.480186e-02
8.460000e-01 2.937951e-02 2.013160e-01 -2.220992e+00 1.554727e-03 -1.474854e-02
8.470000e-01 2.957971e-02 1.990525e-01 -2.305449e+00 1.551809e-03 -1.472086e-02
8.480000e-01 2.977761e-02 1.967051e-01 -2.388757e+00 1.550494e-03 -1.470839e-02
8.490000e-01 2.997312e-02 1.942750e-01 -2.470881e+00 1.544530e-03 -1.465181e-02
8.500000e-01 3.016616e-02 1.917633e-01 -2.551789e+00 1.541174e-03 -1.461998e-02
8.510000e-01 3.035665e-02 1.891714e-01 -2.631445e+00 1.539367e-03 -1.460283e-02
8.520000e-01 3.054450e-02 1.865004e-01 -2.709817e+00 1.538440e-03 -1.459404e-02
8.530000e-01 3.072965e-02 1.837517e-01 -2.786872e+00 1.536765e-03 -1.457815e-02
8.540000e-01 3.091201e-02 1.809267e-01 -2.862578e+00 1.535695e-03 -1.456800e-02
8.550000e-01 3.109150e-02 1.780266e-01 -2.936905e+00 1.534912e-03 -1.456057e-02
8.560000e-01 3.126806e-02 1.750529e-01 -3.009823e+00 1.534231e-03 -1.455411e-02
8.570000e-01 3.144161e-02 1.720069e-01 -3.081300e+00 1.517533e-03 -1.439571e-02
8.580000e-01 3.161207e-02 1.688903e-01 -3.151309e+00 1.508985e-03 -1.431462e-02
8.590000e-01 3.177939e-02 1.657043e-01 -3.219820e+00 1.503669e-03 -1.426419e-02
8.600000e-01 3.194348e-02 1.624506e-01 -3.286806e+00 1.500849e-03 -1.423744e-02
8.610000e-01 3.210429e-02 1.591307e-01 -3.352240e+00 1.497877e-03 -1.420925e-02
8.620000e-01 3.226174e-02 1.557461e-01 -3.416096e+00 1.495888e-03 -1.419039e-02
8.630000e-01 3.241578e-02 1.522985e-01 -3.478348e+00 1.494460e-03 -1.417683e-02
8.640000e-01 3.256634e-02 1.487894e-01 -3.538971e+00 1.494969e-03 -1.418166e-02
8.650000e-01 3.271336e-02 1.452206e-01 -3.597941e+00 1.494933e-03 -1.418132e-02
8.660000e-01 3.285678e-02 1.415936e-01 -3.655236e+00 1.494508e-03 -1.417729e-02
8.670000e-01 3.299655e-02 1.379101e-01 -3.710830e+00 1.493759e-03 -1.417018e-02
8.680000e-01 3.313260e-02 1.341719e-01 -3.764706e+00 1.491782e-03 -1.415143e-02
8.690000e-01 3.326489e-02 1.303807e-01 -3.816841e+00 1.489977e-03 -1.413431e-02
8.700000e-01 3.339336e-02 1.265382e-01 -3.867214e+00 1.488247e-03 -1.411789e-02
8.710000e-01 3.351797e-02 1.226463e-01 -3.915806e+00 1.486640e-03 -1.410265e-02
8.720000e-01 3.363866e-02 1.187066e-01 -3.962598e+00 1.485071e-03 -1.408776e-02
8.730000e-01 3.375538e-02 1.147211e-01 -4.007575e+00 1.483473e-03 -1.407261e-02
8.740000e-01 3.386810e-02 1.106915e-01 -4.050717e+00 1.482235e-03 -1.406087e-02
8.750000e-01 3.397676e-02 1.066196e-01 -4.092009e+00 1.480778e-03 -1.404704e-02
8.760000e-01 3.408134e-02 1.025074e-01 -4.131437e+00 1.479143e-03 -1.403153e-02
8.770000e-01 3.418178e-02 9.835676e-02 -4.168985e+00 1.478148e-03 -1.402209e-02
8.780000e-01 3.427805e-02 9.416948e-02 -4.204640e+00 1.476707e-03 -1.400842e-02
8.790000e-01 3.437012e-02 8.994748e-02 -4.238390e+00 1.477893e-03 -1.401967e-02
8.800000e-01 3.445795e-02 8.569270e-02 -4.270222e+00 1.477964e-03 -1.402035e-02
8.810000e-01 3.454150e-02 8.140704e-02 -4.300127e+00 1.477287e-03 -1.401392e-02
8.820000e-01 3.462076e-02 7.709244e-02 -4.328093e+00 1.476105e-03 -1.400272e-02
8.830000e-01 3.469569e-02 7.275085e-02 -4.354111e+00 1.474589e-03 -1.398833e-02
8.840000e-01 3.476626e-02 6.838422e-02 -4.378174e+00 1.472855e-03 -1.397189e-02
8.850000e-01 3.483246e-02 6.399450e-02 -4.400273e+00 1.470988e-03 -1.395417e-02
8.860000e-01 3.489425e-02 5.958367e-02 -4.420403e+00 1.469056e-03 -1.393585e-02
8.870000e-01 3.495162e-02 5.515370e-02 -4.438558e+00 1.467117e-03 -1.391746e-02
8.880000e-01 3.500456e-02 5.070656e-02 -4.454731e+00 1.465197e-03 -1.389924e-02
8.890000e-01 3.505304e-02 4.624423e-02 -4.468921e+00 1.463316e-03 -1.388140e-02
8.900000e-01 3.509705e-02 4.176871e-02 -4.481123e+00 1.461493e-03 -1.386410e-02
8.910000e-01 3.513657e-02 3.728199e-02 -4.491335e+00 1.459744e-03 -1.384751e-02
8.920000e-01 3.517161e-02 3.278604e-02 -4.499557e+00 1.458081e-03 -1.383174e-02
8.930000e-01 3.520215e-02 2.828287e-02 -4.505787e+00 1.454412e-03 -1.379692e-02
8.940000e-01 3.522818e-02 2.377447e-02 -4.510027e+00 1.451527e-03 -1.376956e-02
8.950000e-01 3.524970e-02 1.926282e-02 -4.512277e+00 1.435823e-03 -1.362059e-02
8.960000e-01 3.526670e-02 1.474991e-02 -4.512540e+00 1.424878e-03 -1.351676e-02
8.970000e-01 3.527920e-02 1.023774e-02 -4.510818e+00 1.417207e-03 -1.344399e-02
8.980000e-01 3.528718e-02 5.728279e-03 -4.507116e+00 1.411806e-03 -1.339276e-02
8.990000e-01 3.529065e-02 1.223508e-03 -3.377868e+00 1.407995e-03 -1.335661e-02
9.000000e-01 3.528962e-02 -1.027457e-03 -2.250965e+00 1.405315e-03 -1.333118e-02
