frame,t_s,z_mean_m,z_min_m,z_max_m,z_std_m,n_nodes,n_all
253,2.530000e-01,3.4072440350e-02,1.9662482270e-02,4.8009378299e-02,9.5424443735e-03,356,356
254,2.540000e-01,3.4369232148e-02,1.9959274068e-02,4.8306170097e-02,9.5424443734e-03,356,356
255,2.550000e-01,3.4661458168e-02,2.0251500088e-02,4.8598396117e-02,9.5424443734e-03,356,356
256,2.560000e-01,3.4948997237e-02,2.0539039157e-02,4.8885935186e-02,9.5424443734e-03,356,356
257,2.570000e-01,3.5231730438e-02,2.0821772358e-02,4.9168668387e-02,9.5424443734e-03,356,356
258,2.580000e-01,3.5509541155e-02,2.1099583075e-02,4.9446479104e-02,9.5424443734e-03,356,356
259,2.590000e-01,3.5782315123e-02,2.1372357042e-02,4.9719253071e-02,9.5424443734e-03,356,356
260,2.600000e-01,3.6049940474e-02,2.1639982393e-02,4.9986878422e-02,9.5424443734e-03,356,356
261,2.610000e-01,3.6312307782e-02,2.1902349702e-02,5.0249245731e-02,9.5424443734e-03,356,356
262,2.620000e-01,3.6569310110e-02,2.2159352030e-02,5.0506248059e-02,9.5424443734e-03,356,356
263,2.630000e-01,3.6820843047e-02,2.2410884966e-02,5.0757780996e-02,9.5424443734e-03,356,356
264,2.640000e-01,3.7066804755e-02,2.2656846675e-02,5.1003742704e-02,9.5424443734e-03,356,356
265,2.650000e-01,3.7307096009e-02,2.2897137929e-02,5.1244033958e-02,9.5424443734e-03,356,356
266,2.660000e-01,3.7541620235e-02,2.3131662155e-02,5.1478558184e-02,9.5424443734e-03,356,356
267,2.670000e-01,3.7770283548e-02,2.3360325467e-02,5.1707221496e-02,9.5424443734e-03,356,356
268,2.680000e-01,3.7992994789e-02,2.3583036709e-02,5.1929932738e-02,9.5424443734e-03,356,356
269,2.690000e-01,3.8209665565e-02,2.3799707485e-02,5.2146603514e-02,9.5424443734e-03,356,356
270,2.700000e-01,3.8420210276e-02,2.4010252196e-02,5.2357148225e-02,9.5424443734e-03,356,356
271,2.710000e-01,3.8624546154e-02,2.4214588074e-02,5.2561484103e-02,9.5424443734e-03,356,356
272,2.720000e-01,3.8822593293e-02,2.4412635213e-02,5.2759531242e-02,9.5424443734e-03,356,356
273,2.730000e-01,3.9014274679e-02,2.4604316598e-02,5.2951212627e-02,9.5424443734e-03,356,356
274,2.740000e-01,3.9199516219e-02,2.4789558139e-02,5.3136454168e-02,9.5424443734e-03,356,356
275,2.750000e-01,3.9378246771e-02,2.4968288691e-02,5.3315184720e-02,9.5424443734e-03,356,356
276,2.760000e-01,3.9550398169e-02,2.5140440088e-02,5.3487336118e-02,9.5424443734e-03,356,356
277,2.770000e-01,3.9715905247e-02,2.5305947167e-02,5.3652843196e-02,9.5424443734e-03,356,356
278,2.780000e-01,3.9874705866e-02,2.5464747785e-02,5.3811643815e-02,9.5424443734e-03,356,356
279,2.790000e-01,4.0026740933e-02,2.5616782853e-02,5.3963678882e-02,9.5424443734e-03,356,356
280,2.800000e-01,4.0171954426e-02,2.5761996346e-02,5.4108892375e-02,9.5424443734e-03,356,356
281,2.810000e-01,4.0310293409e-02,2.5900335329e-02,5.4247231358e-02,9.5424443734e-03,356,356
282,2.820000e-01,4.0441708055e-02,2.6031749975e-02,5.4378646004e-02,9.5424443734e-03,356,356
283,2.830000e-01,4.0566151660e-02,2.6156193580e-02,5.4503089609e-02,9.5424443734e-03,356,356
284,2.840000e-01,4.0683580659e-02,2.6273622579e-02,5.4620518608e-02,9.5424443734e-03,356,356
285,2.850000e-01,4.0793954641e-02,2.6383996560e-02,5.4730892590e-02,9.5424443734e-03,356,356
286,2.860000e-01,4.0897236361e-02,2.6487278280e-02,5.4834174309e-02,9.5424443734e-03,356,356
287,2.870000e-01,4.0993391751e-02,2.6583433671e-02,5.4930329700e-02,9.5424443734e-03,356,356
288,2.880000e-01,4.1082389932e-02,2.6672431852e-02,5.5019327881e-02,9.5424443734e-03,356,356
289,2.890000e-01,4.1164203220e-02,2.6754245139e-02,5.5101141168e-02,9.5424443734e-03,356,356
290,2.900000e-01,4.1238807133e-02,2.6828849052e-02,5.5175745081e-02,9.5424443734e-03,356,356
291,2.910000e-01,4.1306180399e-02,2.6896222318e-02,5.5243118347e-02,9.5424443734e-03,356,356
292,2.920000e-01,4.1366304958e-02,2.6956346878e-02,5.5303242907e-02,9.5424443734e-03,356,356
293,2.930000e-01,4.1419165966e-02,2.7009207886e-02,5.5356103915e-02,9.5424443734e-03,356,356
294,2.940000e-01,4.1464751797e-02,2.7054793717e-02,5.5401689746e-02,9.5424443734e-03,356,356
295,2.950000e-01,4.1503054040e-02,2.7093095960e-02,5.5439991989e-02,9.5424443734e-03,356,356
296,2.960000e-01,4.1534067500e-02,2.7124109420e-02,5.5471005449e-02,9.5424443734e-03,356,356
297,2.970000e-01,4.1557790197e-02,2.7147832117e-02,5.5494728146e-02,9.5424443734e-03,356,356
298,2.980000e-01,4.1574223356e-02,2.7164265276e-02,5.5511161305e-02,9.5424443734e-03,356,356
299,2.990000e-01,4.1583371407e-02,2.7173413327e-02,5.5520309356e-02,9.5424443734e-03,356,356
300,3.000000e-01,4.1585241976e-02,2.7175283895e-02,5.5522179924e-02,9.5424443734e-03,356,356
301,3.010000e-01,4.1579845873e-02,2.7169887793e-02,5.5516783822e-02,9.5424443734e-03,356,356
302,3.020000e-01,4.1567197090e-02,2.7157239010e-02,5.5504135039e-02,9.5424443734e-03,356,356
303,3.030000e-01,4.1547312781e-02,2.7137354701e-02,5.5484250730e-02,9.5424443734e-03,356,356
304,3.040000e-01,4.1520213257e-02,2.7110255177e-02,5.5457151206e-02,9.5424443734e-03,356,356
305,3.050000e-01,4.1485921966e-02,2.7075963886e-02,5.5422859915e-02,9.5424443734e-03,356,356
306,3.060000e-01,4.1444465481e-02,2.7034507401e-02,5.5381403430e-02,9.5424443734e-03,356,356
307,3.070000e-01,4.1395873484e-02,2.6985915403e-02,5.5332811432e-02,9.5424443734e-03,356,356
308,3.080000e-01,4.1340178743e-02,2.6930220663e-02,5.5277116692e-02,9.5424443734e-03,356,356
309,3.090000e-01,4.1277417101e-02,2.6867459021e-02,5.5214355050e-02,9.5424443734e-03,356,356
310,3.100000e-01,4.1207627446e-02,2.6797669366e-02,5.5144565395e-02,9.5424443734e-03,356,356
311,3.110000e-01,4.1130851697e-02,2.6720893617e-02,5.5067789646e-02,9.5424443734e-03,356,356
312,3.120000e-01,4.1047134776e-02,2.6637176695e-02,5.4984072725e-02,9.5424443734e-03,356,356
313,3.130000e-01,4.0956524583e-02,2.6546566503e-02,5.4893462532e-02,9.5424443734e-03,356,356
314,3.140000e-01,4.0859071975e-02,2.6449113895e-02,5.4796009924e-02,9.5424443734e-03,356,356
315,3.150000e-01,4.0754830734e-02,2.6344872654e-02,5.4691768683e-02,9.5424443734e-03,356,356
316,3.160000e-01,4.0643857541e-02,2.6233899461e-02,5.4580795490e-02,9.5424443734e-03,356,356
317,3.170000e-01,4.0526211946e-02,2.6116253865e-02,5.4463149895e-02,9.5424443734e-03,356,356
318,3.180000e-01,4.0401956336e-02,2.5991998256e-02,5.4338894285e-02,9.5424443734e-03,356,356
319,3.190000e-01,4.0271155907e-02,2.5861197827e-02,5.4208093856e-02,9.5424443734e-03,356,356
320,3.200000e-01,4.0133878626e-02,2.5723920545e-02,5.4070816574e-02,9.5424443734e-03,356,356
321,3.210000e-01,3.9990195198e-02,2.5580237118e-02,5.3927133147e-02,9.5424443734e-03,356,356
322,3.220000e-01,3.9840179033e-02,2.5430220953e-02,5.3777116982e-02,9.5424443734e-03,356,356
323,3.230000e-01,3.9683906208e-02,2.5273948128e-02,5.3620844157e-02,9.5424443734e-03,356,356
324,3.240000e-01,3.9521455428e-02,2.5111497348e-02,5.3458393377e-02,9.5424443734e-03,356,356
325,3.250000e-01,3.9352907987e-02,2.4942949907e-02,5.3289845936e-02,9.5424443734e-03,356,356
326,3.260000e-01,3.9178347733e-02,2.4768389653e-02,5.3115285682e-02,9.5424443734e-03,356,356
327,3.270000e-01,3.8997861019e-02,2.4587902939e-02,5.2934798968e-02,9.5424443734e-03,356,356
328,3.280000e-01,3.8811536669e-02,2.4401578588e-02,5.2748474618e-02,9.5424443734e-03,356,356
329,3.290000e-01,3.8619465929e-02,2.4209507848e-02,5.2556403877e-02,9.5424443734e-03,356,356
330,3.300000e-01,3.8421742426e-02,2.4011784346e-02,5.2358680375e-02,9.5424443734e-03,356,356
331,3.310000e-01,3.8218462124e-02,2.3808504044e-02,5.2155400073e-02,9.5424443734e-03,356,356
332,3.320000e-01,3.8009723275e-02,2.3599765194e-02,5.1946661223e-02,9.5424443734e-03,356,356
333,3.330000e-01,3.7795626373e-02,2.3385668293e-02,5.1732564322e-02,9.5424443734e-03,356,356
334,3.340000e-01,3.7576274109e-02,2.3166316028e-02,5.1513212057e-02,9.5424443734e-03,356,356
335,3.350000e-01,3.7351771318e-02,2.2941813238e-02,5.1288709267e-02,9.5424443734e-03,356,356
336,3.360000e-01,3.7122224934e-02,2.2712266854e-02,5.1059162883e-02,9.5424443734e-03,356,356
337,3.370000e-01,3.6887743936e-02,2.2477785856e-02,5.0824681885e-02,9.5424443734e-03,356,356
338,3.380000e-01,3.6648439298e-02,2.2238481218e-02,5.0585377247e-02,9.5424443734e-03,356,356
339,3.390000e-01,3.6404423939e-02,2.1994465858e-02,5.0341361887e-02,9.5424443734e-03,356,356
340,3.400000e-01,3.6155812665e-02,2.1745854585e-02,5.0092750614e-02,9.5424443734e-03,356,356
341,3.410000e-01,3.5902722122e-02,2.1492764042e-02,4.9839660071e-02,9.5424443734e-03,356,356
342,3.420000e-01,3.5645270738e-02,2.1235312658e-02,4.9582208687e-02,9.5424443734e-03,356,356
343,3.430000e-01,3.5383578669e-02,2.0973620589e-02,4.9320516618e-02,9.5424443734e-03,356,356
344,3.440000e-01,3.5117767742e-02,2.0707809662e-02,4.9054705691e-02,9.5424443734e-03,356,356
345,3.450000e-01,3.4847961402e-02,2.0438003322e-02,4.8784899351e-02,9.5424443734e-03,356,356
346,3.460000e-01,3.4574284651e-02,2.0164326571e-02,4.8511222600e-02,9.5424443734e-03,356,356
347,3.470000e-01,3.4296863994e-02,1.9886905914e-02,4.8233801943e-02,9.5424443735e-03,356,356
348,3.480000e-01,3.4015827380e-02,1.9605869300e-02,4.7952765329e-02,9.5424443735e-03,356,356
349,3.490000e-01,3.3731304143e-02,1.9321346062e-02,4.7668242091e-02,9.5424443735e-03,356,356
350,3.500000e-01,3.3443424941e-02,1.9033466861e-02,4.7380362890e-02,9.5424443735e-03,356,356
351,3.510000e-01,3.3152321701e-02,1.8742363621e-02,4.7089259650e-02,9.5424443735e-03,356,356
352,3.520000e-01,3.2858127557e-02,1.8448169476e-02,4.6795065505e-02,9.5424443735e-03,356,356
353,3.530000e-01,3.2560976785e-02,1.8151018705e-02,4.6497914734e-02,9.5424443735e-03,356,356
354,3.540000e-01,3.2261004752e-02,1.7851046671e-02,4.6197942700e-02,9.5424443735e-03,356,356
355,3.550000e-01,3.1958347843e-02,1.7548389763e-02,4.5895285792e-02,9.5424443735e-03,356,356
356,3.560000e-01,3.1653143409e-02,1.7243185329e-02,4.5590081358e-02,9.5424443735e-03,356,356
357,3.570000e-01,3.1345529701e-02,1.6935571621e-02,4.5282467650e-02,9.5424443735e-03,356,356
358,3.580000e-01,3.1035645807e-02,1.6625687727e-02,4.4972583756e-02,9.5424443735e-03,356,356
359,3.590000e-01,3.0723631591e-02,1.6313673511e-02,4.4660569540e-02,9.5424443735e-03,356,356
360,3.600000e-01,3.0409627631e-02,1.5999669551e-02,4.4346565580e-02,9.5424443735e-03,356,356
361,3.610000e-01,3.0093775155e-02,1.5683817074e-02,4.4030713103e-02,9.5424443735e-03,356,356
362,3.620000e-01,2.9776215975e-02,1.5366257894e-02,4.3713153924e-02,9.5424443735e-03,356,356
363,3.630000e-01,2.9457092430e-02,1.5047134350e-02,4.3394030379e-02,9.5424443735e-03,356,356
364,3.640000e-01,2.9136547317e-02,1.4726589237e-02,4.3073485266e-02,9.5424443735e-03,356,356
365,3.650000e-01,2.8814723833e-02,1.4404765752e-02,4.2751661781e-02,9.5424443735e-03,356,356
366,3.660000e-01,2.8491765503e-02,1.4081807423e-02,4.2428703452e-02,9.5424443735e-03,356,356
367,3.670000e-01,2.8167816125e-02,1.3757858045e-02,4.2104754074e-02,9.5424443735e-03,356,356
368,3.680000e-01,2.7843019702e-02,1.3433061622e-02,4.1779957651e-02,9.5424443735e-03,356,356
369,3.690000e-01,2.7517520380e-02,1.3107562300e-02,4.1454458329e-02,9.5424443735e-03,356,356
370,3.700000e-01,2.7191462382e-02,1.2781504301e-02,4.1128400330e-02,9.5424443735e-03,356,356
371,3.710000e-01,2.6864989946e-02,1.2455031866e-02,4.0801927895e-02,9.5424443735e-03,356,356
372,3.720000e-01,2.6538247263e-02,1.2128289183e-02,4.0475185212e-02,9.5424443735e-03,356,356
373,3.730000e-01,2.6211378412e-02,1.1801420332e-02,4.0148316361e-02,9.5424443735e-03,356,356
374,3.740000e-01,2.5884527296e-02,1.1474569216e-02,3.9821465245e-02,9.5424443735e-03,356,356
375,3.750000e-01,2.5557837581e-02,1.1147879501e-02,3.9494775530e-02,9.5424443735e-03,356,356
376,3.760000e-01,2.5231452632e-02,1.0821494552e-02,3.9168390581e-02,9.5424443735e-03,356,356
377,3.770000e-01,2.4905515453e-02,1.0495557372e-02,3.8842453401e-02,9.5424443735e-03,356,356
378,3.780000e-01,2.4580168618e-02,1.0170210537e-02,3.8517106567e-02,9.5424443735e-03,356,356
379,3.790000e-01,2.4255554217e-02,9.8455961367e-03,3.8192492166e-02,9.5424443735e-03,356,356
380,3.800000e-01,2.3931813790e-02,9.5218557100e-03,3.7868751739e-02,9.5424443735e-03,356,356
381,3.810000e-01,2.3609088267e-02,9.1991301869e-03,3.7546026216e-02,9.5424443735e-03,356,356
382,3.820000e-01,2.3287517905e-02,8.8775598252e-03,3.7224455854e-02,9.5424443735e-03,356,356
383,3.830000e-01,2.2967242231e-02,8.5572841509e-03,3.6904180180e-02,9.5424443735e-03,356,356
384,3.840000e-01,2.2648399978e-02,8.2384418975e-03,3.6585337927e-02,9.5424443735e-03,356,356
385,3.850000e-01,2.2331129027e-02,7.9211709468e-03,3.6268066976e-02,9.5424443735e-03,356,356
386,3.860000e-01,2.2015566349e-02,7.6056082690e-03,3.5952504298e-02,9.5424443735e-03,356,356
387,3.870000e-01,2.1701847945e-02,7.2918898646e-03,3.5638785894e-02,9.5424443735e-03,356,356
388,3.880000e-01,2.1390108786e-02,6.9801507058e-03,3.5327046735e-02,9.5424443735e-03,356,356
389,3.890000e-01,2.1080482759e-02,6.6705246789e-03,3.5017420708e-02,9.5424443735e-03,356,356
390,3.900000e-01,2.0773102607e-02,6.3631445271e-03,3.4710040556e-02,9.5424443735e-03,356,356
391,3.910000e-01,2.0468099874e-02,6.0581417941e-03,3.4405037823e-02,9.5424443735e-03,356,356
392,3.920000e-01,2.0165604848e-02,5.7556467679e-03,3.4102542797e-02,9.5424443735e-03,356,356
393,3.930000e-01,1.9865746506e-02,5.4557884261e-03,3.3802684455e-02,9.5424443735e-03,356,356
394,3.940000e-01,1.9568652461e-02,5.1586943805e-03,3.3505590410e-02,9.5424443735e-03,356,356
395,3.950000e-01,1.9274448904e-02,4.8644908240e-03,3.3211386853e-02,9.5424443735e-03,356,356
396,3.960000e-01,1.8983260557e-02,4.5733024768e-03,3.2920198506e-02,9.5424443735e-03,356,356
397,3.970000e-01,1.8695210614e-02,4.2852525341e-03,3.2632148563e-02,9.5424443735e-03,356,356
398,3.980000e-01,1.8410420695e-02,4.0004626145e-03,3.2347358644e-02,9.5424443735e-03,356,356
399,3.990000e-01,1.8129010789e-02,3.7190527089e-03,3.2065948738e-02,9.5424443735e-03,356,356
400,4.000000e-01,1.7851099211e-02,3.4411411305e-03,3.1788037160e-02,9.5424443735e-03,356,356
401,4.010000e-01,1.7576802545e-02,3.1668444651e-03,3.1513740494e-02,9.5424443735e-03,356,356
402,4.020000e-01,1.7306235604e-02,2.8962775233e-03,3.1243173552e-02,9.5424443735e-03,356,356
403,4.030000e-01,1.7039511372e-02,2.6295532920e-03,3.0976449321e-02,9.5424443735e-03,356,356
404,4.040000e-01,1.6776740969e-02,2.3667828885e-03,3.0713678918e-02,9.5424443735e-03,356,356
405,4.050000e-01,1.6518033594e-02,2.1080755140e-03,3.0454971543e-02,9.5424443735e-03,356,356
406,4.060000e-01,1.6263496489e-02,1.8535384088e-03,3.0200434438e-02,9.5424443735e-03,356,356
407,4.070000e-01,1.6013234889e-02,1.6032768085e-03,2.9950172838e-02,9.5424443735e-03,356,356
408,4.080000e-01,1.5767351981e-02,1.3573939008e-03,2.9704289930e-02,9.5424443735e-03,356,356
409,4.090000e-01,1.5525948864e-02,1.1159907835e-03,2.9462886813e-02,9.5424443735e-03,356,356
410,4.100000e-01,1.5289124503e-02,8.7916642310e-04,2.9226062452e-02,9.5424443735e-03,356,356
411,4.110000e-01,1.5056975695e-02,6.4701761510e-04,2.8993913644e-02,9.5424443735e-03,356,356
412,4.120000e-01,1.4829597025e-02,4.1963894470e-04,2.8766534974e-02,9.5424443735e-03,356,356
413,4.130000e-01,1.4607080829e-02,1.9712274850e-04,2.8544018778e-02,9.5424443735e-03,356,356
414,4.140000e-01,1.4389517159e-02,-2.0440921700e-05,2.8326455107e-02,9.5424443735e-03,356,356
415,4.150000e-01,1.4176993745e-02,-2.3296433570e-04,2.8113931693e-02,9.5424443735e-03,356,356
416,4.160000e-01,1.3969595961e-02,-4.4036211950e-04,2.7906533910e-02,9.5424443735e-03,356,356
417,4.170000e-01,1.3767406792e-02,-6.4255128870e-04,2.7704344740e-02,9.5424443735e-03,356,356
418,4.180000e-01,1.3570506799e-02,-8.3945128170e-04,2.7507444747e-02,9.5424443735e-03,356,356
419,4.190000e-01,1.3378974090e-02,-1.0309839907e-03,2.7315912038e-02,9.5424443735e-03,356,356
420,4.200000e-01,1.3192884288e-02,-1.2170737927e-03,2.7129822236e-02,9.5424443735e-03,356,356
421,4.210000e-01,1.3012310502e-02,-1.3976475782e-03,2.6949248451e-02,9.5424443735e-03,356,356
422,4.220000e-01,1.2837323300e-02,-1.5726347799e-03,2.6774261249e-02,9.5424443735e-03,356,356
423,4.230000e-01,1.2667990681e-02,-1.7419673992e-03,2.6604928630e-02,9.5424443735e-03,356,356
424,4.240000e-01,1.2504378048e-02,-1.9055800320e-03,2.6441315997e-02,9.5424443735e-03,356,356
425,4.250000e-01,1.2346548187e-02,-2.0634098937e-03,2.6283486135e-02,9.5424443735e-03,356,356
426,4.260000e-01,1.2194561238e-02,-2.2153968423e-03,2.6131499187e-02,9.5424443735e-03,356,356
427,4.270000e-01,1.2048474680e-02,-2.3614834005e-03,2.5985412629e-02,9.5424443735e-03,356,356
428,4.280000e-01,1.1908343303e-02,-2.5016147773e-03,2.5845281252e-02,9.5424443735e-03,356,356
429,4.290000e-01,1.1774219193e-02,-2.6357388868e-03,2.5711157142e-02,9.5424443735e-03,356,356
430,4.300000e-01,1.1646151712e-02,-2.7638063680e-03,2.5583089661e-02,9.5424443735e-03,356,356
431,4.310000e-01,1.1524187479e-02,-2.8857706010e-03,2.5461125428e-02,9.5424443735e-03,356,356
432,4.320000e-01,1.1408370356e-02,-3.0015877238e-03,2.5345308305e-02,9.5424443735e-03,356,356
433,4.330000e-01,1.1298741433e-02,-3.1112166470e-03,2.5235679382e-02,9.5424443735e-03,356,356
434,4.340000e-01,1.1195339013e-02,-3.2146190675e-03,2.5132276962e-02,9.5424443735e-03,356,356
435,4.350000e-01,1.1098198600e-02,-3.3117594807e-03,2.5035136548e-02,9.5424443735e-03,356,356
436,4.360000e-01,1.1007352889e-02,-3.4026051916e-03,2.4944290838e-02,9.5424443735e-03,356,356
437,4.370000e-01,1.0922831755e-02,-3.4871263252e-03,2.4859769704e-02,9.5424443735e-03,356,356
438,4.380000e-01,1.0844662246e-02,-3.5652958344e-03,2.4781600195e-02,9.5424443735e-03,356,356
439,4.390000e-01,1.0772868572e-02,-3.6370895079e-03,2.4709806521e-02,9.5424443735e-03,356,356
440,4.400000e-01,1.0707472104e-02,-3.7024859761e-03,2.4644410053e-02,9.5424443735e-03,356,356
441,4.410000e-01,1.0648491364e-02,-3.7614667159e-03,2.4585429313e-02,9.5424443735e-03,356,356
442,4.420000e-01,1.0595942026e-02,-3.8140160544e-03,2.4532879975e-02,9.5424443735e-03,356,356
443,4.430000e-01,1.0549836909e-02,-3.8601211714e-03,2.4486774858e-02,9.5424443735e-03,356,356
444,4.440000e-01,1.0510185980e-02,-3.8997721000e-03,2.4447123929e-02,9.5424443735e-03,356,356
445,4.450000e-01,1.0476996353e-02,-3.9329617268e-03,2.4413934302e-02,9.5424443735e-03,356,356
446,4.460000e-01,1.0450272290e-02,-3.9596857904e-03,2.4387210239e-02,9.5424443735e-03,356,356
447,4.470000e-01,1.0430015201e-02,-3.9799428788e-03,2.4366953150e-02,9.5424443735e-03,356,356
448,4.480000e-01,1.0416223655e-02,-3.9937344251e-03,2.4353161604e-02,9.5424443735e-03,356,356
449,4.490000e-01,1.0408893378e-02,-4.0010647027e-03,2.4345831326e-02,9.5424443735e-03,356,356
450,4.500000e-01,1.0408017261e-02,-4.0019408188e-03,2.4344955210e-02,9.5424443735e-03,356,356
451,4.510000e-01,1.0413585374e-02,-3.9963727066e-03,2.4350523323e-02,9.5424443735e-03,356,356
452,4.520000e-01,1.0425584964e-02,-3.9843731166e-03,2.4362522913e-02,9.5424443735e-03,356,356
453,4.530000e-01,1.0444000474e-02,-3.9659576062e-03,2.4380938423e-02,9.5424443735e-03,356,356
454,4.540000e-01,1.0468813551e-02,-3.9411445288e-03,2.4405751500e-02,9.5424443735e-03,356,356
455,4.550000e-01,1.0500003059e-02,-3.9099550209e-03,2.4436941008e-02,9.5424443735e-03,356,356
456,4.560000e-01,1.0537545092e-02,-3.8724129886e-03,2.4474483041e-02,9.5424443735e-03,356,356
457,4.570000e-01,1.0581412988e-02,-3.8285450925e-03,2.4518350937e-02,9.5424443735e-03,356,356
458,4.580000e-01,1.0631577349e-02,-3.7783807316e-03,2.4568515298e-02,9.5424443735e-03,356,356
459,4.590000e-01,1.0688006054e-02,-3.7219520260e-03,2.4624944003e-02,9.5424443735e-03,356,356
460,4.600000e-01,1.0750664282e-02,-3.6592937986e-03,2.4687602231e-02,9.5424443735e-03,356,356
461,4.610000e-01,1.0819514525e-02,-3.5904435551e-03,2.4756452474e-02,9.5424443735e-03,356,356
462,4.620000e-01,1.0894516616e-02,-3.5154414638e-03,2.4831454565e-02,9.5424443735e-03,356,356
463,4.630000e-01,1.0975627747e-02,-3.4343303329e-03,2.4912565696e-02,9.5424443735e-03,356,356
464,4.640000e-01,1.1062802492e-02,-3.3471555881e-03,2.4999740441e-02,9.5424443735e-03,356,356
465,4.650000e-01,1.1155992832e-02,-3.2539652484e-03,2.5092930781e-02,9.5424443735e-03,356,356
466,4.660000e-01,1.1255148180e-02,-3.1548099004e-03,2.5192086129e-02,9.5424443735e-03,356,356
467,4.670000e-01,1.1360215408e-02,-3.0497426724e-03,2.5297153357e-02,9.5424443735e-03,356,356
468,4.680000e-01,1.1471138873e-02,-2.9388192068e-03,2.5408076822e-02,9.5424443735e-03,356,356
469,4.690000e-01,1.1587860449e-02,-2.8220976315e-03,2.5524798398e-02,9.5424443735e-03,356,356
470,4.700000e-01,1.1710319550e-02,-2.6996385306e-03,2.5647257499e-02,9.5424443735e-03,356,356
471,4.710000e-01,1.1838453166e-02,-2.5715049139e-03,2.5775391115e-02,9.5424443735e-03,356,356
472,4.720000e-01,1.1972195895e-02,-2.4377621849e-03,2.5909133844e-02,9.5424443735e-03,356,356
473,4.730000e-01,1.2111479972e-02,-2.2984781085e-03,2.6048417921e-02,9.5424443735e-03,356,356
474,4.740000e-01,1.2256235302e-02,-2.1537227778e-03,2.6193173251e-02,9.5424443735e-03,356,356
475,4.750000e-01,1.2406389502e-02,-2.0035685786e-03,2.6343327451e-02,9.5424443735e-03,356,356
476,4.760000e-01,1.2561867925e-02,-1.8480901550e-03,2.6498805874e-02,9.5424443735e-03,356,356
477,4.770000e-01,1.2722593708e-02,-1.6873643721e-03,2.6659531657e-02,9.5424443735e-03,356,356
478,4.780000e-01,1.2888487801e-02,-1.5214702792e-03,2.6825425750e-02,9.5424443735e-03,356,356
479,4.790000e-01,1.3059469009e-02,-1.3504890714e-03,2.6996406958e-02,9.5424443735e-03,356,356
480,4.800000e-01,1.3235454030e-02,-1.1745040503e-03,2.7172391979e-02,9.5424443735e-03,356,356
481,4.810000e-01,1.3416357496e-02,-9.9360058440e-04,2.7353295445e-02,9.5424443735e-03,356,356
482,4.820000e-01,1.3602092012e-02,-8.0786606780e-04,2.7539029961e-02,9.5424443735e-03,356,356
483,4.830000e-01,1.3792568201e-02,-6.1738987880e-04,2.7729506150e-02,9.5424443735e-03,356,356
484,4.840000e-01,1.3987694743e-02,-4.2226333760e-04,2.7924632692e-02,9.5424443735e-03,356,356
485,4.850000e-01,1.4187378418e-02,-2.2257966260e-04,2.8124316367e-02,9.5424443735e-03,356,356
486,4.860000e-01,1.4391524154e-02,-1.8433926700e-05,2.8328462102e-02,9.5424443735e-03,356,356
487,4.870000e-01,1.4600035068e-02,1.9007698740e-04,2.8536973017e-02,9.5424443735e-03,356,356
488,4.880000e-01,1.4812812513e-02,4.0285443310e-04,2.8749750462e-02,9.5424443735e-03,356,356
489,4.890000e-01,1.5029756126e-02,6.1979804540e-04,2.8966694075e-02,9.5424443735e-03,356,356
490,4.900000e-01,1.5250763869e-02,8.4080578850e-04,2.9187701818e-02,9.5424443735e-03,356,356
491,4.910000e-01,1.5475732083e-02,1.0657740029e-03,2.9412670032e-02,9.5424443735e-03,356,356
492,4.920000e-01,1.5704555534e-02,1.2945974536e-03,2.9641493483e-02,9.5424443735e-03,356,356
493,4.930000e-01,1.5937127459e-02,1.5271693791e-03,2.9874065408e-02,9.5424443735e-03,356,356
494,4.940000e-01,1.6173339621e-02,1.7633815406e-03,3.0110277570e-02,9.5424443735e-03,356,356
495,4.950000e-01,1.6413082352e-02,2.0031242719e-03,3.0350020301e-02,9.5424443735e-03,356,356
496,4.960000e-01,1.6656244610e-02,2.2462865299e-03,3.0593182559e-02,9.5424443735e-03,356,356
497,4.970000e-01,1.6902714026e-02,2.4927559460e-03,3.0839651975e-02,9.5424443735e-03,356,356
498,4.980000e-01,1.7152376957e-02,2.7424188769e-03,3.1089314906e-02,9.5424443735e-03,356,356
499,4.990000e-01,1.7405118538e-02,2.9951604575e-03,3.1342056487e-02,9.5424443735e-03,356,356
500,5.000000e-01,1.7660822733e-02,3.2508646523e-03,3.1597760681e-02,9.5424443735e-03,356,356
501,5.010000e-01,1.7919372390e-02,3.5094143094e-03,3.1856310339e-02,9.5424443735e-03,356,356
502,5.020000e-01,1.8180649293e-02,3.7706912128e-03,3.2117587242e-02,9.5424443735e-03,356,356
503,5.030000e-01,1.8444534217e-02,4.0345761368e-03,3.2381472166e-02,9.5424443735e-03,356,356
504,5.040000e-01,1.8710906980e-02,4.3009488996e-03,3.2647844929e-02,9.5424443735e-03,356,356
505,5.050000e-01,1.8979646498e-02,4.5696884178e-03,3.2916584447e-02,9.5424443735e-03,356,356
506,5.060000e-01,1.9250630841e-02,4.8406727611e-03,3.3187568790e-02,9.5424443735e-03,356,356
507,5.070000e-01,1.9523737288e-02,5.1137792073e-03,3.3460675236e-02,9.5424443735e-03,356,356
508,5.080000e-01,1.9798842378e-02,5.3888842974e-03,3.3735780327e-02,9.5424443735e-03,356,356
509,5.090000e-01,2.0075821971e-02,5.6658638911e-03,3.4012759920e-02,9.5424443735e-03,356,356
