time_s z_m[FEM] v_m_per_s[FEM-diff] a_m_per_s2[FEM-diff] i_coil_A[FEM] emf_V[FEM]
7.790000e-01 1.565213e-02 1.374471e-01 3.920339e+00 1.606371e-03 -1.582140e-02
7.800000e-01 1.579153e-02 1.413340e-01 3.852791e+00 1.619448e-03 -1.595019e-02
7.810000e-01 1.593480e-02 1.451527e-01 3.783657e+00 1.633126e-03 -1.608491e-02
7.820000e-01 1.608184e-02 1.489014e-01 3.712970e+00 1.647346e-03 -1.622497e-02
7.830000e-01 1.623260e-02 1.525786e-01 3.640764e+00 1.662075e-03 -1.637003e-02
7.840000e-01 1.638700e-02 1.561829e-01 3.567072e+00 1.623730e-03 -1.599236e-02
7.850000e-01 1.654496e-02 1.597128e-01 3.491931e+00 1.609755e-03 -1.585473e-02
7.860000e-01 1.670642e-02 1.631668e-01 3.415374e+00 1.609496e-03 -1.585217e-02
7.870000e-01 1.687130e-02 1.665435e-01 3.337438e+00 1.617046e-03 -1.592653e-02
7.880000e-01 1.703951e-02 1.698416e-01 3.258160e+00 1.765881e-03 -1.739243e-02
7.890000e-01 1.721098e-02 1.730598e-01 3.177576e+00 1.856513e-03 -1.828508e-02
7.900000e-01 1.738563e-02 1.761968e-01 3.095723e+00 1.914849e-03 -1.885964e-02
7.910000e-01 1.756337e-02 1.792513e-01 3.012641e+00 1.955309e-03 -1.925814e-02
7.920000e-01 1.774413e-02 1.822221e-01 2.928367e+00 1.985934e-03 -1.955977e-02
7.930000e-01 1.792782e-02 1.851080e-01 2.842940e+00 2.011212e-03 -1.980874e-02
7.940000e-01 1.811435e-02 1.879079e-01 2.756400e+00 2.014334e-03 -1.983949e-02
7.950000e-01 1.830363e-02 1.906208e-01 2.668787e+00 2.024591e-03 -1.994051e-02
7.960000e-01 1.849559e-02 1.932455e-01 2.580141e+00 2.039048e-03 -2.008290e-02
7.970000e-01 1.869013e-02 1.957811e-01 2.490501e+00 2.056003e-03 -2.024989e-02
7.980000e-01 1.888715e-02 1.982265e-01 2.399911e+00 2.074562e-03 -2.043267e-02
7.990000e-01 1.908658e-02 2.005809e-01 2.308409e+00 2.094185e-03 -2.062595e-02
8.000000e-01 1.928831e-02 2.028433e-01 2.216039e+00 2.114565e-03 -2.082667e-02
8.010000e-01 1.949227e-02 2.050130e-01 2.122843e+00 2.124587e-03 -2.092538e-02
8.020000e-01 1.969834e-02 2.070890e-01 2.028863e+00 2.140172e-03 -2.107888e-02
8.030000e-01 1.990644e-02 2.090707e-01 1.934141e+00 2.158967e-03 -2.126399e-02
8.040000e-01 2.011648e-02 2.109573e-01 1.838719e+00 2.179711e-03 -2.146830e-02
8.050000e-01 2.032836e-02 2.127481e-01 1.742643e+00 2.201677e-03 -2.168465e-02
8.060000e-01 2.054198e-02 2.144426e-01 1.645954e+00 2.224443e-03 -2.190888e-02
8.070000e-01 2.075724e-02 2.160401e-01 1.548695e+00 2.303855e-03 -2.269102e-02
8.080000e-01 2.097406e-02 2.175400e-01 1.450911e+00 2.358303e-03 -2.322728e-02
8.090000e-01 2.119232e-02 2.189419e-01 1.352647e+00 2.398242e-03 -2.362066e-02
8.100000e-01 2.141194e-02 2.202453e-01 1.253943e+00 2.429677e-03 -2.393026e-02
8.110000e-01 2.163281e-02 2.214498e-01 1.154847e+00 2.456157e-03 -2.419107e-02
8.120000e-01 2.185484e-02 2.225550e-01 1.055401e+00 2.479726e-03 -2.442320e-02
8.130000e-01 2.207792e-02 2.235606e-01 9.556507e-01 2.501554e-03 -2.463819e-02
8.140000e-01 2.230196e-02 2.244663e-01 8.556392e-01 2.489188e-03 -2.451640e-02
8.150000e-01 2.252686e-02 2.252718e-01 7.554118e-01 2.638018e-03 -2.598225e-02
8.160000e-01 2.275251e-02 2.259771e-01 6.550122e-01 2.731163e-03 -2.689964e-02
8.170000e-01 2.297881e-02 2.265819e-01 5.544855e-01 2.793699e-03 -2.751557e-02
8.180000e-01 2.320567e-02 2.270861e-01 4.538755e-01 2.838131e-03 -2.795319e-02
8.190000e-01 2.343298e-02 2.274896e-01 3.532267e-01 2.871790e-03 -2.828470e-02
8.200000e-01 2.366065e-02 2.277925e-01 2.525838e-01 2.848105e-03 -2.805143e-02
8.210000e-01 2.388857e-02 2.279948e-01 1.519905e-01 2.841826e-03 -2.798958e-02
8.220000e-01 2.411664e-02 2.280965e-01 5.149150e-02 2.870514e-03 -2.827213e-02
8.230000e-01 2.434476e-02 2.280978e-01 -4.886975e-02 2.895343e-03 -2.851668e-02
8.240000e-01 2.457283e-02 2.279988e-01 -1.490490e-01 2.917748e-03 -2.873734e-02
8.250000e-01 2.480076e-02 2.277997e-01 -2.490022e-01 2.938569e-03 -2.894241e-02
8.260000e-01 2.502843e-02 2.275008e-01 -3.486865e-01 2.957901e-03 -2.913282e-02
8.270000e-01 2.525576e-02 2.271023e-01 -4.480585e-01 3.065051e-03 -3.018816e-02
8.280000e-01 2.548264e-02 2.266046e-01 -5.470740e-01 3.134015e-03 -3.086739e-02
8.290000e-01 2.570897e-02 2.260082e-01 -6.456907e-01 3.172559e-03 -3.124702e-02
8.300000e-01 2.593465e-02 2.253133e-01 -7.438665e-01 3.199673e-03 -3.151407e-02
8.310000e-01 2.615960e-02 2.245204e-01 -8.415578e-01 3.191198e-03 -3.143060e-02
8.320000e-01 2.638369e-02 2.236301e-01 -9.387230e-01 3.189688e-03 -3.141572e-02
8.330000e-01 2.660686e-02 2.226430e-01 -1.035320e+00 3.193568e-03 -3.145394e-02
8.340000e-01 2.682898e-02 2.215595e-01 -1.131308e+00 3.186826e-03 -3.138753e-02
8.350000e-01 2.704997e-02 2.203804e-01 -1.226645e+00 3.179000e-03 -3.131045e-02
8.360000e-01 2.726974e-02 2.191062e-01 -1.321290e+00 3.183601e-03 -3.135577e-02
8.370000e-01 2.748819e-02 2.177378e-01 -1.415203e+00 3.189228e-03 -3.141120e-02
8.380000e-01 2.770522e-02 2.162758e-01 -1.508343e+00 3.182302e-03 -3.134298e-02
8.390000e-01 2.792074e-02 2.147211e-01 -1.600672e+00 3.182387e-03 -3.134382e-02
8.400000e-01 2.813466e-02 2.130745e-01 -1.692149e+00 3.186418e-03 -3.138352e-02
8.410000e-01 2.834689e-02 2.113368e-01 -1.782736e+00 3.190942e-03 -3.142808e-02
8.420000e-01 2.855733e-02 2.095090e-01 -1.872395e+00 3.179034e-03 -3.131080e-02
8.430000e-01 2.876591e-02 2.075920e-01 -1.961087e+00 3.172891e-03 -3.125029e-02
8.440000e-01 2.897252e-02 2.055868e-01 -2.048775e+00 3.140273e-03 -3.092903e-02
8.450000e-01 2.917708e-02 2.034945e-01 -2.135422e+00 3.120127e-03 -3.073061e-02
8.460000e-01 2.937951e-02 2.013160e-01 -2.220992e+00 3.108887e-03 -3.061990e-02
8.470000e-01 2.957971e-02 1.990525e-01 -2.305449e+00 3.103050e-03 -3.056241e-02
8.480000e-01 2.977761e-02 1.967051e-01 -2.388757e+00 3.100420e-03 -3.053651e-02
8.490000e-01 2.997312e-02 1.942750e-01 -2.470881e+00 3.088492e-03 -3.041903e-02
8.500000e-01 3.016616e-02 1.917633e-01 -2.551789e+00 3.081780e-03 -3.035292e-02
8.510000e-01 3.035665e-02 1.891714e-01 -2.631445e+00 3.078164e-03 -3.031731e-02
8.520000e-01 3.054450e-02 1.865004e-01 -2.709817e+00 3.076309e-03 -3.029904e-02
8.530000e-01 3.072965e-02 1.837517e-01 -2.786872e+00 3.072958e-03 -3.026604e-02
8.540000e-01 3.091201e-02 1.809267e-01 -2.862578e+00 3.070817e-03 -3.024495e-02
8.550000e-01 3.109150e-02 1.780266e-01 -2.936905e+00 3.069250e-03 -3.022951e-02
8.560000e-01 3.126806e-02 1.750529e-01 -3.009823e+00 3.067887e-03 -3.021609e-02
8.570000e-01 3.144161e-02 1.720069e-01 -3.081300e+00 3.034491e-03 -2.988716e-02
8.580000e-01 3.161207e-02 1.688903e-01 -3.151309e+00 3.017396e-03 -2.971880e-02
8.590000e-01 3.177939e-02 1.657043e-01 -3.219820e+00 3.006765e-03 -2.961409e-02
8.600000e-01 3.194348e-02 1.624506e-01 -3.286806e+00 3.001125e-03 -2.955854e-02
8.610000e-01 3.210429e-02 1.591307e-01 -3.352240e+00 2.995180e-03 -2.949999e-02
8.620000e-01 3.226174e-02 1.557461e-01 -3.416096e+00 2.991202e-03 -2.946081e-02
8.630000e-01 3.241578e-02 1.522985e-01 -3.478348e+00 2.988344e-03 -2.943265e-02
8.640000e-01 3.256634e-02 1.487894e-01 -3.538971e+00 2.989361e-03 -2.944268e-02
8.650000e-01 3.271336e-02 1.452206e-01 -3.597941e+00 2.989287e-03 -2.944195e-02
8.660000e-01 3.285678e-02 1.415936e-01 -3.655236e+00 2.988436e-03 -2.943357e-02
8.670000e-01 3.299655e-02 1.379101e-01 -3.710830e+00 2.986936e-03 -2.941879e-02
8.680000e-01 3.313260e-02 1.341719e-01 -3.764706e+00 2.982981e-03 -2.937984e-02
8.690000e-01 3.326489e-02 1.303807e-01 -3.816841e+00 2.979370e-03 -2.934427e-02
8.700000e-01 3.339336e-02 1.265382e-01 -3.867214e+00 2.975907e-03 -2.931017e-02
8.710000e-01 3.351797e-02 1.226463e-01 -3.915806e+00 2.972694e-03 -2.927851e-02
8.720000e-01 3.363866e-02 1.187066e-01 -3.962598e+00 2.969553e-03 -2.924758e-02
8.730000e-01 3.375538e-02 1.147211e-01 -4.007575e+00 2.966356e-03 -2.921610e-02
8.740000e-01 3.386810e-02 1.106915e-01 -4.050717e+00 2.963880e-03 -2.919171e-02
8.750000e-01 3.397676e-02 1.066196e-01 -4.092009e+00 2.960965e-03 -2.916300e-02
8.760000e-01 3.408134e-02 1.025074e-01 -4.131437e+00 2.957693e-03 -2.913077e-02
8.770000e-01 3.418178e-02 9.835676e-02 -4.168985e+00 2.955702e-03 -2.911117e-02
8.780000e-01 3.427805e-02 9.416948e-02 -4.204640e+00 2.952819e-03 -2.908277e-02
8.790000e-01 3.437012e-02 8.994748e-02 -4.238390e+00 2.955191e-03 -2.910612e-02
8.800000e-01 3.445795e-02 8.569270e-02 -4.270222e+00 2.955331e-03 -2.910751e-02
8.810000e-01 3.454150e-02 8.140704e-02 -4.300127e+00 2.953975e-03 -2.909416e-02
8.820000e-01 3.462076e-02 7.709244e-02 -4.328093e+00 2.951612e-03 -2.907088e-02
8.830000e-01 3.469569e-02 7.275085e-02 -4.354111e+00 2.948579e-03 -2.904101e-02
8.840000e-01 3.476626e-02 6.838422e-02 -4.378174e+00 2.945111e-03 -2.900685e-02
8.850000e-01 3.483246e-02 6.399450e-02 -4.400273e+00 2.941375e-03 -2.897005e-02
8.860000e-01 3.489425e-02 5.958367e-02 -4.420403e+00 2.937512e-03 -2.893200e-02
8.870000e-01 3.495162e-02 5.515370e-02 -4.438558e+00 2.933634e-03 -2.889381e-02
8.880000e-01 3.500456e-02 5.070656e-02 -4.454731e+00 2.929793e-03 -2.885598e-02
8.890000e-01 3.505304e-02 4.624423e-02 -4.468921e+00 2.926031e-03 -2.881893e-02
8.900000e-01 3.509705e-02 4.176871e-02 -4.481123e+00 2.922385e-03 -2.878302e-02
8.910000e-01 3.513657e-02 3.728199e-02 -4.491335e+00 2.918886e-03 -2.874856e-02
8.920000e-01 3.517161e-02 3.278604e-02 -4.499557e+00 2.915561e-03 -2.871581e-02
8.930000e-01 3.520215e-02 2.828287e-02 -4.505787e+00 2.908222e-03 -2.864352e-02
8.940000e-01 3.522818e-02 2.377447e-02 -4.510027e+00 2.902453e-03 -2.858670e-02
8.950000e-01 3.524970e-02 1.926282e-02 -4.512277e+00 2.871047e-03 -2.827738e-02
8.960000e-01 3.526670e-02 1.474991e-02 -4.512540e+00 2.849160e-03 -2.806181e-02
8.970000e-01 3.527920e-02 1.023774e-02 -4.510818e+00 2.833821e-03 -2.791074e-02
8.980000e-01 3.528718e-02 5.728279e-03 -4.507116e+00 2.823022e-03 -2.780437e-02
8.990000e-01 3.529065e-02 1.223508e-03 -3.377868e+00 2.815402e-03 -2.772933e-02
9.000000e-01 3.528962e-02 -1.027457e-03 -2.250965e+00 2.810044e-03 -2.767655e-02
