time_s z_m [analyt] v_m_per_s [analyt] a_m_per_s2 [analyt] i_coil_A [FEM] emf_V [FEM]
1.000000e-03 4.499450e-02 -1.099040e-02 -1.096800e+01 0.000000e+00 0.000000e+00
2.000000e-03 4.497803e-02 -2.195840e-02 -1.095440e+01 8.985999e-07 -8.850448e-06
3.000000e-03 4.495060e-02 -3.289920e-02 -1.092483e+01 1.346458e-03 -1.326147e-02
4.000000e-03 4.491224e-02 -4.380806e-02 -1.089050e+01 2.313225e-03 -2.278330e-02
5.000000e-03 4.486299e-02 -5.468021e-02 -1.085144e+01 3.006273e-03 -2.960924e-02
6.000000e-03 4.480289e-02 -6.551094e-02 -1.080767e+01 3.501209e-03 -3.448395e-02
7.000000e-03 4.473199e-02 -7.629556e-02 -1.075923e+01 3.852452e-03 -3.794339e-02
8.000000e-03 4.465032e-02 -8.702939e-02 -1.070612e+01 4.099175e-03 -4.037340e-02
9.000000e-03 4.455794e-02 -9.770780e-02 -1.064840e+01 4.269586e-03 -4.205181e-02
1.000000e-02 4.445492e-02 -1.083262e-01 -1.058608e+01 4.384000e-03 -4.317869e-02
1.100000e-02 4.434131e-02 -1.188800e-01 -1.051922e+01 4.457049e-03 -4.389816e-02
1.200000e-02 4.421719e-02 -1.293646e-01 -1.044783e+01 4.499270e-03 -4.431400e-02
1.300000e-02 4.408261e-02 -1.397756e-01 -1.037197e+01 4.518248e-03 -4.450092e-02
1.400000e-02 4.393766e-02 -1.501086e-01 -1.029166e+01 4.519432e-03 -4.451258e-02
1.500000e-02 4.378242e-02 -1.603590e-01 -1.020696e+01 4.506727e-03 -4.438744e-02
1.600000e-02 4.361697e-02 -1.705225e-01 -1.011791e+01 4.482905e-03 -4.415281e-02
1.700000e-02 4.344140e-02 -1.805948e-01 -1.002456e+01 4.449908e-03 -4.382782e-02
1.800000e-02 4.325581e-02 -1.905716e-01 -9.926942e+00 4.409051e-03 -4.342542e-02
1.900000e-02 4.306030e-02 -2.004487e-01 -9.825119e+00 4.361165e-03 -4.295378e-02
2.000000e-02 4.285495e-02 -2.102218e-01 -9.719140e+00 4.306682e-03 -4.241717e-02
2.100000e-02 4.263989e-02 -2.198870e-01 -9.609057e+00 4.245682e-03 -4.181637e-02
