time_s z_m [analyt] v_m_per_s [analyt] a_m_per_s2 [analyt] i_coil_A [FEM] emf_V [FEM] v_coil_V [FEM] F_spring_N [analyt] F_grav_N [const] F_lenz_N [deriv] KE_J [analyt] PE_J [analyt] E_mech_J [analyt] E_mech_diss_J [analyt] E_em_J [FEM] E_diss_J [FEM] E_total_J [deriv]
1.000000e-03 4.499450e-02 -1.099040e-02 -1.096800e+01 0.000000e+00 0.000000e+00 0.000000e+00 5.937907e-01 -4.905000e+00 0.000000e+00 3.019722e-05 1.233994e-01 1.234296e-01 9.663109e-08 1.332679e+01 0.000000e+00 1.234297e-01
2.000000e-03 4.497803e-02 -2.195840e-02 -1.095440e+01 8.985999e-07 -8.850448e-06 -8.985999e-06 5.901659e-01 -4.905000e+00 -3.621855e-10 1.205428e-04 1.233088e-01 1.234293e-01 4.823680e-07 7.397036e+04 8.196624e-15 1.234298e-01
3.000000e-03 4.495060e-02 -3.289920e-02 -1.092483e+01 1.346458e-03 -1.326147e-02 -1.346458e-02 5.841310e-01 -4.905000e+00 -5.427488e-04 2.705894e-04 1.231581e-01 1.234287e-01 1.348254e-06 2.182984e+05 1.840297e-08 1.234301e-01
4.000000e-03 4.491224e-02 -4.380806e-02 -1.089050e+01 2.313225e-03 -2.278330e-02 -2.313225e-02 5.756926e-01 -4.905000e+00 -1.203041e-03 4.797864e-04 1.229478e-01 1.234275e-01 2.883571e-06 3.686831e+05 7.272024e-08 1.234305e-01
5.000000e-03 4.486299e-02 -5.468021e-02 -1.085144e+01 3.006273e-03 -2.960924e-02 -3.006273e-02 5.648581e-01 -4.905000e+00 -1.627892e-03 7.474813e-04 1.226781e-01 1.234256e-01 5.275511e-06 5.000575e+05 1.644603e-07 1.234310e-01
6.000000e-03 4.480289e-02 -6.551094e-02 -1.080767e+01 3.501209e-03 -3.448395e-02 -3.501209e-02 5.516363e-01 -4.905000e+00 -1.842983e-03 1.072921e-03 1.223498e-01 1.234227e-01 8.708858e-06 6.054072e+05 2.888941e-07 1.234317e-01
7.000000e-03 4.473199e-02 -7.629556e-02 -1.075923e+01 3.852452e-03 -3.794339e-02 -3.852452e-02 5.360367e-01 -4.905000e+00 -1.915905e-03 1.455253e-03 1.219634e-01 1.234187e-01 1.336567e-05 6.854209e+05 4.395468e-07 1.234325e-01
8.000000e-03 4.465032e-02 -8.702939e-02 -1.070612e+01 4.099175e-03 -4.037340e-02 -4.099175e-02 5.180700e-01 -4.905000e+00 -1.901629e-03 1.893529e-03 1.215198e-01 1.234133e-01 1.942496e-05 7.435840e+05 6.101138e-07 1.234334e-01
9.000000e-03 4.455794e-02 -9.770780e-02 -1.064840e+01 4.269586e-03 -4.205181e-02 -4.269586e-02 4.977478e-01 -4.905000e+00 -1.837559e-03 2.386704e-03 1.210198e-01 1.234065e-01 2.706241e-05 7.839669e+05 7.951573e-07 1.234344e-01
1.000000e-02 4.445492e-02 -1.083262e-01 -1.058608e+01 4.384000e-03 -4.317869e-02 -4.384000e-02 4.750830e-01 -4.905000e+00 -1.747457e-03 2.933641e-03 1.204644e-01 1.233980e-01 3.645006e-05 8.103172e+05 9.902511e-07 1.234354e-01
1.100000e-02 4.434131e-02 -1.188800e-01 -1.051922e+01 4.457049e-03 -4.389816e-02 -4.457049e-02 4.500890e-01 -4.905000e+00 -1.645830e-03 3.533112e-03 1.198546e-01 1.233877e-01 4.775602e-05 8.257629e+05 1.191901e-06 1.234366e-01
1.200000e-02 4.421719e-02 -1.293646e-01 -1.044783e+01 4.499270e-03 -4.431400e-02 -4.499270e-02 4.227808e-01 -4.905000e+00 -1.541230e-03 4.183801e-03 1.191915e-01 1.233753e-01 6.114419e-05 8.327828e+05 1.397389e-06 1.234379e-01
1.300000e-02 4.408261e-02 -1.397756e-01 -1.037197e+01 4.518248e-03 -4.450092e-02 -4.518248e-02 3.931740e-01 -4.905000e+00 -1.438492e-03 4.884307e-03 1.184765e-01 1.233608e-01 7.677397e-05 8.332809e+05 1.604614e-06 1.234392e-01
1.400000e-02 4.393766e-02 -1.501086e-01 -1.029166e+01 4.519432e-03 -4.451258e-02 -4.519432e-02 3.612853e-01 -4.905000e+00 -1.340174e-03 5.633145e-03 1.177109e-01 1.233440e-01 9.480003e-05 8.286900e+05 1.811948e-06 1.234406e-01
1.500000e-02 4.378242e-02 -1.603590e-01 -1.020696e+01 4.506727e-03 -4.438744e-02 -4.506727e-02 3.271323e-01 -4.905000e+00 -1.247464e-03 6.428749e-03 1.168960e-01 1.233247e-01 1.153720e-04 8.200707e+05 2.018117e-06 1.234421e-01
1.600000e-02 4.361697e-02 -1.705225e-01 -1.011791e+01 4.482905e-03 -4.415281e-02 -4.482905e-02 2.907337e-01 -4.905000e+00 -1.160743e-03 7.269480e-03 1.160333e-01 1.233028e-01 1.386344e-04 8.081955e+05 2.222113e-06 1.234437e-01
1.700000e-02 4.344140e-02 -1.805948e-01 -1.002456e+01 4.449908e-03 -4.382782e-02 -4.449908e-02 2.521091e-01 -4.905000e+00 -1.079930e-03 8.153620e-03 1.151245e-01 1.232782e-01 1.647259e-04 7.936142e+05 2.423117e-06 1.234453e-01
1.800000e-02 4.325581e-02 -1.905716e-01 -9.926942e+00 4.409051e-03 -4.342542e-02 -4.409051e-02 2.112790e-01 -4.905000e+00 -1.004688e-03 9.079384e-03 1.141712e-01 1.232506e-01 1.937800e-04 7.767027e+05 2.620447e-06 1.234470e-01
1.900000e-02 4.306030e-02 -2.004487e-01 -9.825119e+00 4.361165e-03 -4.295378e-02 -4.361165e-02 1.682649e-01 -4.905000e+00 -9.345462e-04 1.004492e-02 1.131751e-01 1.232200e-01 2.259237e-04 7.576969e+05 2.813513e-06 1.234488e-01
2.000000e-02 4.285495e-02 -2.102218e-01 -9.719140e+00 4.306682e-03 -4.241717e-02 -4.306682e-02 1.230892e-01 -4.905000e+00 -8.689736e-04 1.104831e-02 1.121380e-01 1.231863e-01 2.612783e-04 7.367141e+05 3.001786e-06 1.234506e-01
2.100000e-02 4.263989e-02 -2.198870e-01 -9.609057e+00 4.245682e-03 -4.181637e-02 -4.245682e-02 7.577522e-02 -4.905000e+00 -8.074105e-04 1.208757e-02 1.110617e-01 1.231493e-01 2.999585e-04 7.137636e+05 3.184763e-06 1.234524e-01
2.200000e-02 4.241521e-02 -2.294400e-01 -9.494925e+00 4.177908e-03 -4.114886e-02 -4.177908e-02 2.634717e-02 -4.905000e+00 -7.492860e-04 1.316067e-02 1.099482e-01 1.231089e-01 3.420727e-04 6.870629e+05 3.361946e-06 1.234543e-01
2.300000e-02 4.218105e-02 -2.388768e-01 -9.376802e+00 4.097713e-03 -4.035900e-02 -4.097713e-02 -2.516984e-02 -4.905000e+00 -6.923217e-04 1.426553e-02 1.087995e-01 1.230650e-01 3.877224e-04 6.585103e+05 3.532391e-06 1.234563e-01
2.400000e-02 4.193750e-02 -2.481936e-01 -9.254745e+00 4.010148e-03 -3.949656e-02 -4.010148e-02 -7.874982e-02 -4.905000e+00 -6.381595e-04 1.540001e-02 1.076175e-01 1.230175e-01 4.370024e-04 6.260168e+05 3.695630e-06 1.234582e-01
2.500000e-02 4.168470e-02 -2.573863e-01 -9.128815e+00 3.908205e-03 -3.849251e-02 -3.908205e-02 -1.343659e-01 -4.905000e+00 -5.844779e-04 1.656193e-02 1.064045e-01 1.229664e-01 4.900006e-04 6.038947e+05 3.850674e-06 1.234603e-01
2.600000e-02 4.142277e-02 -2.664512e-01 -8.999072e+00 3.836472e-03 -3.778600e-02 -3.836472e-02 -1.919904e-01 -4.905000e+00 -5.440581e-04 1.774906e-02 1.051625e-01 1.229115e-01 5.467976e-04 5.739283e+05 4.000080e-06 1.234623e-01
2.700000e-02 4.115184e-02 -2.753844e-01 -8.865581e+00 3.737626e-03 -3.681245e-02 -3.737626e-02 -2.515948e-01 -4.905000e+00 -4.996330e-04 1.895915e-02 1.038936e-01 1.228528e-01 6.074668e-04 5.241797e+05 4.141886e-06 1.234644e-01
2.800000e-02 4.087205e-02 -2.841823e-01 -8.728406e+00 3.568968e-03 -3.515131e-02 -3.568968e-02 -3.131496e-01 -4.905000e+00 -4.414556e-04 2.018990e-02 1.026003e-01 1.227902e-01 6.720745e-04 4.565159e+05 4.271182e-06 1.234665e-01
2.900000e-02 4.058352e-02 -2.928413e-01 -8.587613e+00 3.326640e-03 -3.276459e-02 -3.326640e-02 -3.766248e-01 -4.905000e+00 -3.722017e-04 2.143900e-02 1.012846e-01 1.227236e-01 7.406793e-04 3.615909e+05 4.383517e-06 1.234686e-01
3.000000e-02 4.028641e-02 -3.013576e-01 -8.443269e+00 2.953445e-03 -2.908894e-02 -2.953445e-02 -4.419893e-01 -4.905000e+00 -2.850852e-04 2.270410e-02 9.994884e-02 1.226529e-01 8.133324e-04 3.116440e+05 4.472061e-06 1.234707e-01
3.100000e-02 3.998086e-02 -3.097278e-01 -8.295444e+00 2.597257e-03 -2.558078e-02 -2.597257e-02 -5.092114e-01 -4.905000e+00 -2.145105e-04 2.398283e-02 9.859541e-02 1.225782e-01 8.900775e-04 2.391407e+05 4.540536e-06 1.234729e-01
3.200000e-02 3.966701e-02 -3.179485e-01 -8.144209e+00 2.396927e-03 -2.360770e-02 -2.396927e-02 -5.782586e-01 -4.905000e+00 -1.779720e-04 2.527281e-02 9.722663e-02 1.224994e-01 9.709504e-04 2.331778e+05 4.598856e-06 1.234750e-01
3.300000e-02 3.934501e-02 -3.260162e-01 -7.989635e+00 2.369796e-03 -2.334048e-02 -2.369796e-02 -6.490975e-01 -4.905000e+00 -1.696608e-04 2.657164e-02 9.584484e-02 1.224165e-01 1.055980e-03 2.398853e+05 4.655862e-06 1.234771e-01
3.400000e-02 3.901503e-02 -3.339277e-01 -7.831795e+00 2.402894e-03 -2.366647e-02 -2.402894e-02 -7.216943e-01 -4.905000e+00 -1.703003e-04 2.787693e-02 9.445244e-02 1.223294e-01 1.145186e-03 2.505887e+05 4.714472e-06 1.234793e-01
3.500000e-02 3.867721e-02 -3.416798e-01 -7.670765e+00 2.454079e-03 -2.417060e-02 -2.454079e-02 -7.960141e-01 -4.905000e+00 -1.736028e-04 2.918627e-02 9.305180e-02 1.222381e-01 1.238582e-03 2.631484e+05 4.775605e-06 1.234814e-01
3.600000e-02 3.833172e-02 -3.492693e-01 -7.506620e+00 2.512370e-03 -2.474471e-02 -2.512370e-02 -8.720215e-01 -4.905000e+00 -1.779941e-04 3.049725e-02 9.164532e-02 1.221426e-01 1.336173e-03 2.745094e+05 4.839678e-06 1.234836e-01
3.700000e-02 3.797873e-02 -3.566930e-01 -7.339437e+00 2.563101e-03 -2.524437e-02 -2.563101e-02 -9.496804e-01 -4.905000e+00 -1.813993e-04 3.180748e-02 9.023541e-02 1.220429e-01 1.437957e-03 2.869569e+05 4.906363e-06 1.234857e-01
3.800000e-02 3.761839e-02 -3.639481e-01 -7.169295e+00 2.617214e-03 -2.577734e-02 -2.617214e-02 -1.028954e+00 -4.905000e+00 -1.853693e-04 3.311456e-02 8.882445e-02 1.219390e-01 1.543924e-03 2.945246e+05 4.975895e-06 1.234879e-01
3.900000e-02 3.725089e-02 -3.710316e-01 -6.996273e+00 2.647768e-03 -2.607827e-02 -2.647768e-02 -1.109805e+00 -4.905000e+00 -1.861006e-04 3.441612e-02 8.741484e-02 1.218310e-01 1.654055e-03 3.026263e+05 5.047059e-06 1.234901e-01
4.000000e-02 3.687639e-02 -3.779407e-01 -6.820452e+00 2.679830e-03 -2.639406e-02 -2.679830e-02 -1.192195e+00 -4.905000e+00 -1.871500e-04 3.570979e-02 8.600897e-02 1.217188e-01 1.768327e-03 2.953384e+05 5.119957e-06 1.234922e-01
4.100000e-02 3.649506e-02 -3.846725e-01 -6.641913e+00 2.642990e-03 -2.603121e-02 -2.642990e-02 -1.276086e+00 -4.905000e+00 -1.788540e-04 3.699324e-02 8.460919e-02 1.216024e-01 1.886705e-03 2.940387e+05 5.190865e-06 1.234943e-01
4.200000e-02 3.610710e-02 -3.912245e-01 -6.460740e+00 2.632490e-03 -2.592780e-02 -2.632490e-02 -1.361438e+00 -4.905000e+00 -1.744642e-04 3.826415e-02 8.321786e-02 1.214820e-01 2.009150e-03 3.009093e+05 5.261210e-06 1.234964e-01
4.300000e-02 3.571268e-02 -3.975940e-01 -6.277016e+00 2.658021e-03 -2.617926e-02 -2.658021e-02 -1.448211e+00 -4.905000e+00 -1.750152e-04 3.952025e-02 8.183730e-02 1.213576e-01 2.135615e-03 3.095935e+05 5.332927e-06 1.234985e-01
4.400000e-02 3.531197e-02 -4.037785e-01 -6.090826e+00 2.690659e-03 -2.650072e-02 -2.690659e-02 -1.536366e+00 -4.905000e+00 -1.765928e-04 4.075928e-02 8.046982e-02 1.212291e-01 2.266045e-03 3.186847e+05 5.406415e-06 1.235006e-01
4.500000e-02 3.490518e-02 -4.097757e-01 -5.902256e+00 2.724024e-03 -2.682933e-02 -2.724024e-02 -1.625860e+00 -4.905000e+00 -1.783506e-04 4.197902e-02 7.911769e-02 1.210967e-01 2.400378e-03 3.278252e+05 5.481738e-06 1.235026e-01
4.600000e-02 3.449249e-02 -4.155831e-01 -5.711393e+00 2.756536e-03 -2.714954e-02 -2.756536e-02 -1.716653e+00 -4.905000e+00 -1.800812e-04 4.317732e-02 7.778314e-02 1.209605e-01 2.538545e-03 3.284023e+05 5.558869e-06 1.235046e-01
4.700000e-02 3.407408e-02 -4.211985e-01 -5.518324e+00 2.752336e-03 -2.710818e-02 -2.752336e-02 -1.808703e+00 -4.905000e+00 -1.771394e-04 4.435203e-02 7.646837e-02 1.208204e-01 2.680472e-03 3.320367e+05 5.635765e-06 1.235065e-01
4.800000e-02 3.365015e-02 -4.266197e-01 -5.323138e+00 2.760517e-03 -2.718875e-02 -2.760517e-02 -1.901966e+00 -4.905000e+00 -1.759296e-04 4.550109e-02 7.517554e-02 1.206766e-01 2.826075e-03 3.441199e+05 5.713119e-06 1.235084e-01
4.900000e-02 3.322091e-02 -4.318447e-01 -5.125924e+00 2.802812e-03 -2.760533e-02 -2.802812e-02 -1.996401e+00 -4.905000e+00 -1.791675e-04 4.662247e-02 7.390676e-02 1.205292e-01 2.975267e-03 3.564648e+05 5.792862e-06 1.235103e-01
5.000000e-02 3.278653e-02 -4.368715e-01 -4.926771e+00 2.844664e-03 -2.801753e-02 -2.844664e-02 -2.091963e+00 -4.905000e+00 -1.824346e-04 4.771419e-02 7.266409e-02 1.203783e-01 3.127952e-03 3.676835e+05 5.875004e-06 1.235121e-01
5.100000e-02 3.234723e-02 -4.416983e-01 -4.725771e+00 2.880612e-03 -2.837159e-02 -2.880612e-02 -2.188610e+00 -4.905000e+00 -1.850302e-04 4.877434e-02 7.144955e-02 1.202239e-01 3.284030e-03 3.759285e+05 5.959235e-06 1.235139e-01
5.200000e-02 3.190320e-02 -4.463231e-01 -4.523014e+00 2.903795e-03 -2.859993e-02 -2.903795e-02 -2.286296e+00 -4.905000e+00 -1.860722e-04 4.980108e-02 7.026508e-02 1.200662e-01 3.443394e-03 3.834056e+05 6.044827e-06 1.235156e-01
5.300000e-02 3.145465e-02 -4.507443e-01 -4.318593e+00 2.923136e-03 -2.879041e-02 -2.923136e-02 -2.384977e+00 -4.905000e+00 -1.867096e-04 5.079261e-02 6.911259e-02 1.199052e-01 3.605930e-03 3.903194e+05 6.131563e-06 1.235173e-01
5.400000e-02 3.100178e-02 -4.549603e-01 -4.112601e+00 2.939520e-03 -2.895179e-02 -2.939520e-02 -2.484608e+00 -4.905000e+00 -1.870589e-04 5.174721e-02 6.799391e-02 1.197411e-01 3.771521e-03 3.973173e+05 6.219274e-06 1.235189e-01
5.500000e-02 3.054480e-02 -4.589695e-01 -3.905129e+00 2.955439e-03 -2.910857e-02 -2.955439e-02 -2.585144e+00 -4.905000e+00 -1.874387e-04 5.266325e-02 6.691081e-02 1.195741e-01 3.940043e-03 4.026533e+05 6.307938e-06 1.235204e-01
5.600000e-02 3.008391e-02 -4.627705e-01 -3.696273e+00 2.964463e-03 -2.919745e-02 -2.964463e-02 -2.686539e+00 -4.905000e+00 -1.870360e-04 5.353914e-02 6.586498e-02 1.194041e-01 4.111369e-03 4.080258e+05 6.397144e-06 1.235219e-01
5.700000e-02 2.961933e-02 -4.663620e-01 -3.486125e+00 2.972977e-03 -2.928130e-02 -2.972977e-02 -2.788748e+00 -4.905000e+00 -1.866632e-04 5.437339e-02 6.485806e-02 1.192315e-01 4.285364e-03 4.121516e+05 6.486863e-06 1.235233e-01
5.800000e-02 2.915126e-02 -4.697428e-01 -3.274781e+00 2.976349e-03 -2.931452e-02 -2.976349e-02 -2.891723e+00 -4.905000e+00 -1.857404e-04 5.516457e-02 6.389161e-02 1.190562e-01 4.461890e-03 4.242835e+05 6.576786e-06 1.235246e-01
5.900000e-02 2.867991e-02 -4.729116e-01 -3.062335e+00 3.007682e-03 -2.962313e-02 -3.007682e-02 -2.995419e+00 -4.905000e+00 -1.884009e-04 5.591135e-02 6.296710e-02 1.188784e-01 4.640807e-03 4.336427e+05 6.668612e-06 1.235259e-01
6.000000e-02 2.820551e-02 -4.758675e-01 -2.848883e+00 3.028025e-03 -2.982349e-02 -3.028025e-02 -3.099789e+00 -4.905000e+00 -1.897719e-04 5.661246e-02 6.208594e-02 1.186984e-01 4.821966e-03 4.415177e+05 6.761685e-06 1.235271e-01
6.100000e-02 2.772825e-02 -4.786094e-01 -2.634519e+00 3.042277e-03 -2.996385e-02 -3.042277e-02 -3.204785e+00 -4.905000e+00 -1.904649e-04 5.726673e-02 6.124944e-02 1.185162e-01 5.005220e-03 4.507794e+05 6.855635e-06 1.235283e-01
6.200000e-02 2.724836e-02 -4.811365e-01 -2.419339e+00 3.060413e-03 -3.014248e-02 -3.060413e-02 -3.310361e+00 -4.905000e+00 -1.917303e-04 5.787308e-02 6.045886e-02 1.183319e-01 5.190414e-03 4.574570e+05 6.950710e-06 1.235293e-01
6.300000e-02 2.676605e-02 -4.834481e-01 -2.203440e+00 3.068947e-03 -3.022653e-02 -3.068947e-02 -3.416469e+00 -4.905000e+00 -1.918791e-04 5.843050e-02 5.971534e-02 1.181458e-01 5.377391e-03 4.719118e+05 7.046315e-06 1.235303e-01
