   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   1.636410079693E+000   2.053839997338E+001   1.000000000000E-003   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   3.081770000000E-001   0.000000000000E+000   1.000000000000E+001   0.000000000000E+000
   4.873738828045E-006   4.873738828045E-006  -4.873738828045E-005   4.873738828045E-005   1.869268951175E+006   8.275442657799E+006   2.000000000000E-003   4.873738828045E-006   0.000000000000E+000   4.873738828045E-006  -4.873738828045E-005   4.873738828045E-006   4.873738828045E-005   3.081770000000E-001   7.320230029948E-012   1.000000000000E+001   2.375333016399E-010
   5.208972634740E-003   5.208972634740E-003  -5.208972634740E-002   5.208972634740E-002   1.869608940616E+006   8.276947822690E+006   3.000000000000E-003   5.208972634740E-003   0.000000000000E+000   5.208972634740E-003  -5.208972634740E-002   5.208972634740E-003   5.208972634740E-002   3.081770000000E-001   8.361888551193E-006   1.000000000000E+001   2.713339590947E-004
   5.209446326654E-003   5.209446326654E-003  -5.209446326654E-002   5.209446326654E-002   1.862834722077E+006   8.246957719953E+006   4.000000000000E-003   5.209446326654E-003   0.000000000000E+000   5.209446326654E-003  -5.209446326654E-002   5.209446326654E-003   5.209446326654E-002   3.081770000000E-001   8.363409441922E-006   1.000000000000E+001   2.713833103029E-004
   5.199999978820E-003   5.199999978820E-003  -5.199999978820E-002   5.199999978820E-002   1.853372007260E+006   8.205065391319E+006   5.000000000000E-003   5.199999978820E-003   0.000000000000E+000   5.199999978820E-003  -5.199999978820E-002   5.199999978820E-003   5.199999978820E-002   3.081770000000E-001   8.333106012118E-006   1.000000000000E+001   2.703999977973E-004
   5.186775841423E-003   5.186775841423E-003  -5.186775841423E-002   5.186775841423E-002   1.841269494217E+006   8.151486427627E+006   6.000000000000E-003   5.186775841423E-003   0.000000000000E+000   5.186775841423E-003  -5.186775841423E-002   5.186775841423E-003   5.186775841423E-002   3.081770000000E-001   8.290776005705E-006   1.000000000000E+001   2.690264362917E-004
   5.169813290221E-003   5.169813290221E-003  -5.169813290221E-002   5.169813290221E-002   1.826579637282E+006   8.086453049127E+006   7.000000000000E-003   5.169813290221E-003   0.000000000000E+000   5.169813290221E-003  -5.169813290221E-002   5.169813290221E-003   5.169813290221E-002   3.081770000000E-001   8.236637265964E-006   1.000000000000E+001   2.672696945575E-004
   5.149149314302E-003   5.149149314302E-003  -5.149149314302E-002   5.149149314302E-002   1.809362086163E+006   8.010229330672E+006   8.000000000000E-003   5.149149314302E-003   0.000000000000E+000   5.149149314302E-003  -5.149149314302E-002   5.149149314302E-003   5.149149314302E-002   3.081770000000E-001   8.170924439325E-006   1.000000000000E+001   2.651373866098E-004
   5.124823615593E-003   5.124823615593E-003  -5.124823615593E-002   5.124823615593E-002   1.789681732586E+006   7.923102554007E+006   9.000000000000E-003   5.124823615593E-003   0.000000000000E+000   5.124823615593E-003  -5.124823615593E-002   5.124823615593E-003   5.124823615593E-002   3.081770000000E-001   8.093904359635E-006   1.000000000000E+001   2.626381709094E-004
   5.096876169012E-003   5.096876169012E-003  -5.096876169012E-002   5.096876169012E-002   1.767606458641E+006   7.825373239502E+006   1.000000000000E-002   5.096876169012E-003   0.000000000000E+000   5.096876169012E-003  -5.096876169012E-002   5.096876169012E-003   5.096876169012E-002   3.081770000000E-001   8.005867310095E-006   1.000000000000E+001   2.597814668225E-004
   5.065344290193E-003   5.065344290193E-003  -5.065344290193E-002   5.065344290193E-002   1.743204342215E+006   7.717342774334E+006   1.100000000000E-002   5.065344290193E-003   0.000000000000E+000   5.065344290193E-003  -5.065344290193E-002   5.065344290193E-003   5.065344290193E-002   3.081770000000E-001   7.907116950844E-006   1.000000000000E+001   2.565771277819E-004
   5.030258796937E-003   5.030258796937E-003  -5.030258796937E-002   5.030258796937E-002   1.716540751655E+006   7.599300550280E+006   1.200000000000E-002   5.030258796937E-003   0.000000000000E+000   5.030258796937E-003  -5.030258796937E-002   5.030258796937E-003   5.030258796937E-002   3.081770000000E-001   7.797957817893E-006   1.000000000000E+001   2.530350356416E-004
   4.991639800223E-003   4.991639800223E-003  -4.991639800223E-002   4.991639800223E-002   1.687674874506E+006   7.471508596133E+006   1.300000000000E-002   4.991639800223E-003   0.000000000000E+000   4.991639800223E-003  -4.991639800223E-002   4.991639800223E-003   4.991639800223E-002   3.081770000000E-001   7.678682326531E-006   1.000000000000E+001   2.491646789517E-004
   4.949491378794E-003   4.949491378794E-003  -4.949491378794E-002   4.949491378794E-002   1.656655826175E+006   7.334184350366E+006   1.400000000000E-002   4.949491378794E-003   0.000000000000E+000   4.949491378794E-003  -4.949491378794E-002   4.949491378794E-003   4.949491378794E-002   3.081770000000E-001   7.549555243187E-006   1.000000000000E+001   2.449746490876E-004
   4.903795218011E-003   4.903795218011E-003  -4.903795218011E-002   4.903795218011E-002   1.623518215932E+006   7.187481031424E+006   1.500000000000E-002   4.903795218011E-003   0.000000000000E+000   4.903795218011E-003  -4.903795218011E-002   4.903795218011E-003   4.903795218011E-002   3.081770000000E-001   7.410796278113E-006   1.000000000000E+001   2.404720754019E-004
   4.854502874729E-003   4.854502874729E-003  -4.854502874729E-002   4.854502874729E-002   1.588276878718E+006   7.031464314920E+006   1.600000000000E-002   4.854502874729E-003   0.000000000000E+000   4.854502874729E-003  -4.854502874729E-002   4.854502874729E-003   4.854502874729E-002   3.081770000000E-001   7.262560250586E-006   1.000000000000E+001   2.356619816075E-004
   4.801526018590E-003   4.801526018590E-003  -4.801526018590E-002   4.801526018590E-002   1.550920749398E+006   6.866085214389E+006   1.700000000000E-002   4.801526018590E-003   0.000000000000E+000   4.801526018590E-003  -4.801526018590E-002   4.801526018590E-003   4.801526018590E-002   3.081770000000E-001   7.104913522439E-006   1.000000000000E+001   2.305465210720E-004
   4.744724308475E-003   4.744724308475E-003  -4.744724308475E-002   4.744724308475E-002   1.511405250664E+006   6.691146381813E+006   1.800000000000E-002   4.744724308475E-003   0.000000000000E+000   4.744724308475E-003  -4.744724308475E-002   4.744724308475E-003   4.744724308475E-002   3.081770000000E-001   6.937806595487E-006   1.000000000000E+001   2.251240876343E-004
   4.683889523355E-003   4.683889523355E-003  -4.683889523355E-002   4.683889523355E-002   1.469642926408E+006   6.506260640673E+006   1.900000000000E-002   4.683889523355E-003   0.000000000000E+000   4.683889523355E-003  -4.683889523355E-002   4.683889523355E-003   4.683889523355E-002   3.081770000000E-001   6.761040059965E-006   1.000000000000E+001   2.193882106700E-004
   4.618724883311E-003   4.618724883311E-003  -4.618724883311E-002   4.618724883311E-002   1.425491362427E+006   6.310797509784E+006   2.000000000000E-002   4.618724883311E-003   0.000000000000E+000   4.618724883311E-003  -4.618724883311E-002   4.618724883311E-003   4.618724883311E-002   3.081770000000E-001   6.574222694357E-006   1.000000000000E+001   2.133261954772E-004
   4.548817097942E-003   4.548817097942E-003  -4.548817097942E-002   4.548817097942E-002   1.378737261231E+006   6.103812700937E+006   2.100000000000E-002   4.548817097942E-003   0.000000000000E+000   4.548817097942E-003  -4.548817097942E-002   4.548817097942E-003   4.548817097942E-002   3.081770000000E-001   6.376717430530E-006   1.000000000000E+001   2.069173699053E-004
   4.473597799661E-003   4.473597799661E-003  -4.473597799661E-002   4.473597799661E-002   1.329075057212E+006   5.883953446257E+006   2.200000000000E-002   4.473597799661E-003   0.000000000000E+000   4.473597799661E-003  -4.473597799661E-002   4.473597799661E-003   4.473597799661E-002   3.081770000000E-001   6.167570114801E-006   1.000000000000E+001   2.001307727313E-004
   4.392289261226E-003   4.392289261226E-003  -4.392289261226E-002   4.392289261226E-002   1.276084987187E+006   5.649361413988E+006   2.300000000000E-002   4.392289261226E-003   0.000000000000E+000   4.392289261226E-003  -4.392289261226E-002   4.392289261226E-003   4.392289261226E-002   3.081770000000E-001   5.945413846195E-006   1.000000000000E+001   1.929220495428E-004
   4.303838630392E-003   4.303838630392E-003  -4.303838630392E-002   4.303838630392E-002   1.205394781758E+006   5.336409216368E+006   2.400000000000E-002   4.303838630392E-003   0.000000000000E+000   4.303838630392E-003  -4.303838630392E-002   4.303838630392E-003   4.303838630392E-002   3.081770000000E-001   5.708370878360E-006   1.000000000000E+001   1.852302695646E-004
   4.182932276598E-003   4.182932276598E-003  -4.182932276598E-002   4.182932276598E-002   1.143824117073E+006   5.063830080215E+006   2.500000000000E-002   4.182932276598E-003   0.000000000000E+000   4.182932276598E-003  -4.182932276598E-002   4.182932276598E-003   4.182932276598E-002   3.081770000000E-001   5.392149063896E-006   1.000000000000E+001   1.749692243060E-004
   4.074701548328E-003   4.074701548328E-003  -4.074701548328E-002   4.074701548328E-002   1.063773910372E+006   4.709440269293E+006   2.600000000000E-002   4.074701548328E-003   0.000000000000E+000   4.074701548328E-003  -4.074701548328E-002   4.074701548328E-003   4.074701548328E-002   3.081770000000E-001   5.116722119157E-006   1.000000000000E+001   1.660319270795E-004
   3.929532156788E-003   3.929532156788E-003  -3.929532156788E-002   3.929532156788E-002   1.108944990503E+006   4.909416864028E+006   2.700000000000E-002   3.929532156788E-003   0.000000000000E+000   3.929532156788E-003  -3.929532156788E-002   3.929532156788E-003   3.929532156788E-002   3.081770000000E-001   4.758629771606E-006   1.000000000000E+001   1.544122297123E-004
   4.012094755530E-003   4.012094755530E-003  -4.012094755530E-002   4.012094755530E-002   1.008314852941E+006   4.463917759369E+006   2.800000000000E-002   4.012094755530E-003   0.000000000000E+000   4.012094755530E-003  -4.012094755530E-002   4.012094755530E-003   4.012094755530E-002   3.081770000000E-001   4.960695684890E-006   1.000000000000E+001   1.609690432735E-004
   3.825729519589E-003   3.825729519589E-003  -3.825729519589E-002   3.825729519589E-002   8.597176075604E+005   3.806063762212E+006   2.900000000000E-002   3.825729519589E-003   0.000000000000E+000   3.825729519589E-003  -3.825729519589E-002   3.825729519589E-003   3.825729519589E-002   3.081770000000E-001   4.510542166499E-006   1.000000000000E+001   1.463620635706E-004
   3.532596956516E-003   3.532596956516E-003  -3.532596956516E-002   3.532596956516E-002   7.186718762582E+005   3.181641035348E+006   3.000000000000E-002   3.532596956516E-003   0.000000000000E+000   3.532596956516E-003  -3.532596956516E-002   3.532596956516E-003   3.532596956516E-002   3.081770000000E-001   3.845815132916E-006   1.000000000000E+001   1.247924125719E-004
   3.229843688262E-003   3.229843688262E-003  -3.229843688262E-002   3.229843688262E-002   2.417379538688E+005   1.070209693747E+006   3.100000000000E-002   3.229843688262E-003   0.000000000000E+000   3.229843688262E-003  -3.229843688262E-002   3.229843688262E-003   3.229843688262E-002   3.081770000000E-001   3.214868641760E-006   1.000000000000E+001   1.043189025060E-004
   1.873219200333E-003   1.873219200333E-003  -1.873219200333E-002   1.873219200333E-002   1.934113487343E+005   8.562632720858E+005   3.200000000000E-002   1.873219200333E-003   0.000000000000E+000   1.873219200333E-003  -1.873219200333E-002   1.873219200333E-003   1.873219200333E-002   3.081770000000E-001   1.081377737310E-006   1.000000000000E+001   3.508950172497E-005
   1.675549090685E-003   1.675549090685E-003  -1.675549090685E-002   1.675549090685E-002   1.429591884827E+005   6.329067932329E+005   3.300000000000E-002   1.675549090685E-003   0.000000000000E+000   1.675549090685E-003  -1.675549090685E-002   1.675549090685E-003   1.675549090685E-002   3.081770000000E-001   8.651960658927E-007   1.000000000000E+001   2.807464755296E-005
   1.440529700237E-003   1.440529700237E-003  -1.440529700237E-002   1.440529700237E-002   1.803023732344E+005   7.982285566990E+005   3.400000000000E-002   1.440529700237E-003   0.000000000000E+000   1.440529700237E-003  -1.440529700237E-002   1.440529700237E-003   1.440529700237E-002   3.081770000000E-001   6.395060489876E-007   1.000000000000E+001   2.075125817266E-005
   1.617770460849E-003   1.617770460849E-003  -1.617770460849E-002   1.617770460849E-002   3.113969900513E+005   1.378596722569E+006   3.500000000000E-002   1.617770460849E-003   0.000000000000E+000   1.617770460849E-003  -1.617770460849E-002   1.617770460849E-003   1.617770460849E-002   3.081770000000E-001   8.065550703946E-007   1.000000000000E+001   2.617181263996E-005
   2.126049564042E-003   2.126049564042E-003  -2.126049564042E-002   2.126049564042E-002   3.853785959334E+005   1.706120220252E+006   3.600000000000E-002   2.126049564042E-003   0.000000000000E+000   2.126049564042E-003  -2.126049564042E-002   2.126049564042E-003   2.126049564042E-002   3.081770000000E-001   1.392986773973E-006   1.000000000000E+001   4.520086748763E-005
   2.365157000585E-003   2.365157000585E-003  -2.365157000585E-002   2.365157000585E-002   4.283931398184E+005   1.896549626762E+006   3.700000000000E-002   2.365157000585E-003   0.000000000000E+000   2.365157000585E-003  -2.365157000585E-002   2.365157000585E-003   2.365157000585E-002   3.081770000000E-001   1.723932164595E-006   1.000000000000E+001   5.593967637414E-005
   2.493661116863E-003   2.493661116863E-003  -2.493661116863E-002   2.493661116863E-002   4.659873270142E+005   2.062982605705E+006   3.800000000000E-002   2.493661116863E-003   0.000000000000E+000   2.493661116863E-003  -2.493661116863E-002   2.493661116863E-003   2.493661116863E-002   3.081770000000E-001   1.916351143053E-006   1.000000000000E+001   6.218345765754E-005
   2.600777699358E-003   2.600777699358E-003  -2.600777699358E-002   2.600777699358E-002   4.896480661895E+005   2.167730898123E+006   3.900000000000E-002   2.600777699358E-003   0.000000000000E+000   2.600777699358E-003  -2.600777699358E-002   2.600777699358E-003   2.600777699358E-002   3.081770000000E-001   2.084522985476E-006   1.000000000000E+001   6.764044641475E-005
   2.665988069201E-003   2.665988069201E-003  -2.665988069201E-002   2.665988069201E-002   5.302367762785E+005   2.347420904111E+006   4.000000000000E-002   2.665988069201E-003   0.000000000000E+000   2.665988069201E-003  -2.665988069201E-002   2.665988069201E-003   2.665988069201E-002   3.081770000000E-001   2.190365680771E-006   1.000000000000E+001   7.107492385125E-005
