time_s z_m [analyt] v_m_per_s [analyt] a_m_per_s2 [analyt] i_coil_A [FEM] emf_V [FEM]
1.000000e-03 4.499450e-02 -1.099040e-02 -1.096800e+01 0.000000e+00 0.000000e+00
2.000000e-03 4.497803e-02 -2.195840e-02 -1.095440e+01 8.985991e-07 -8.755167e-06
3.000000e-03 4.495060e-02 -3.289920e-02 -1.092483e+01 1.346456e-03 -1.311870e-02
4.000000e-03 4.491224e-02 -4.380806e-02 -1.089050e+01 2.313222e-03 -2.253802e-02
5.000000e-03 4.486299e-02 -5.468021e-02 -1.085144e+01 3.006268e-03 -2.929046e-02
6.000000e-03 4.480289e-02 -6.551094e-02 -1.080767e+01 3.501203e-03 -3.411267e-02
7.000000e-03 4.473199e-02 -7.629556e-02 -1.075923e+01 3.852443e-03 -3.753485e-02
8.000000e-03 4.465032e-02 -8.702939e-02 -1.070612e+01 4.099165e-03 -3.993869e-02
9.000000e-03 4.455794e-02 -9.770780e-02 -1.064840e+01 4.269575e-03 -4.159902e-02
1.000000e-02 4.445492e-02 -1.083262e-01 -1.058608e+01 4.383988e-03 -4.271376e-02
1.100000e-02 4.434131e-02 -1.188800e-01 -1.051922e+01 4.457036e-03 -4.342548e-02
1.200000e-02 4.421719e-02 -1.293646e-01 -1.044783e+01 4.499257e-03 -4.383684e-02
1.300000e-02 4.408261e-02 -1.397756e-01 -1.037197e+01 4.518234e-03 -4.402174e-02
1.400000e-02 4.393766e-02 -1.501086e-01 -1.029166e+01 4.519418e-03 -4.403328e-02
1.500000e-02 4.378242e-02 -1.603590e-01 -1.020696e+01 4.506712e-03 -4.390948e-02
1.600000e-02 4.361697e-02 -1.705225e-01 -1.011791e+01 4.482890e-03 -4.367738e-02
1.700000e-02 4.344140e-02 -1.805948e-01 -1.002456e+01 4.449893e-03 -4.335588e-02
1.800000e-02 4.325581e-02 -1.905716e-01 -9.926942e+00 4.409037e-03 -4.295782e-02
1.900000e-02 4.306030e-02 -2.004487e-01 -9.825119e+00 4.361151e-03 -4.249125e-02
2.000000e-02 4.285495e-02 -2.102218e-01 -9.719140e+00 4.306667e-03 -4.196042e-02
2.100000e-02 4.263989e-02 -2.198870e-01 -9.609057e+00 4.245668e-03 -4.136609e-02
2.200000e-02 4.241521e-02 -2.294400e-01 -9.494925e+00 4.177894e-03 -4.070576e-02
2.300000e-02 4.218105e-02 -2.388768e-01 -9.376802e+00 4.097699e-03 -3.992441e-02
2.400000e-02 4.193750e-02 -2.481936e-01 -9.254745e+00 4.010134e-03 -3.907126e-02
2.500000e-02 4.168470e-02 -2.573863e-01 -9.128815e+00 3.908191e-03 -3.807801e-02
2.600000e-02 4.142277e-02 -2.664512e-01 -8.999072e+00 3.836459e-03 -3.737911e-02
2.700000e-02 4.115184e-02 -2.753844e-01 -8.865581e+00 3.737613e-03 -3.641605e-02
2.800000e-02 4.087205e-02 -2.841823e-01 -8.728406e+00 3.568955e-03 -3.477279e-02
2.900000e-02 4.058352e-02 -2.928413e-01 -8.587613e+00 3.326628e-03 -3.241177e-02
3.000000e-02 4.028641e-02 -3.013576e-01 -8.443269e+00 2.953434e-03 -2.877569e-02
3.100000e-02 3.998086e-02 -3.097278e-01 -8.295444e+00 2.597247e-03 -2.530531e-02
3.200000e-02 3.966701e-02 -3.179485e-01 -8.144209e+00 2.396917e-03 -2.335347e-02
3.300000e-02 3.934501e-02 -3.260162e-01 -7.989635e+00 2.369787e-03 -2.308914e-02
3.400000e-02 3.901503e-02 -3.339277e-01 -7.831795e+00 2.402885e-03 -2.341162e-02
